pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Amyloidosis senile,0.9619823105801925,3.4694586027969523,"[-0.07818127 -0.22492666 -0.21544623 -0.17179186 -0.25790798 -0.24509824
 -0.25574016 -0.24693613 -0.16075919 -0.19543441 -0.06473245  0.11010773
 -0.20201806 -0.26551189 -0.25464555 -0.22005472 -0.14402488 -0.2705028
 -0.22555565 -0.21696204  5.17698239 -0.27287736 -0.18667069 -0.0187771
 -0.26287913 -0.15553272 -0.26057079 -0.21355219]"
Coronary artery embolism,0.9619827997805218,2.8676689889898985,"[-0.15936007 -0.28663492 -0.29740024 -0.32675398 -0.18582611 -0.30847601
 -0.24421443 -0.26600128 -0.31093065 -0.28837104 -0.14852216 -0.23486756
  1.45805048 -0.30388969 -0.25873064 -0.27238228 -0.22914692  4.90304539
 -0.33464017 -0.31602147 -0.3212876  -0.30368194 -0.0606916   0.13680327
 -0.3340674  -0.24326987 -0.33331676 -0.12941434]"
Brain injury,0.962001456591432,1.1692679346098183,"[-0.56758856  1.57059993  0.65470215 -0.5912236  -0.66151255  0.2961763
 -0.36506171 -0.68676465 -0.34269845  1.86700472 -0.61057395  0.50905569
 -0.71884538 -0.70158121 -0.58655386 -0.54272026 -0.33824131 -0.60114508
  3.56046984  1.53490656  0.3109647  -0.4521625  -0.01202505 -0.53437621
 -0.74000435 -0.12448132 -0.81524341 -0.31107649]"
Reaction to colouring,0.9620816582717776,1.5647283846962445,"[-0.05661404 -0.32598442 -0.58608802 -0.5227895  -0.30143082 -0.58638701
 -0.53476482 -0.4943163  -0.50632172 -0.21633015  0.3678643   1.21708687
 -0.42124125  1.69047958 -0.6061509  -0.50092311 -0.47735205 -0.51866564
 -0.45388779  4.2437325   1.08951522 -0.58605553 -0.51905965 -0.13143611
 -0.34384176  0.26328382 -0.06060162 -0.12172008]"
Steroid dependence,0.962331277633519,1.5820546734554064,"[-0.60599637  0.20750426 -0.41203669 -0.60661388  0.07958506 -0.1384716
 -0.47512326 -0.58818622  0.28182334 -0.46479539  0.45856361  3.91450912
 -0.24862279 -0.53560817 -0.57376824 -0.52666919 -0.44645626  1.12203329
 -0.37115574 -0.40762721 -0.44955812 -0.58125445 -0.54272355  1.02497685
 -0.50489872 -0.38804914 -0.53121989  2.30983934]"
Wrong drug administered,0.9623896326921173,2.024172014429863,"[-0.4379761  -0.12484742 -0.42847922 -0.41614743 -0.36589445  4.69228743
 -0.44039456 -0.3535495  -0.18618198 -0.36356754 -0.37820803 -0.36680769
  0.09655878 -0.28965287 -0.13244757 -0.45685433 -0.36895539  1.29389596
 -0.36893344  0.89646989 -0.44312515 -0.39107676 -0.46370059 -0.21508906
 -0.34701391  0.07199159 -0.43661695  0.72431632]"
Femoroacetabular impingement,0.9627826427672941,1.3332956821747972,"[ 5.53512869e-01  3.91810685e+00 -6.99723611e-01 -6.53003760e-01
  5.38806973e-01 -1.70271765e-01 -5.72046014e-01 -6.95027230e-01
 -7.10561094e-01 -9.73663269e-02  1.99215125e+00 -6.38421804e-01
 -4.23868579e-01  7.67745701e-01 -7.16910573e-01 -4.68867236e-01
 -6.67616401e-01  2.03526823e-01  1.69005740e-01 -4.03516051e-01
 -3.91089271e-01 -4.24807423e-01 -4.37732594e-01 -7.02289544e-01
 -7.22107373e-01  1.28729793e+00 -9.91030847e-04  1.66063541e-01]"
Bursa calcification,0.9633186470909016,1.5679240651462394,"[ 0.84800848 -0.41685668 -0.57257292 -0.48537465  1.46905174 -0.35708605
 -0.60496751 -0.58054291 -0.44123099 -0.52645713  1.31035638 -0.49189275
  0.74802263 -0.3173022  -0.53037717 -0.59828248 -0.39172218 -0.34918197
 -0.52009487  4.08447178 -0.50560898 -0.41837141 -0.35329038 -0.25278767
 -0.21783405  1.25853635 -0.52715588 -0.25945653]"
Hepatic infection,0.9633228727655114,1.636426545029165,"[-5.67497003e-01 -4.61614399e-02 -4.51202625e-01 -4.67221296e-01
 -1.19140061e-03 -5.01303206e-01 -4.06038251e-01 -4.95402755e-01
  8.91643051e-01  4.13605013e+00 -1.69312892e-01  2.05690533e-01
  1.08007739e-01 -5.31924892e-01  5.67907226e-01 -1.90217938e-01
 -3.81276919e-01 -3.41582814e-01 -4.81908499e-01 -5.60322765e-01
  1.90571071e-01 -3.75686087e-01 -4.97332035e-01 -4.38692564e-01
 -5.04652316e-01  2.38806163e+00 -5.61660660e-01 -5.17343016e-01]"
Sinonasal obstruction,0.9635092232387483,2.0081312799866717,"[-4.79803902e-01 -3.31337340e-01 -3.87083392e-01 -4.42392990e-01
  3.84214561e+00 -4.79695196e-01 -3.17908063e-02 -3.77049622e-01
 -4.49952008e-01 -4.61319157e-01  9.00730247e-01 -4.34319738e-01
  1.64001918e-03 -3.63618884e-01 -2.38804358e-01 -4.01961058e-01
  2.69844802e+00 -2.78448695e-01 -4.46041050e-01 -4.05052201e-01
 -4.69960699e-01 -3.30041202e-01 -3.99973360e-01  1.27456359e+00
 -3.36734354e-01 -4.18957485e-01 -4.21479412e-01 -3.31710586e-01]"
Foetal malformation,0.963529183849656,1.4384189902491946,"[-0.66985294  2.13874703 -0.5775484  -0.57687476  1.22609258 -0.59473873
 -0.54710875 -0.65416401 -0.47283289 -0.31974773  0.3454677   3.85004831
 -0.45970141 -0.39633649 -0.37757381 -0.65939605  1.0095925   0.28352527
 -0.41127863 -0.47082256  0.59187803 -0.54169077 -0.52758989  0.25718579
 -0.43381507  0.24281572 -0.61885357 -0.63542646]"
Central nervous system lesion,0.9635600994275096,1.113331207223338,"[-0.57503825  0.85083969 -0.81723399 -0.83497301 -0.1993903  -0.405188
 -0.08701054 -0.54617166 -0.37939613  1.46292291 -0.28497684  0.02981893
 -0.42036095 -0.49411259  0.43677208  0.75830124 -0.4158471  -0.32158735
 -0.61625885  0.30684468  0.48711093 -0.58663776  4.28567964 -0.62957325
 -0.72750629  0.06427648 -0.81523163  0.47392794]"
Lip pain,0.9637083368484626,1.5333719533592474,"[-0.47720104  0.05010123  2.67479135 -0.45939085  0.13852719 -0.54107512
 -0.40962004 -0.61570831 -0.42847258 -0.57264461  3.6666375  -0.09167227
  0.48920099 -0.5716489  -0.5556344  -0.47020398 -0.6011866   0.12225119
 -0.51992225 -0.41870657 -0.62598166 -0.61582304  0.70731791 -0.33847163
 -0.22455494  1.36940973 -0.58534724 -0.09497104]"
Metabolic encephalopathy,0.9637541807970332,1.682143250655291,"[-0.48030089 -0.08655925 -0.34674712 -0.56040323  1.70156024 -0.56819621
 -0.53020863 -0.47272015 -0.44661868 -0.15374389 -0.44818205  1.08167874
 -0.33482646 -0.42768132 -0.51028426 -0.28532527  4.24197699 -0.44235663
 -0.51329053  0.81789029  1.02415847 -0.55919812 -0.28351542  0.01970187
 -0.51625951  0.10510706 -0.56566156 -0.4599945 ]"
Jaw fracture,0.9640832899823497,1.4504360064441013,"[-0.5142567  -0.06732016 -0.40845352 -0.58743703 -0.53196716 -0.66078453
 -0.65964849 -0.65102102 -0.62171503 -0.52231919 -0.16253615 -0.45251449
 -0.11458624 -0.57087692  0.30488664 -0.04046434  2.94448275 -0.61168854
 -0.39776574  0.71447455 -0.07869408 -0.58429563  3.56688281 -0.04047559
 -0.0479606   0.49514459 -0.63659136  0.93750117]"
Serum serotonin,0.9640864639720957,2.173795143419873,"[-0.37312839  2.37518984 -0.44350383 -0.42518718  0.03345296 -0.38500537
 -0.41922736 -0.23169296 -0.30239769 -0.11541152 -0.29030497  4.41248624
 -0.05767731 -0.43575945 -0.41369277 -0.30019563 -0.35461637 -0.01856577
 -0.31614889 -0.39564539  0.38273147 -0.44295103 -0.43449279  0.12795639
 -0.36938971 -0.06003282 -0.38082229 -0.36596741]"
Intestinal perforation,0.9640877955987144,1.7256899947357287,"[-0.44038503  0.01394818 -0.49580946 -0.47982386 -0.30553955 -0.50670183
  4.35106697 -0.47869349 -0.47231907 -0.20875644 -0.15100329 -0.54809975
 -0.29165931  1.58071664 -0.5182269  -0.43708671  0.2891905   1.43736326
 -0.48719527 -0.44979593 -0.06677276 -0.51093248 -0.2621457  -0.3711961
 -0.46530888  0.77803233 -0.5480311   0.04516503]"
HIV peripheral neuropathy,0.9641865529792736,2.5639537449130967,"[-0.3158397   4.36051277 -0.37605458 -0.36419709 -0.09456857 -0.28033487
 -0.33571786 -0.33934504 -0.16047485 -0.35763837 -0.35001033 -0.35490828
 -0.07622533 -0.29421148 -0.34626376 -0.32630178 -0.31253765  2.62030767
 -0.2878805  -0.27032897 -0.09633073 -0.33614756 -0.36404916 -0.27578637
 -0.19568885 -0.08386423 -0.24539663 -0.1407179 ]"
Aorticopulmonary septal defect,0.9642945117113363,1.7448681801904853,"[-0.36223817  4.12199089 -0.52288355 -0.53107267 -0.53791276  0.01713579
 -0.36214905 -0.38220997 -0.55086063 -0.49789237  0.00619818 -0.545146
 -0.37892672  0.59004143 -0.45364491 -0.480292   -0.3988103  -0.53932453
 -0.46770229  0.11262872 -0.13540036 -0.39181799 -0.38154686  0.37519986
 -0.32326044  2.02380847 -0.53706967  1.53315789]"
Loss of dreaming,0.9644782086718937,1.459739681038088,"[-0.40504746 -0.63111106 -0.58445943 -0.49812774  1.91403007 -0.43393473
 -0.52361395 -0.57535913 -0.20303955 -0.3370586  -0.53195737  1.04005057
 -0.4294526  -0.58527337 -0.46765585 -0.31478095 -0.3409828   1.30092259
 -0.55281853 -0.5133949  -0.48724153  0.13220123 -0.41394152 -0.16472326
 -0.57642118  1.83438832 -0.31191611  3.66071884]"
Orthostatic hypotension,0.9645317413409812,1.3020200171377778,"[-0.47744296  4.01855179 -0.5404831  -0.51833757 -0.01411908  0.80033035
  1.34214351 -0.38612341 -0.09011838 -0.71332868 -0.27597173  0.10119936
 -0.67415506  1.78244443 -0.54059263 -0.71041987  0.91216845 -0.1501449
 -0.74020884 -0.19352663 -0.60141202 -0.69939268 -0.11787623 -0.56672481
  0.36739809 -0.17627132 -0.58388954 -0.55369657]"
Flight of ideas,0.9646890832708788,1.7052206146893567,"[-0.53971806  1.73193228 -0.48531706 -0.44238458 -0.32706572 -0.50066271
 -0.47031881  0.0855216  -0.40198408  0.11071575 -0.24935029  4.25785907
  0.79395233 -0.40602264 -0.42124918 -0.53036543 -0.4317293  -0.04509612
 -0.25835572 -0.41348071 -0.48217228 -0.45176833 -0.52712331  1.42958407
  0.42765483 -0.50322412 -0.49592034 -0.45391117]"
False positive radioisotope investigation result,0.964735337225793,1.945345721537534,"[-0.48144763 -0.26882314 -0.3071947  -0.44259377  0.10775814 -0.47248695
 -0.45182304 -0.49070687  0.8923833  -0.26500942 -0.35826422 -0.11041905
 -0.35184958 -0.47531597 -0.42284318 -0.4901527  -0.48878346 -0.1828868
 -0.44016913  0.13299973  2.35412287  0.18619672 -0.45030772 -0.39097961
 -0.24971842 -0.07246487 -0.29625022  4.28702967]"
C-reactive protein,0.96473600232242,1.9411509882742783,"[-0.49022863 -0.49699174 -0.48950313 -0.3993094   0.60500094 -0.49166476
 -0.47618201 -0.3903698  -0.23309303 -0.44471765 -0.19594773 -0.07132909
  4.27418538 -0.35077741 -0.31585985 -0.44234175 -0.18899105  0.28200353
 -0.4664595   2.42704695 -0.33454835 -0.31997983 -0.42535229 -0.16345603
 -0.44617415  0.30233078 -0.42451285  0.16722245]"
Acute coronary syndrome,0.9648713983811218,1.8004332150711715,"[ 0.07949148 -0.0322286   0.11465413 -0.44049446  0.17331909  2.7388613
 -0.50177204 -0.45623654 -0.46984462 -0.27495799 -0.53455938 -0.16604755
  0.03102362 -0.32773623 -0.48368192 -0.49952072  4.1498501  -0.35554912
 -0.51994486 -0.35157353  0.11311075 -0.25382992 -0.45084973  0.06725506
 -0.45391505 -0.32616397 -0.4986556  -0.07000369]"
Cranial operation,0.9648789801811498,1.5488838200731587,"[-0.11044588 -0.21173127 -0.50985528 -0.47759698  3.1185013  -0.14241719
 -0.56048339 -0.56664278 -0.59960757 -0.52453739  0.16516251  0.89514168
 -0.6137013   3.24624459 -0.53973709 -0.37038145 -0.51418083  1.33494545
 -0.60544925  0.56544941 -0.37880183 -0.44873448 -0.55350732  0.1172088
 -0.53174001 -0.11138031 -0.55498966 -0.51673248]"
Blood fibrinogen decreased,0.9649082711361664,1.5882925330827595,"[-0.4844928   3.91107474 -0.56958537 -0.60751294 -0.35636739 -0.58413315
 -0.41336218  0.76933733  0.99294253  0.27916066  2.42189973 -0.56821033
 -0.45391379 -0.60053853 -0.53446555 -0.57657369 -0.54300026 -0.01803814
 -0.51581776 -0.01606333  0.13514191 -0.34410764 -0.52522692  0.34460656
 -0.47490055  0.4306224  -0.55701324 -0.54146229]"
Atrial fibrillation,0.9651707931336048,1.100238314546246,"[-0.78119807 -0.20124536 -0.83279427 -0.71243632  0.75839279 -0.10228078
 -0.0626905  -0.86899031 -0.87087698 -0.37752022 -0.13849846 -0.37922777
  0.01401831 -0.12679864 -0.6392269  -0.77275938 -0.12585575  3.64681555
 -0.71213532 -0.32629566 -0.2719983   0.30785865  0.75545268  0.12810468
 -0.59799116  1.02606564 -0.2926094   2.55672128]"
Congenital thyroid disorder,0.9651987423889834,3.4535555655682213,"[-2.23664415e-01 -2.21057256e-01 -2.77402335e-01 -2.65182244e-01
 -2.23573844e-01 -5.01055797e-02 -2.65709471e-01 -2.76248700e-01
 -2.71328422e-01 -2.64828240e-01 -2.97868000e-04 -2.48851721e-01
 -1.13522900e-01 -2.74184768e-01 -2.05733858e-01 -2.57087870e-01
 -1.97309019e-01  3.61293298e-01 -2.33045006e-01 -1.67640743e-01
  5.15436505e+00 -2.29742338e-01 -2.53577789e-01 -9.88279469e-02
 -1.63658601e-01 -2.48387466e-01 -2.34968430e-01 -2.49721516e-01]"
Post procedural erythema,0.9656269287471,2.2570305879385653,"[-0.23372038 -0.27305915 -0.42227571 -0.41932507  0.26958344 -0.31397512
 -0.41998839 -0.31044656  0.15414837 -0.35565468 -0.3481983  -0.38989514
  4.98638897 -0.03079159  0.13758489 -0.23509313  0.71181021 -0.02296846
 -0.22807412 -0.39576811 -0.3858192  -0.19735254  0.36032446 -0.41597929
 -0.38842775  0.00647832 -0.41363454 -0.42587142]"
Chronic villitis of unknown etiology,0.96586081103532,2.2835980321431233,"[-0.42144236  2.28283774 -0.16091964 -0.42288907 -0.32596154 -0.40473292
 -0.27857699 -0.39863805 -0.40799863 -0.34184389 -0.25948697  0.29929796
  4.43295822 -0.40151379 -0.37142466 -0.37242269 -0.2730401   0.29235531
 -0.42073819 -0.09425196 -0.40522247 -0.2689042  -0.25425462 -0.26404634
 -0.34906362  0.42650257 -0.41499398 -0.42158512]"
Lip ulceration,0.9658970887492632,1.3575565570587709,"[-0.69563056  2.12988574 -0.5936456  -0.67117849  0.42678081 -0.63909416
  3.5000423  -0.69181671 -0.01181164 -0.51529061 -0.10679242  0.84780291
  0.01631779 -0.6806621  -0.7034805  -0.64472596 -0.20425505 -0.38099691
 -0.43169995  0.41672584  1.28510936 -0.51473858 -0.70173346  1.5461432
 -0.46169497 -0.18423724 -0.70182085 -0.63350218]"
Eating disorder symptom,0.9659751663220197,1.9725372184873144,"[-0.47063687 -0.48367557 -0.47981707 -0.3147614   0.20689546 -0.46149578
  1.35540544 -0.48601386 -0.48442814  1.17469748 -0.25823821 -0.48930206
 -0.14342828 -0.47757825 -0.42048434 -0.47296027 -0.33769622 -0.20611242
 -0.03790714 -0.48628929  4.39942118 -0.38453648 -0.32788675  1.36486966
 -0.23662338 -0.23303299 -0.4805985  -0.32778596]"
Diffuse axonal injury,0.9660125224118712,1.2503946659739722,"[ 2.31179542  1.61494956 -0.73595397 -0.69805413  2.36678333 -0.76961993
 -0.62671168 -0.65281529 -0.60525003 -0.5325577   2.10250725  0.51059572
  0.28997589  1.42394308 -0.67432747 -0.23758195  0.170725   -0.54612992
 -0.7462276  -0.71910482 -0.7715865   0.16487673 -0.64934508  0.11284409
 -0.7558394  -0.74809366 -0.67577424  0.07597733]"
Acid base balance abnormal,0.9660201615066563,1.256197534012837,"[ 0.64260742  0.8088787   1.44467893 -0.61091809 -0.27081443 -0.5824293
  0.0228686  -0.41746673 -0.73332694  0.01399559  0.2499245  -0.72032839
 -0.12145184  0.01192954 -0.64227504 -0.75135551 -0.42010555  4.41739172
 -0.76730505 -0.03126811 -0.12707899  0.45146584 -0.14176177 -0.29291728
 -0.75723967  0.30075961 -0.6061244  -0.37033337]"
Respiratory tract infection bacterial,0.9660877696825719,1.6849726142560604,"[-0.32641329 -0.54898074 -0.45882819 -0.5614613   0.21822844 -0.51551593
 -0.57335518 -0.57335518 -0.49160839 -0.31654225  0.06425849  1.84241161
  3.21586077 -0.15273693 -0.51200889 -0.46753422 -0.40129774 -0.05690939
 -0.48747448 -0.39820541 -0.28046764 -0.44784439 -0.32141438 -0.42509174
 -0.57335518  2.95459787 -0.46076714  1.0558108 ]"
Conjunctivitis viral,0.9660963869766458,1.5926968199594211,"[-0.56922897 -0.49222305 -0.5657795  -0.53393711 -0.18155512 -0.49957829
 -0.59347347 -0.52976392  0.01467157 -0.48792564  0.42246544  2.57801786
  3.61188568  1.63770405 -0.48316387  0.01481153 -0.56192348  0.9198124
 -0.40059864 -0.39429647 -0.52184559 -0.55460806 -0.60041143 -0.11020695
 -0.03889787 -0.17257216 -0.54150283 -0.36587611]"
Depression,0.9661923631579494,1.0521239482793243,"[-0.80312664 -0.19994748 -0.10410238 -0.74220712  0.72458704 -0.1570945
 -0.83547347  4.11515595 -0.82729396 -0.53433585 -0.22803948 -0.40593571
  0.93303502 -0.22476802  0.28585564 -0.76275697 -0.60164981 -0.81093903
  0.52373643 -0.73201238 -0.6612496   0.49676485 -0.55421272 -0.10274212
  0.33611604  1.67376236  0.22993102 -0.03105709]"
Victim of homicide,0.9662393823205067,1.797705675544134,"[-0.3803183   1.65362163 -0.38028881 -0.48615667 -0.34932364  2.88445601
 -0.52779359 -0.51169259 -0.53627974 -0.44583004  0.60622096  0.03174991
  0.28754597 -0.53671221 -0.52515268 -0.52856571 -0.43500435 -0.19056513
 -0.38460764  0.56057609 -0.52568769 -0.4742586  -0.45958301  3.43024933
 -0.46625865 -0.43933363 -0.53572467 -0.33528256]"
Infected fistula,0.9663746360767578,2.0110187068573078,"[-0.30599099  1.24976564 -0.41740756 -0.46950663  0.05651043 -0.41113644
 -0.15424857 -0.46816258 -0.43464854 -0.4257964  -0.30744915  4.79282897
 -0.36237926 -0.32666151 -0.07690759 -0.45340853 -0.11378945 -0.07032651
 -0.47240593  0.54031929 -0.3431772  -0.43883346 -0.45428909  0.50253492
 -0.40366781 -0.0398567  -0.38221949  0.19031014]"
Nerve root compression,0.9664014702182758,1.482767351975259,"[-0.49217275 -0.3496646   0.10609546 -0.55512126 -0.51990395 -0.49634297
 -0.46372145 -0.61251203 -0.56645257 -0.55615167  0.22930391 -0.28763011
 -0.10782983  1.50140612 -0.5850416  -0.63342474 -0.50800295  0.39142437
 -0.6504468   3.89107745  1.09308071 -0.46077984 -0.62896418 -0.32644843
 -0.5531781   1.73295608  0.9650374  -0.55659165]"
Xerosis,0.9665001318045687,1.9204383407882566,"[-4.90652789e-01 -1.82225349e-01 -4.77030131e-01 -3.78514262e-01
 -3.29610813e-01 -4.38632807e-01 -4.82852311e-01 -4.26190431e-01
 -4.94384059e-01 -3.13703590e-01 -1.29926359e-01  5.22463342e-01
  2.89283044e-01 -3.39364221e-01 -1.19857282e-02 -3.41062737e-01
 -4.24381982e-01  3.87498573e-03 -4.98738393e-01  5.34308325e-02
 -4.52203165e-01 -5.00385785e-01 -7.06088794e-02 -1.74929947e-01
 -4.12232052e-01 -3.78875735e-01  2.81027256e+00  4.06916677e+00]"
Heterotaxia,0.9665550245225624,1.7541720254015138,"[-0.48425573 -0.36921194 -0.44335473 -0.48922371  0.17900834 -0.48589241
 -0.53890959 -0.54010279 -0.54557756 -0.35017229 -0.07461013 -0.06639277
 -0.07759714 -0.46897294 -0.54253716 -0.23523101 -0.36046918  2.50421385
  0.09186029 -0.38649865 -0.17567047 -0.49633098 -0.45964805  0.03876979
 -0.29151764  1.72555506 -0.52391851  3.86668805]"
Swelling face,0.9666124704509473,1.4769198217685044,"[-0.04256992 -0.2154094  -0.44097439 -0.58725976 -0.4716361   0.20455906
  1.53147588 -0.54924163 -0.26081944 -0.54058348  0.47394083 -0.51366703
 -0.28249018 -0.15162193 -0.31055327 -0.36944709 -0.1885114   4.03048594
 -0.59891767 -0.3723094  -0.54477425 -0.57431408 -0.57878319 -0.58828788
 -0.04329091 -0.13249365  2.27734284 -0.1598485 ]"
Spermatic cord disorder,0.9668624333383219,1.819496286911428,"[-0.35303523  2.81900794 -0.44151515 -0.43527455  4.01123828 -0.52841946
 -0.38423411 -0.47697282 -0.1851988  -0.39058294  0.09907515 -0.10031877
 -0.07444358 -0.0357985  -0.47258976 -0.51195467 -0.44789615 -0.35880058
 -0.25986793  0.12794973 -0.49769166 -0.34370789 -0.39416614 -0.45380675
 -0.48193674  0.50007761 -0.45217693  0.5230404 ]"
Impaired work ability,0.96690993752004,1.4883260538464225,"[-5.28687393e-01  7.13950118e-01 -5.93780930e-01 -5.81201363e-01
  1.04480419e-01 -6.38824778e-01 -6.04320175e-01 -5.35689425e-01
 -2.08048362e-01 -3.89818731e-01 -2.43059116e-01 -1.92317449e-01
  3.06048944e+00 -5.77441857e-01 -5.21685141e-01 -6.00617057e-01
  1.81505872e+00  3.11981362e+00 -6.29501581e-01  2.59985884e-01
 -2.65869885e-03 -6.20350663e-01 -4.81640166e-01 -1.23384913e-01
 -5.92411184e-01  1.13987554e-01 -5.78210180e-01  5.58834067e-02]"
Tenosynovitis stenosans,0.9669376055546068,3.3094186379575947,"[-0.19254068 -0.05594174 -0.27177918 -0.28341656 -0.0920198  -0.17378029
 -0.245258   -0.22045453 -0.07751835 -0.25066661 -0.27849453 -0.267825
 -0.13920333 -0.28811866 -0.28247072 -0.03644315 -0.2530947  -0.15836068
 -0.28346488 -0.26616456  5.15672341 -0.21800423 -0.24913836  0.32894336
 -0.26084527 -0.18470795 -0.21186402 -0.24409099]"
Vertebral foraminal stenosis,0.9671512611186974,1.2850286656091987,"[-0.59482603 -0.37846443 -0.51352573 -0.50646248  0.33153453 -0.48946932
 -0.69103039 -0.44605772 -0.65648055 -0.23725327  1.83594159 -0.62019573
  3.25493094  0.33253215 -0.71729911 -0.66640116 -0.63604549  1.75845804
 -0.62096951 -0.51854247 -0.65043429 -0.58975723 -0.56368318  1.60933409
 -0.17679608  1.05782895 -0.68350811  0.77664196]"
Asthma-chronic obstructive pulmonary disease overlap syndrome,0.9673640676033813,1.679859570723292,"[-0.562499   -0.27077507 -0.54064682 -0.40692521 -0.40676275  1.14099569
 -0.53546641 -0.53874588 -0.54987379 -0.51400619  1.08843168 -0.02890098
 -0.34623405 -0.53886158 -0.51579225 -0.34281415 -0.33771948  3.94393376
 -0.53936985 -0.57586008 -0.50273321  1.08738066 -0.50269329  0.81616524
 -0.57586008  1.8084764  -0.50180162 -0.2510417 ]"
Cardiac procedure complication,0.9673960127120973,1.2842405602046272,"[-0.52100021  2.13011903 -0.71285392 -0.65356259 -0.39687069 -0.54783475
 -0.34762825 -0.66277322 -0.59055989 -0.60171254  0.42166314  3.31401551
  0.13204319 -0.15371836  0.2623616  -0.73275863 -0.62510107 -0.49974365
 -0.1359129  -0.72752714  0.43201514 -0.61207911  0.3484868  -0.28867367
 -0.52569487  2.38424547 -0.677204    0.58825959]"
Limb hypoplasia congenital,0.9674514452738391,1.9146218122567311,"[-0.50136716 -0.50529637 -0.41323597 -0.40540093  4.5381948  -0.44639619
 -0.47980768 -0.41530176 -0.31533243 -0.47503806 -0.2933098   0.42642775
  0.26702403 -0.43753495 -0.05631304 -0.49241176 -0.48040511  0.71234834
 -0.19943248 -0.36691399 -0.28279519 -0.50039564 -0.46724202  0.68794141
 -0.49635983  0.37307444 -0.49083951  1.51611911]"
Non-Hodgkin's lymphoma stage II,0.9676763191484449,1.4534298136661596,"[-0.35898212  1.02522074 -0.43459684 -0.55951577  0.50099271 -0.47763941
 -0.54829365 -0.61754269 -0.63180569 -0.63760192 -0.04249292  0.38721758
  1.08410994 -0.56570559 -0.15731554 -0.57809546 -0.60789516 -0.32499798
 -0.62826782 -0.58245925  2.71525491 -0.34211317 -0.33489395  0.89463077
 -0.44166712  3.44064471 -0.65577663 -0.52041268]"
Pancreatic duct stenosis,0.9677271065446386,1.7911408399492112,"[-0.40545539 -0.02812887 -0.48330708 -0.42621001  4.45487582 -0.50352778
 -0.37751572 -0.5063524  -0.44248365 -0.4636889   1.18350546 -0.4238384
  1.48669547 -0.47698765 -0.36806509  0.12376383 -0.34609332  0.93180103
 -0.45864448 -0.43512891  0.26570165 -0.43277122 -0.43267469 -0.04229796
 -0.25533656 -0.3238141  -0.45960779 -0.3544133 ]"
Necrotising fasciitis streptococcal,0.9678515733843351,2.179977210263179,"[-0.28080802 -0.04114967 -0.1233998  -0.42321272 -0.01582703  1.09730009
 -0.26718246 -0.44397325 -0.33233582 -0.37282971 -0.18184785 -0.33774502
  0.69979978 -0.33207118 -0.32067661 -0.25138341 -0.23078563 -0.25647437
 -0.36386942 -0.31447176 -0.37446315 -0.37930149 -0.43029177 -0.4256677
 -0.41767511  4.8115114   0.75280494 -0.44397325]"
Supraventricular extrasystoles,0.967851657331137,1.4737282053233687,"[-0.54758698  3.48466455 -0.02638693 -0.28102942 -0.36507958 -0.53555385
 -0.4424459  -0.63641042 -0.51786956  2.92101695  0.80639087  1.29099944
 -0.6046991  -0.06812241 -0.40923245 -0.53400014 -0.5538485  -0.29902774
 -0.48086199 -0.31075259 -0.39272077 -0.4796449  -0.64628613 -0.03438672
 -0.6456197   0.54518744 -0.46985924  0.23316578]"
Blood brain barrier defect,0.9683629899325623,1.5109054270761182,"[ 0.13565434 -0.35626522 -0.50274179 -0.52532082 -0.34847116 -0.62015397
 -0.63418697 -0.6163477  -0.57593925 -0.44040698  3.83861976  0.12262129
  1.38235685 -0.62041695 -0.38352025 -0.58287115 -0.11430023 -0.10327997
 -0.52921362  1.21920143 -0.60728468 -0.480923   -0.48145379  0.07017476
 -0.46775689  2.07126777 -0.56954404  0.72050221]"
Borderline glaucoma,0.9683680557663525,1.6789619189158171,"[-0.49064454  1.51578142 -0.51557718 -0.43578298  1.42479931 -0.56750871
 -0.50298554 -0.5194119  -0.46734116  0.52231361  2.01979887  3.81555848
 -0.21043649 -0.54359309  0.16437282 -0.56149804 -0.52581356 -0.54424475
 -0.4859081  -0.33714116 -0.54470496 -0.53588266 -0.41055262 -0.03750233
 -0.33906987  0.11914135 -0.56649431 -0.43967193]"
Chronic actinic dermatitis,0.9685363041557976,1.9238723095079895,"[-0.38511446 -0.50324508 -0.17616379 -0.4942196  -0.40702996 -0.42188718
 -0.44652272 -0.49569933 -0.43544913 -0.35167094 -0.13642847 -0.44819879
  3.95934952 -0.368448   -0.33778988 -0.31262196 -0.40045316  1.00695438
 -0.38382646 -0.43823893  2.21687365 -0.32452632 -0.42835009  0.27780524
 -0.39482735 -0.4883402  -0.48114724  1.59921626]"
Plasma cell disorder,0.9686529838757801,2.3677876184791877,"[-0.38063555 -0.1951161  -0.40733655  0.06168193 -0.18452253 -0.29696475
 -0.21041209 -0.31338555 -0.40791429 -0.08373566 -0.2981078   3.53723856
 -0.07459831 -0.38351765 -0.39229795  0.01648966 -0.33743433 -0.37379922
 -0.33858818 -0.3300889   3.61752323 -0.30476164 -0.22931145 -0.35980951
 -0.329772   -0.2175747  -0.38770463 -0.39554404]"
