index_pt,pt
2208,Large intestinal ulcer haemorrhage
2209,Large intestine infection
2210,Large intestine operation
2211,Large intestine perforation
2212,Laryngeal cancer
2213,Laryngeal discomfort
2214,Laryngeal disorder
2215,Laryngeal neoplasm
2216,Laryngeal oedema
2217,Laryngeal pain
2218,Laryngeal stenosis
2219,Laryngitis
2220,Latent tuberculosis
2221,Lateral medullary syndrome
2222,Laziness
2223,Learning disability
2224,Learning disorder
2225,Left atrial appendage closure implant
2226,Left atrial enlargement
2227,Left ventricle outflow tract obstruction
2228,Left ventricular dysfunction
2229,Left ventricular failure
2230,Leg amputation
2231,Legionella infection
2232,Leiomyoma
2233,Leiomyosarcoma
2234,Lennox-Gastaut syndrome
2235,Lens dislocation
2236,Lentigo maligna
2237,Lethargy
2238,Leukaemia
2239,Leukaemia recurrent
2240,Leukaemoid reaction
2241,Leukocytosis
2242,Leukoencephalopathy
2243,Leukoplakia
2244,Leukoplakia oral
2245,Lichenification
2246,Ligament disorder
2247,Ligament injury
2248,Ligament operation
2249,Light chain analysis abnormal
2250,Light chain analysis increased
2251,Limb amputation
2252,Limb crushing injury
2253,Limb discomfort
2254,Limb mass
2255,Limb traumatic amputation
2256,Linear IgA disease
2257,Lip blister
2258,Lip discolouration
2259,Lip dry
2260,Lip erosion
2261,Lip erythema
2262,Lip haemorrhage
2263,Lip injury
2264,Lip oedema
2265,Lip pain
2266,Lip pruritus
2267,Lip swelling
2268,Lip ulceration
2269,Lipase increased
2270,Lipodystrophy acquired
2271,Lipoprotein (a) increased
2272,Liposarcoma
2273,Liquid product physical issue
2274,Listeria encephalitis
2275,Listeria sepsis
2276,Listeriosis
2277,Lithiasis
2278,Livedo reticularis
2279,Liver abscess
2280,Liver carcinoma ruptured
2281,Liver function test increased
2282,Liver injury
2283,Liver operation
2284,Liver transplant
2285,Liver transplant rejection
2286,Lobar pneumonia
2287,Local anaesthetic systemic toxicity
2288,Local swelling
2289,Localised infection
2290,Localised oedema
2291,Loose tooth
2292,Loss of control of legs
2293,Loss of therapeutic response
2294,Low birth weight baby
2295,Low density lipoprotein abnormal
2296,Low density lipoprotein decreased
2297,Low turnover osteopathy
2298,Lower extremity mass
2299,Lower gastrointestinal haemorrhage
2300,Lower limb fracture
2301,Lower respiratory tract congestion
2302,Lower respiratory tract infection
2303,Lower respiratory tract infection bacterial
2304,Lower respiratory tract infection fungal
2305,Lower respiratory tract infection viral
2306,Lumbar spinal stenosis
2307,Lung adenocarcinoma
2308,Lung adenocarcinoma stage IV
2309,Lung carcinoma cell type unspecified recurrent
2310,Lung carcinoma cell type unspecified stage I
2311,Lung carcinoma cell type unspecified stage II
2312,Lung carcinoma cell type unspecified stage III
2313,Lung disorder
2314,Lung infection
2315,Lung infection pseudomonal
2316,Lung lobectomy
2317,Lung neoplasm
2318,Lung neoplasm malignant
2319,Lung opacity
2320,Lung operation
2321,Lung transplant
2322,Lung transplant rejection
2323,Lupus nephritis
2324,Lupus-like syndrome
2325,Lymph gland infection
2326,Lymph node tuberculosis
2327,Lymph nodes scan abnormal
2328,Lymphadenopathy mediastinal
2329,Lymphangitis
2330,Lymphocele
2331,Lymphocyte count abnormal
2332,Lymphocyte count decreased
2333,Lymphocyte count increased
2334,Lymphocyte percentage increased
2335,Lymphocytic hypophysitis
2336,Lymphocytic infiltration
2337,Lymphocytosis
2338,Lymphoedema
2339,Lymphoma
2340,Lymphoma transformation
2341,Lymphomatoid papulosis
2342,Lymphoproliferative disorder
2343,Macrocytosis
2344,Macular detachment
2345,Macular fibrosis
2346,Macular hole
2347,Macule
2348,Madarosis
2349,Magnetic resonance imaging
2350,Magnetic resonance imaging abnormal
2351,Magnetic resonance imaging head abnormal
2352,Malabsorption
2353,Malabsorption from application site
2354,Malaise
2355,Malignant anorectal neoplasm
2356,Malignant melanoma
2357,Malignant melanoma in situ
2358,Malignant melanoma stage II
2359,Malignant melanoma stage III
2360,Malignant neoplasm of eye
2361,Malignant neoplasm of spinal cord
2362,Malignant neoplasm progression
2363,Malignant peritoneal neoplasm
2364,Malignant pleural effusion
2365,Malignant polyp
2366,Mallory-Weiss syndrome
2367,Malnutrition
2368,Mantle cell lymphoma
2369,Mantle cell lymphoma recurrent
2370,Manufacturing materials issue
2371,Manufacturing production issue
2372,Marginal zone lymphoma
2373,Mass
2374,Mass excision
2375,Mastectomy
2376,Mastitis
2377,Mastocytosis
2378,Maternal exposure before pregnancy
2379,Maternal exposure during breast feeding
2380,Maternal exposure during delivery
2381,Maternal exposure during pregnancy
2382,Maternal exposure timing unspecified
2383,Mean cell volume increased
2384,Mean platelet volume decreased
2385,Measles
2386,Mechanical ileus
2387,Mechanical ventilation
2388,Mediastinitis
2389,Medical device complication
2390,Medical device discomfort
2391,Medical device pain
2392,Medical device removal
2393,Medical device site discomfort
2394,Medical device site haemorrhage
2395,Medical device site infection
2396,Medical device site joint infection
2397,Medical induction of coma
2398,Medical procedure
2399,Medullary thyroid cancer
2400,Melaena
2401,Melanoma recurrent
2402,Memory impairment
2403,Meningioma
2404,Meningioma benign
2405,Meningism
2406,Meningitis
2407,Meningitis cryptococcal
2408,Meningitis fungal
2409,Meningitis herpes
2410,Meningitis listeria
2411,Meningitis meningococcal
2412,Meningitis tuberculous
2413,Meningitis viral
2414,Meningococcal infection
2415,Meningococcal sepsis
2416,Meningoencephalitis herpetic
2417,Meniscus injury
2418,Meniscus operation
2419,Menometrorrhagia
2420,Menorrhagia
2421,Menstruation delayed
2422,Menstruation irregular
2423,Mental impairment
2424,Mesenteric arterial occlusion
2425,Mesenteric panniculitis
2426,Mesenteric vein thrombosis
2427,Mesothelioma
2428,Mesothelioma malignant
2429,Metabolic alkalosis
2430,Metal poisoning
2431,Metamorphopsia
2432,Metaplasia
2433,Metapneumovirus infection
2434,Metastases to abdominal cavity
2435,Metastases to adrenals
2436,Metastases to bone marrow
2437,Metastases to central nervous system
2438,Metastases to kidney
2439,Metastases to liver
2440,Metastases to lung
2441,Metastases to lymph nodes
2442,Metastases to meninges
2443,Metastases to ovary
2444,Metastases to pelvis
2445,Metastases to spinal cord
2446,Metastases to stomach
2447,Metastasis
2448,Metastatic bronchial carcinoma
2449,Metastatic gastric cancer
2450,Metastatic lymphoma
2451,Metastatic malignant melanoma
2452,Metastatic neoplasm
2453,Metastatic squamous cell carcinoma
2454,Methaemoglobinaemia
2455,Microscopic polyangiitis
2456,Microvascular coronary artery disease
2457,Micturition frequency decreased
2458,Middle ear effusion
2459,Migraine
2460,Miliaria
2461,Milk allergy
2462,Mineral supplementation
2463,Mitral valve replacement
2464,Mitral valve stenosis
2465,Mixed connective tissue disease
2466,Monoclonal B-cell lymphocytosis
2467,Monoclonal gammopathy
2468,Monoclonal immunoglobulin increased
2469,Monoclonal immunoglobulin present
2470,Monocyte count decreased
2471,Monocyte count increased
2472,Mononeuritis
2473,Mononeuropathy
2474,Mononucleosis syndrome
2475,Mood altered
2476,Morbid thoughts
2477,Morphoea
2478,Mouth haemorrhage
2479,Mouth swelling
2480,Mouth ulceration
2481,Movement disorder
2482,Mucormycosis
2483,Mucosal discolouration
2484,Mucosal disorder
2485,Mucosal inflammation
2486,Mucosal ulceration
2487,Mucous stools
2488,Multi-organ failure
2489,Multiple fractures
2490,Multiple injuries
2491,Multiple organ dysfunction syndrome
2492,Multiple sclerosis
2493,Multiple sclerosis relapse
2494,Multiple use of single-use product
2495,Multiple-drug resistance
2496,Muscle abscess
2497,Muscle atrophy
2498,Muscle discomfort
2499,Muscle fatigue
2500,Muscle haemorrhage
2501,Muscle hypertrophy
2502,Muscle rupture
2503,Muscle spasms
2504,Muscle tightness
2505,Muscular dystrophy
2506,Muscular weakness
2507,Musculoskeletal chest pain
2508,Musculoskeletal discomfort
2509,Musculoskeletal pain
2510,Musculoskeletal stiffness
2511,Mutism
2512,Myalgia
2513,Myasthenia gravis
2514,Myasthenia gravis crisis
2515,Mycobacterium tuberculosis complex test positive
2516,Mycoplasma infection
2517,Mycosis fungoides
2518,Myelitis
2519,Myelodysplastic syndrome
2520,Myelodysplastic syndrome transformation
2521,Myelofibrosis
2522,Myeloid leukaemia
2523,Myelopathy
2524,Myeloproliferative neoplasm
2525,Myelosuppression
2526,Myocardial injury
2527,Myocardial necrosis marker increased
2528,Myocardial oedema
2529,Myocarditis
2530,Myositis
2531,Myotonia
2532,Myxoedema coma
2533,NSAID exacerbated respiratory disease
2534,Nail bed bleeding
2535,Nail discolouration
2536,Nail disorder
2537,Nail infection
2538,Nail injury
2539,Nail pigmentation
2540,Nail psoriasis
2541,Nasal cavity cancer
2542,Nasal crusting
2543,Nasal discomfort
2544,Nasal disorder
2545,Nasal dryness
2546,Nasal injury
2547,Nasal mucosal ulcer
2548,Nasal oedema
2549,Nasal polypectomy
2550,Nasal pruritus
2551,Nasopharyngeal cancer
2552,Nasopharyngitis
2553,Nausea
2554,Near death experience
2555,Neck injury
2556,Neck mass
2557,Neck surgery
2558,Necrosis
2559,Necrosis ischaemic
2560,Necrotising fasciitis
2561,Necrotising myositis
2562,Necrotising oesophagitis
2563,Needle issue
2564,Neoplasm
2565,Neoplasm malignant
2566,Neoplasm of appendix
2567,Neoplasm progression
2568,Neoplasm prostate
2569,Neoplasm recurrence
2570,Neoplasm skin
2571,Nephrocalcinosis
2572,Nephrogenic systemic fibrosis
2573,Nephropathy
2574,Nephropathy toxic
2575,Nephrosclerosis
2576,Nephrostomy
2577,Nephrotic syndrome
2578,Nerve block
2579,Nerve compression
2580,Neuralgia
2581,Neurodevelopmental disorder
2582,Neuroendocrine carcinoma
2583,Neuroendocrine carcinoma metastatic
2584,Neuroendocrine carcinoma of the skin
2585,Neuroendocrine tumour
2586,Neurological symptom
2587,Neuromuscular block prolonged
2588,Neuromyelitis optica spectrum disorder
2589,Neuropathy peripheral
2590,Neuropsychiatric lupus
2591,Neuropsychiatric symptoms
2592,Neurosurgery
2593,Neurosyphilis
2594,Neurotoxicity
2595,Neutropenia
2596,Neutropenic colitis
2597,Neutropenic infection
2598,Neutrophil count
2599,Neutrophil count abnormal
2600,Neutrophil count decreased
2601,Neutrophil count increased
2602,Neutrophilia
2603,Neutrophilic dermatosis
2604,Nicotine dependence
2605,Night blindness
2606,Nipple disorder
2607,Nipple exudate bloody
2608,Nipple pain
2609,No therapeutic response
2610,Nocardiosis
2611,Nocturnal dyspnoea
2612,Nodular melanoma
2613,Nodular regenerative hyperplasia
2614,Nodule
2615,Non-Hodgkin's lymphoma
2616,Non-Hodgkin's lymphoma recurrent
2617,Non-Hodgkin's lymphoma stage III
2618,Non-Hodgkin's lymphoma stage IV
2619,Non-cardiac chest pain
2620,Non-infectious endophthalmitis
2621,Non-small cell lung cancer
2622,Non-small cell lung cancer metastatic
2623,Nonspecific reaction
2624,Nontherapeutic agent urine positive
2625,Normal tension glaucoma
2626,Nosocomial infection
2627,Nuclear magnetic resonance imaging abnormal
2628,Nuclear magnetic resonance imaging brain abnormal
2629,Obstruction
2630,Obstruction gastric
2631,Obstructive pancreatitis
2632,Occupational exposure to product
2633,Ocular discomfort
2634,Ocular hyperaemia
2635,Ocular hypertension
2636,Ocular icterus
2637,Ocular neoplasm
2638,Ocular toxicity
2639,Ocular vascular disorder
2640,Oculomucocutaneous syndrome
2641,Odynophagia
2642,Oedema genital
2643,Oedema mouth
2644,Oedema peripheral
2645,Oedematous kidney
2646,Oesophageal adenocarcinoma
2647,Oesophageal cancer metastatic
2648,Oesophageal carcinoma
2649,Oesophageal disorder
2650,Oesophageal fistula
2651,Oesophageal infection
2652,Oesophageal mass
2653,Oesophageal motility disorder
2654,Oesophageal perforation
2655,Oesophageal rupture
2656,Oesophageal squamous cell carcinoma
2657,Oesophageal stenosis
2658,Oesophageal ulcer
2659,Oesophageal varices haemorrhage
2660,Oesophagitis
2661,Oesophagitis haemorrhagic
2662,Oesophagobronchial fistula
2663,Oestrogen receptor positive breast cancer
2664,Off label use
2665,Oligohydramnios
2666,Oligomenorrhoea
2667,Oncologic complication
2668,Onychoclasis
2669,Open globe injury
2670,Ophthalmic herpes simplex
2671,Ophthalmic herpes zoster
2672,Opportunistic infection
2673,Optic atrophy
2674,Optic nerve disorder
2675,Optic nerve injury
2676,Oral administration complication
2677,Oral blood blister
2678,Oral cavity fistula
2679,Oral discharge
2680,Oral discomfort
2681,Oral disorder
2682,Oral fungal infection
2683,Oral herpes
2684,Oral infection
2685,Oral mucosal blistering
2686,Oral mucosal discolouration
2687,Oral mucosal eruption
2688,Oral mucosal exfoliation
2689,Oral neoplasm
2690,Oral pain
2691,Oral pruritus
2692,Orbital myositis
2693,Orbital oedema
2694,Orchidectomy
2695,Orchitis
2696,Organ failure
2697,Organ transplant
2698,Oroantral fistula
2699,Oropharyngeal discomfort
2700,Oropharyngeal pain
2701,Oropharyngeal squamous cell carcinoma
2702,Oropharyngeal swelling
2703,Orthodontic procedure
2704,Orthopaedic procedure
2705,Orthopnoea
2706,Orthostatic intolerance
2707,Osteochondroma
2708,Osteochondrosis
2709,Osteogenesis imperfecta
2710,Osteomalacia
2711,Osteomyelitis
2712,Osteomyelitis chronic
2713,Osteonecrosis
2714,Osteonecrosis of external auditory canal
2715,Osteonecrosis of jaw
2716,Osteoporotic fracture
2717,Osteosarcoma
2718,Osteosclerosis
2719,Otitis media
2720,Otitis media acute
2721,Otorrhoea
2722,Ototoxicity
2723,Ovarian adenoma
2724,Ovarian cancer
2725,Ovarian cancer metastatic
2726,Ovarian cancer recurrent
2727,Ovarian cancer stage I
2728,Ovarian cancer stage IV
2729,Ovarian cyst ruptured
2730,Ovarian cystectomy
2731,Ovarian failure
2732,Ovarian hyperstimulation syndrome
2733,Ovarian mass
2734,Ovarian neoplasm
2735,Overdose
2736,Oxygen consumption increased
2737,Oxygen saturation abnormal
2738,Oxygen saturation decreased
2739,Oxygen supplementation
2740,Oxygen therapy
2741,Packed red blood cell transfusion
2742,Pain
2743,Pain in extremity
2744,Pain in jaw
2745,Pain of skin
2746,Painful respiration
2747,Palatal oedema
2748,Palliative care
2749,Palmar erythema
2750,Palmar-plantar erythrodysaesthesia syndrome
2751,Palmoplantar pustulosis
2752,Palpitations
2753,Pancreatectomy
2754,Pancreatic carcinoma
2755,Pancreatic carcinoma metastatic
2756,Pancreatic carcinoma stage III
2757,Pancreatic carcinoma stage IV
2758,Pancreatic cyst
2759,Pancreatic disorder
2760,Pancreatic haemorrhage
2761,Pancreatic mass
2762,Pancreatic neoplasm
2763,Pancreaticoduodenectomy
2764,Pancreatitis
2765,Pancreatitis acute
2766,Pancreatitis haemorrhagic
2767,Pancreatitis relapsing
2768,Panic disorder
2769,Panniculitis
2770,Papillary cystadenoma lymphomatosum
2771,Papule
2772,Paracentesis
2773,Paraesthesia
2774,Paraesthesia oral
2775,Parainfluenzae virus infection
2776,Paralysis
2777,Paraparesis
2778,Paraplegia
2779,Paraproteinaemia
2780,Parathyroid disorder
2781,Parathyroid gland operation
2782,Parathyroid tumour
2783,Parathyroidectomy
2784,Parenteral nutrition associated liver disease
2785,Parkinson's disease
2786,Parkinsonism hyperpyrexia syndrome
2787,Paronychia
2788,Partial seizures with secondary generalisation
2789,Paternal exposure before pregnancy
2790,Paternal exposure timing unspecified
2791,Pathogen resistance
2792,Pathological fracture
2793,Peau d'orange
2794,Pelvic discomfort
2795,Pelvic fracture
2796,Pelvic haematoma
2797,Pelvic infection
2798,Pelvic neoplasm
2799,Pelvic pain
2800,Pelvic venous thrombosis
2801,Pemphigoid
2802,Pemphigus
2803,Penile abscess
2804,Penile cancer
2805,Penile contusion
2806,Penile curvature
2807,Penile haemorrhage
2808,Penile pain
2809,Penile size reduced
2810,Penile ulceration
2811,Penis disorder
2812,Peptic ulcer
2813,Peptic ulcer haemorrhage
2814,Peptic ulcer perforation
2815,Perforation
2816,Performance status decreased
2817,Periarthritis
2818,Pericardial effusion
2819,Pericardial effusion malignant
2820,Pericarditis constrictive
2821,Pericarditis infective
2822,Perineal pain
2823,Periodontal disease
2824,Perioral dermatitis
2825,Periorbital haematoma
2826,Periorbital haemorrhage
2827,Periorbital swelling
2828,Periostitis
2829,Peripheral T-cell lymphoma unspecified
2830,Peripheral arterial occlusive disease
2831,Peripheral artery bypass
2832,Peripheral artery occlusion
2833,Peripheral circulatory failure
2834,Peripheral embolism
2835,Peripheral motor neuropathy
2836,Peripheral nerve injury
2837,Peripheral nerve operation
2838,Peripheral sensorimotor neuropathy
2839,Peripheral swelling
2840,Peripheral vascular disorder
2841,Periprosthetic fracture
2842,Perirectal abscess
2843,Peritoneal cloudy effluent
2844,Peritoneal dialysis
2845,Peritoneal dialysis complication
2846,Peritoneal tuberculosis
2847,Peritonitis
2848,Peritonitis bacterial
2849,Perivascular dermatitis
2850,Peroneal nerve palsy
2851,Pertussis
2852,Petechiae
2853,Petit mal epilepsy
2854,Pharyngeal disorder
2855,Pharyngeal erythema
2856,Pharyngeal fistula
2857,Pharyngeal haemorrhage
2858,Pharyngeal inflammation
2859,Pharyngeal paraesthesia
2860,Pharyngeal swelling
2861,Pharyngeal ulceration
2862,Pharyngitis bacterial
2863,Pharyngitis streptococcal
2864,Philadelphia chromosome positive
2865,Photophobia
2866,Photosensitivity reaction
2867,Phrenic nerve paralysis
2868,Physical deconditioning
2869,Physical product label issue
2870,Physiotherapy
2871,Pigmentation disorder
2872,Piloerection
2873,Pilonidal cyst
2874,Pilonidal disease
2875,Pityriasis rosea
2876,Placenta praevia
2877,Placental disorder
2878,Plantar fasciitis
2879,Plasma cell leukaemia
2880,Plasma cell myeloma
2881,Plasma cell myeloma recurrent
2882,Plasma cell myeloma refractory
2883,Plasmacytoma
2884,Platelet count
2885,Platelet count abnormal
2886,Platelet count decreased
2887,Platelet count increased
2888,Platelet disorder
2889,Platelet transfusion
2890,Pleural effusion
2891,Pleural mesothelioma
2892,Pleural thickening
2893,Pleurisy
2894,Pneumatosis intestinalis
2895,Pneumococcal infection
2896,Pneumococcal sepsis
2897,Pneumoconiosis
2898,Pneumocystis jirovecii infection
2899,Pneumocystis jirovecii pneumonia
2900,Pneumomediastinum
2901,Pneumonia
2902,Pneumonia cryptococcal
2903,Pneumonia cytomegaloviral
2904,Pneumonia escherichia
2905,Pneumonia fungal
2906,Pneumonia influenzal
2907,Pneumonia klebsiella
2908,Pneumonia mycoplasmal
2909,Pneumonia parainfluenzae viral
2910,Pneumonia pneumococcal
2911,Pneumonia pseudomonal
2912,Pneumonia respiratory syncytial viral
2913,Pneumonia staphylococcal
2914,Pneumonia streptococcal
2915,Pneumonitis
2916,Pneumothorax
2917,Pneumothorax spontaneous
2918,Polyarteritis nodosa
2919,Polyarthritis
2920,Polymerase chain reaction positive
2921,Polyomavirus-associated nephropathy
2922,Polyp
2923,Polypectomy
2924,Polyserositis
2925,Poor peripheral circulation
2926,Poor quality device used
2927,Poor quality drug administered
2928,Poor quality product administered
2929,Poor venous access
2930,Porphyria acute
2931,Portal hypertension
2932,Post procedural discharge
2933,Post procedural discomfort
2934,Post procedural fever
2935,Post procedural fistula
2936,Post procedural haematoma
2937,Post procedural haemorrhage
2938,Post procedural infection
2939,Post procedural inflammation
2940,Post procedural pulmonary embolism
2941,Post procedural sepsis
2942,Post transplant lymphoproliferative disorder
2943,Post-acute COVID-19 syndrome
2944,Posterior reversible encephalopathy syndrome
2945,Postoperative abscess
2946,Postoperative adhesion
2947,Postoperative delirium
2948,Postoperative ileus
2949,Postoperative thrombosis
2950,Postoperative wound infection
2951,Postrenal failure
2952,Posture abnormal
2953,Precancerous cells present
2954,Precancerous condition
2955,Precancerous mucosal lesion
2956,Precocious puberty
2957,Pregnancy
2958,Pregnancy of partner
2959,Pregnancy on contraceptive
2960,Pregnancy on oral contraceptive
2961,Pregnancy test false positive
2962,Pregnancy test positive
2963,Pregnancy with contraceptive device
2964,Pregnancy with implant contraceptive
2965,Premature baby
2966,Premature delivery
2967,Premature labour
2968,Premature menopause
2969,Premature separation of placenta
2970,Presbyopia
2971,Prescribed underdose
2972,Presyncope
2973,Preterm premature rupture of membranes
2974,Primary amyloidosis
2975,Primary biliary cholangitis
2976,Prinzmetal angina
2977,Procedural complication
2978,Procedural headache
2979,Procedural hypotension
2980,Procedural intestinal perforation
2981,Procedural nausea
2982,Procedural pain
2983,Procedural site reaction
2984,Proctocolectomy
2985,Product adhesion issue
2986,Product administered at inappropriate site
2987,Product administered by wrong person
2988,Product administered to patient of inappropriate age
2989,Product administration error
2990,Product advertising issue
2991,Product after taste
2992,Product blister packaging issue
2993,Product closure issue
2994,Product coating issue
2995,Product colour issue
2996,Product commingling
2997,Product communication issue
2998,Product complaint
2999,Product compounding quality issue
3000,Product container issue
3001,Product container seal issue
3002,Product contamination chemical
3003,Product contamination microbial
3004,Product contamination physical
3005,Product contamination with body fluid
3006,Product counterfeit
3007,Product delivery mechanism issue
3008,Product deposit
3009,Product design issue
3010,Product difficult to swallow
3011,Product dispensing error
3012,Product dispensing issue
3013,Product distribution issue
3014,Product dosage form issue
3015,Product dose confusion
3016,Product dose omission
3017,Product dose omission in error
3018,Product dose omission issue
3019,Product dropper issue
3020,Product impurity
3021,Product intolerance
3022,Product label confusion
3023,Product label issue
3024,Product label on wrong product
3025,Product leakage
3026,Product lot number issue
3027,Product measured potency issue
3028,Product outer packaging issue
3029,Product package associated injury
3030,Product packaging confusion
3031,Product packaging difficult to open
3032,Product packaging issue
3033,Product physical consistency issue
3034,Product physical issue
3035,Product preparation error
3036,Product preparation issue
3037,Product prescribing error
3038,Product quality issue
3039,Product reconstitution quality issue
3040,Product selection error
3041,Product size issue
3042,Product storage error
3043,Product tampering
3044,Product temperature excursion issue
3045,Product use complaint
3046,Product use in unapproved indication
3047,Product use in unapproved therapeutic environment
3048,Product use issue
3049,Productive cough
3050,Progesterone increased
3051,Progressive multifocal leukoencephalopathy
3052,Progressive multiple sclerosis
3053,Prolapse
3054,Prostate cancer
3055,Prostate cancer metastatic
3056,Prostate cancer stage I
3057,Prostate cancer stage II
3058,Prostate cancer stage III
3059,Prostate cancer stage IV
3060,Prostatic disorder
3061,Prostatic operation
3062,Prostatic specific antigen decreased
3063,Prostatic specific antigen increased
3064,Protein total abnormal
3065,Protein total decreased
3066,Protein total increased
3067,Protein urine
3068,Protein urine present
3069,Proteinuria
3070,Prothrombin time abnormal
3071,Prothrombin time prolonged
3072,Protrusion tongue
3073,Pruritus allergic
3074,Pruritus genital
3075,Pseudocellulitis
3076,Pseudomonas test positive
3077,Pseudoporphyria
3078,Psoas abscess
3079,Psoriasis
3080,Psoriatic arthropathy
3081,Psychological trauma
3082,Pterygium
3083,Pubis fracture
3084,Pulmonary alveolar haemorrhage
3085,Pulmonary arterial hypertension
3086,Pulmonary artery thrombosis
3087,Pulmonary congestion
3088,Pulmonary fibrosis
3089,Pulmonary function test abnormal
3090,Pulmonary function test decreased
3091,Pulmonary granuloma
3092,Pulmonary haemorrhage
3093,Pulmonary hypertension
3094,Pulmonary hypertensive crisis
3095,Pulmonary infarction
3096,Pulmonary mass
3097,Pulmonary mycosis
3098,Pulmonary nocardiosis
3099,Pulmonary oedema
3100,Pulmonary oil microembolism
3101,Pulmonary resection
3102,Pulmonary sarcoidosis
3103,Pulmonary thrombosis
3104,Pulmonary toxicity
3105,Pulmonary tuberculosis
3106,Pulmonary veno-occlusive disease
3107,Pulmonary venous thrombosis
3108,Pulse abnormal
3109,Pulse absent
3110,Punctate keratitis
3111,Pupillary disorder
3112,Purpura fulminans
3113,Purulent discharge
3114,Pustular psoriasis
3115,Pustule
3116,Pyelocaliectasis
3117,Pyelonephritis
3118,Pyoderma gangrenosum
3119,Pyrexia
3120,Pyroglutamic acidosis
3121,Quadriparesis
3122,Quadriplegia
3123,Rabies
3124,Radiation pneumonitis
3125,Radiation skin injury
3126,Radioisotope scan abnormal
3127,Radiotherapy
3128,Radius fracture
3129,Rapid correction of hyponatraemia
3130,Rash
3131,Rash erythematous
3132,Rash generalised
3133,Rash macular
3134,Rash morbilliform
3135,Rash papular
3136,Rash pruritic
3137,Rash pustular
3138,Rash vesicular
3139,Reading disorder
3140,Rebound atopic dermatitis
3141,Rebound eczema
3142,Rebound effect
3143,Rebound psoriasis
3144,Recall phenomenon
3145,Recalled product administered
3146,Rectal abscess
3147,Rectal adenocarcinoma
3148,Rectal cancer metastatic
3149,Rectal discharge
3150,Rectal haemorrhage
3151,Rectal prolapse
3152,Rectal tenesmus
3153,Rectal ulcer
3154,Rectosigmoid cancer
3155,Red blood cell abnormality
3156,Red blood cell count abnormal
3157,Red blood cell count decreased
3158,Red blood cell sedimentation rate increased
3159,Red man syndrome
3160,Refractoriness to platelet transfusion
3161,Refractory cytopenia with unilineage dysplasia
3162,Refusal of treatment by patient
3163,Rehabilitation therapy
3164,Relapsing multiple sclerosis
3165,Renal aplasia
3166,Renal artery stenosis
3167,Renal atrophy
3168,Renal cancer
3169,Renal cancer metastatic
3170,Renal cancer recurrent
3171,Renal cancer stage II
3172,Renal cancer stage IV
3173,Renal colic
3174,Renal cyst
3175,Renal cyst haemorrhage
3176,Renal disorder
3177,Renal dysplasia
3178,Renal failure acute
3179,Renal haematoma
3180,Renal haemorrhage
3181,Renal infarct
3182,Renal injury
3183,Renal mass
3184,Renal phospholipidosis
3185,Renal stone removal
3186,Renal surgery
3187,Renal transplant
3188,Renal transplant failure
3189,Renal tubular necrosis
3190,Renal vasculitis
3191,Reproductive tract disorder
3192,Respiration abnormal
3193,Respiratory alkalosis
3194,Respiratory arrest
3195,Respiratory failure
3196,Respiratory rate increased
3197,Respiratory syncytial virus bronchiolitis
3198,Respiratory tract congestion
3199,Respiratory tract haemorrhage
3200,Respiratory tract infection bacterial
3201,Respiratory tract infection fungal
3202,Respiratory tract irritation
3203,Restrictive pulmonary disease
3204,Resuscitation
3205,Retinal artery occlusion
3206,Retinal degeneration
3207,Retinal haemorrhage
3208,Retinal injury
3209,Retinal occlusive vasculitis
3210,Retinal oedema
3211,Retinal pigment epithelial tear
3212,Retinal tear
3213,Retinal toxicity
3214,Retinal vascular disorder
3215,Retinal vascular occlusion
3216,Retinal vascular thrombosis
3217,Retinal vasculitis
3218,Retinal vein occlusion
3219,Retinal vein thrombosis
3220,Retinopathy
3221,Retroperitoneal haematoma
3222,Reynold's syndrome
3223,Rheumatic disorder
3224,Rheumatoid arthritis
3225,Rheumatoid lung
3226,Rheumatoid nodule
3227,Rhinalgia
3228,Rhinitis
3229,Rhinorrhoea
3230,Rhinovirus infection
3231,Rib fracture
3232,Right ventricular failure
3233,Rosacea
3234,Rotator cuff repair
3235,Rotator cuff syndrome
3236,Rotavirus infection
3237,SAPHO syndrome
3238,SARS-CoV-2 antibody test negative
3239,SARS-CoV-2 antibody test positive
3240,SARS-CoV-2 test negative
3241,SARS-CoV-2 test positive
3242,SJS-TEN overlap
3243,Salivary gland calculus
3244,Salivary gland disorder
3245,Salivary gland neoplasm
3246,Salmonellosis
3247,Salpingitis
3248,Sarcoma
3249,Sarcomatoid carcinoma
3250,Scab
3251,Scedosporium infection
3252,Schwannoma
3253,Sciatic nerve neuropathy
3254,Sciatica
3255,Scintillating scotoma
3256,Scleral discolouration
3257,Scleral hyperaemia
3258,Scleritis
3259,Scleroderma renal crisis
3260,Scleroderma-like reaction
3261,Scratch
3262,Screaming
3263,Scrotal abscess
3264,Scrotal cyst
3265,Scrotal oedema
3266,Scrotal pain
3267,Scrotal swelling
3268,Seasonal allergy
3269,Sebaceous carcinoma
3270,Seborrhoea
3271,Seborrhoeic keratosis
3272,Secondary immunodeficiency
3273,Secretion discharge
3274,Seizure
3275,Seizure cluster
3276,Self-consciousness
3277,Seminoma
3278,Senile dementia
3279,Sensation of foreign body
3280,Sensitive skin
3281,Sensitivity of teeth
3282,Sensory disturbance
3283,Sepsis
3284,Sepsis neonatal
3285,Septic shock
