pt,mean_mae_rf,std_mae_rf,z_mae_rf
Urinary tract infection staphylococcal,1.129447577514686,1.932520173721214,"[-0.32652808 -0.41628282 -0.37123134 -0.35480882 -0.12936079 -0.03886809
 -0.42432601 -0.2181109  -0.24194569 -0.03363496 -0.51099814  4.74860921
 -0.40794442 -0.38242709 -0.07105704  0.07727885 -0.20835016 -0.21849011
 -0.13275874 -0.40363804 -0.08873391 -0.13101057 -0.1669256  -0.11149572
 -0.1312455  -0.47941885 -0.58444284  1.75814616]"
Loss of dreaming,1.1302572990101347,1.8221599246471352,"[-0.23010138 -0.45448933 -0.40218845 -0.38223966 -0.00664086 -0.14711103
 -0.40497598 -0.20284542 -0.1204226   0.02498965 -0.35823626  2.09927506
 -0.28884723 -0.37881199 -0.09259312 -0.02546391 -0.20307907 -0.27642985
 -0.22920944 -0.35170087 -0.21276313 -0.24059053 -0.34519767 -0.08463744
 -0.15036107 -0.53738684 -0.60437224  4.60643067]"
Catheter site haematoma,1.1304066816003762,1.2675690184099384,"[-0.35768045 -0.5322922  -0.13421267 -0.45955259 -0.57417076 -0.311628
 -0.27997096 -0.33581999 -0.18268254 -0.24106473  0.69411942  1.354909
 -0.32383833 -0.22772427 -0.58511511 -0.56651045  0.04380064 -0.1874745
 -0.23301504  4.80811646 -0.02931555 -0.04761007 -0.18714506 -0.24707127
 -0.24596045 -0.17003407 -0.31349131 -0.12756515]"
Oesophageal injury,1.1305565311636214,1.0793908026216514,"[-0.51331705 -0.36476985 -0.66605341 -0.67273437 -0.00622006 -0.59119122
 -0.25107723  0.11248443  0.13683222 -0.05438187  0.05726952 -0.48023712
 -0.23148581 -0.01772425 -0.41908527 -0.73647597 -0.10882573  4.22462069
 -0.22118576 -0.00694348  2.16285206 -0.56318664 -0.45088724 -0.37051438
 -0.49705903  1.12324129 -0.70036289  0.10641842]"
Blood urea abnormal,1.1307982678560895,1.063109140954635,"[-0.3629523   2.31628278 -0.43739647 -0.26763145 -0.22852594 -0.63972423
 -0.46593387 -0.35950187 -0.4506025  -0.29357061  1.2187095   3.69583214
 -0.18317577 -0.80076314 -0.39747651 -0.34876945 -0.28644439  0.07698416
 -0.27178398 -0.48805063 -0.53118078 -0.23046369 -0.5303884   0.08165048
 -0.08596588 -0.60519543 -0.8394076   1.71544583]"
Gastrointestinal infection,1.1309225440428614,2.0023761884523545,"[-1.38595118e-01 -5.19284279e-01 -2.04369609e-01  8.97620637e-02
 -5.12321934e-01 -3.33267214e-01 -8.18782330e-02  6.29708608e-02
 -7.69960061e-02 -2.73936715e-01 -3.73479793e-01 -1.81226176e-02
 -5.59132397e-01 -1.59649346e-01 -2.42300311e-01  5.09140647e+00
  7.40938512e-02 -2.03293478e-01 -6.52441128e-02 -4.62222815e-01
 -1.32783770e-01 -1.42398927e-01  7.51623830e-02 -5.32419543e-01
  5.80296950e-02 -4.99764121e-02  3.66001006e-03 -3.73412707e-01]"
Urethral obstruction,1.1323216983306377,1.3571589420695216,"[-0.25327802 -0.46511302 -0.08393504 -0.35514462  0.31699331 -0.54417975
 -0.28536062 -0.22061385 -0.52213156  0.14977035 -0.3063527   3.25974761
  0.09657443 -0.54718058 -0.38495873 -0.30062067  0.17400365 -0.46836801
 -0.23602971 -0.50701324 -0.20811765 -0.56697199 -0.57113082  0.01997702
 -0.09593363  3.72765064 -0.43390763 -0.38837516]"
Achlorhydria,1.1326130429680608,1.3739348646226113,"[-0.25493963 -0.54287293 -0.34238608 -0.30086603  1.90148559 -0.50255548
 -0.14859286 -0.3171927  -0.42366482  0.21333887 -0.43791846  2.31680452
 -0.26967031 -0.45372012 -0.33945088 -0.19031     0.11570349  3.8987599
 -0.43275641 -0.52670169 -0.05814858 -0.59616123 -0.05011173 -0.44814043
 -0.6427797  -0.60602819 -0.43684756 -0.12427654]"
Aortic occlusion,1.1333689616362705,1.8795006135137886,"[-0.12090761 -0.3383632  -0.38469876 -0.35463815 -0.54245688 -0.48101613
 -0.14160865  0.1112878   0.05143984 -0.40690831 -0.50156911 -0.34271921
  0.56534285 -0.12966803 -0.17056129  0.03858211 -0.13749294  0.05922518
 -0.0693176   0.0410633   5.05058637  0.00562147 -0.28729581 -0.26266289
 -0.20419404 -0.19446904 -0.46461501 -0.38798625]"
Iron deficiency anaemia,1.1336905128429116,1.570236362915781,"[-1.81641067e-01 -4.55733476e-01 -4.07831220e-03 -1.01602254e-01
 -1.86652562e-01 -5.74033550e-02 -3.33061084e-01 -1.52254385e-02
  9.59040683e-02 -1.92849673e-01 -2.79822561e-01 -4.88431922e-01
 -6.53980118e-01 -6.66233028e-02  8.82844291e-02 -1.57988705e-01
  1.29777666e+00 -9.58000814e-02  1.98026792e-01 -6.07710029e-01
 -7.12146110e-01 -6.32891222e-02 -3.85999339e-01 -3.84228775e-01
  4.84076477e+00 -4.94309024e-01 -3.40911265e-01 -2.61269138e-01]"
Femoral neck fracture,1.1339233042617778,1.4120864932698671,"[-0.16307149 -0.72275445 -0.19372896 -0.23039597  0.05242198 -0.46167892
 -0.21211548 -0.32050764 -0.01688236 -0.342609   -0.57846229 -0.38543857
 -0.34252933  2.93784452  0.14282382 -0.2457899   3.95886913 -0.69467528
 -0.14933032  0.1246139  -0.52902749 -0.25653503 -0.53856993  0.00875782
  0.33080644 -0.14572223 -0.31227956 -0.71403339]"
Abdominal pain lower,1.1348330842783758,2.142920605545196,"[ 0.38249647 -0.46246208  0.08066721  0.10067121 -0.41543907 -0.1013582
 -0.50456233 -0.13042399  0.02090242  0.03983424 -0.42340781 -0.21973383
  0.0331527  -0.35693714  0.09881512  0.13945239 -0.39337037 -0.2796893
  0.06251018 -0.44890348 -0.4667999  -0.11704886 -0.13838942 -0.51047543
 -0.45539047 -0.33208836  5.04509408 -0.24711597]"
Sinus operation,1.1359017549862915,1.107330751338069,"[ 0.78410688 -0.74860852  0.51436802 -0.25436289  0.9325299  -0.54960479
 -0.14373245  0.04805381 -0.01764861  3.76358738 -0.31436926  0.12696406
 -0.88545856  2.45634364 -0.25142872 -0.48922754 -0.10653482 -0.5710567
 -0.29402936  0.22332252 -0.94813379 -0.63440457 -0.12520207 -0.97263964
 -0.01688662 -0.99788777 -0.14492819 -0.38313132]"
Glucose tolerance impaired,1.1359041586678107,0.68218900753669,"[ 1.03537872e-01  4.19003779e-01 -1.20886481e-01 -3.33108106e-02
  1.08888624e+00  4.04478473e+00 -3.61279138e-01 -2.02805672e-03
 -1.44403450e-01 -1.55500191e+00  6.56573549e-02  1.62959205e+00
 -1.56885134e-01 -3.26486161e-01 -3.05625254e-01 -3.91786087e-01
 -1.44369508e-02  6.87600311e-01 -2.33748654e-01 -6.90444454e-01
 -3.11480154e-01  3.49811373e-02  1.38972559e-01 -1.37040486e+00
 -2.55896503e-01 -6.45847733e-01 -2.42734804e-01 -1.05032944e+00]"
Blood bicarbonate increased,1.1363248527937164,1.3463352148134202,"[-0.42343158 -0.59045729 -0.07984131 -0.35493488  0.3604087  -0.54599782
 -0.5620462  -0.29744259 -0.38359408  0.25592725  0.13547539 -0.41600959
  0.25594947 -0.31591407 -0.61877057 -0.61569108 -0.04800846  2.76576494
 -0.3609543  -0.18049194 -0.46163886 -0.59189382 -0.51194633 -0.54853563
 -0.26820644  3.76714155 -0.62316535  1.25830485]"
Duodenal stenosis,1.1367175586411256,1.2903955216174987,"[-0.32981737  2.37419564 -0.23330768 -0.38163848 -0.05924139 -0.6268493
 -0.45403185 -0.4948649  -0.56466386 -0.29546547  0.04626318  2.96200817
 -0.77183947 -0.40523296 -0.29663144 -0.37972702  0.26168637  3.06027126
 -0.27214048 -0.60633059 -0.5280788  -0.57202697 -0.23772113 -0.0904324
 -0.26174523  0.06566617 -0.48060507 -0.42769894]"
Anion gap decreased,1.1372972658851292,1.245528238182331,"[ 0.02356648 -0.23965272  0.07196912 -0.24577401 -0.89972237 -0.36088664
 -0.20583719 -0.2987262  -0.14199659  0.28586352 -0.77788046  4.28848132
  0.46254184 -0.37862536 -0.22166734 -0.41461602  0.26474402  0.24603647
 -0.46975995 -0.57696425 -0.3045326  -0.45027277 -0.45356232 -0.47396428
 -0.15431607  2.2977634  -0.30429303 -0.567916  ]"
Corneal abrasion,1.1382957416098354,1.433023930141231,"[ 0.26024076 -0.30851912 -0.17138533 -0.2206724  -0.06708669 -0.47568854
 -0.45585507  0.03833908  0.10434195  3.36040065 -0.51506464 -0.1539044
 -0.52868004  0.12261531 -0.25342211 -0.39505169  0.09657675 -0.17468217
 -0.24066164  3.63582426 -0.66465786 -0.41171891 -0.3116931  -0.56034291
 -0.19149145 -0.46746017 -0.34371978 -0.70658073]"
Implant site extravasation,1.1383302138557316,2.087547554438705,"[-2.64296841e-01 -1.01220225e-01 -1.50452184e-01 -3.41697319e-01
 -1.48969338e-01 -3.48724011e-01 -3.85256006e-01 -2.33675452e-01
 -1.99742612e-02 -7.07322853e-02 -1.07030104e-01 -4.76822003e-01
  7.43068850e-02 -3.45145468e-01 -2.72487985e-01 -2.98330597e-01
 -1.54739018e-02 -3.14576404e-02 -7.34648519e-02  5.11766767e+00
 -8.75043031e-02  2.88045229e-01 -3.21163013e-01 -3.15942636e-01
 -2.71667424e-03 -3.22890245e-01 -2.51151385e-01 -4.93441055e-01]"
Drug dispensed to wrong patient,1.1383377685461422,0.7867858310805262,"[-7.19927426e-02  3.58332724e-01 -5.20151870e-01 -2.33882792e-01
 -6.99980678e-01  2.54458926e+00 -1.78509426e-01 -2.67444004e-02
 -1.28104840e-01 -4.56706460e-01 -4.53574148e-01 -4.00952329e-01
 -5.34616217e-01  2.94171996e+00 -2.77465364e-01 -6.27741106e-01
  1.49657592e-01  3.52904107e-01  3.01381077e-02  1.41867203e-03
 -1.23768399e+00 -7.33460690e-02 -5.80035296e-02  2.51180524e+00
 -2.85200155e-01 -1.02517528e+00 -5.44938393e-01 -1.05579587e+00]"
Short-bowel syndrome,1.1389226668835686,1.330646854793369,"[-0.40610396 -0.0652814   0.02164663 -0.31777941 -0.63897293 -0.30002575
 -0.41801843 -0.19099801 -0.36585677  0.31520055 -0.81334729  0.19491574
  1.17071076 -0.4877882  -0.58601684 -0.46208399  0.12490236  0.02969405
 -0.44532688 -0.12771243 -0.53846414 -0.55261373 -0.59110431 -0.38650357
 -0.2645206   3.1857542  -0.55794244  3.47363682]"
Bone fragmentation,1.1389594835495465,1.8138164434245527,"[-0.33387264 -0.08005533 -0.12398913 -0.34465263 -0.03621113 -0.25229264
 -0.34327802 -0.31552846 -0.0543407  -0.11563894  0.61979    -0.53559922
 -0.62321876 -0.18624114 -0.44189363 -0.46582268  0.18296219 -0.03937343
  0.04051395  4.99432938  0.06986782  0.09366351 -0.20398921 -0.58230686
 -0.17997352  0.21989942 -0.37093692 -0.59181126]"
Transient global amnesia,1.1397411777391813,1.6262263474132213,"[-0.23596768 -0.27081309 -0.24241928 -0.34057031 -0.49709415 -0.24672855
 -0.42573432 -0.41376442 -0.19536524 -0.08823433  0.2815502   4.8617586
 -0.2110403  -0.43992414 -0.27782214 -0.11176368  0.09526143 -0.56679838
 -0.23273743  1.42522821 -0.16440528 -0.16530217 -0.11520942 -0.12807807
 -0.32290928 -0.30279939 -0.21788731 -0.4504301 ]"
Acute coronary syndrome,1.1400359772066422,1.5171732759504777,"[ 0.02957683 -0.3267381  -0.25507911  0.03000742 -0.22714124  1.3477681
 -0.24171764 -0.20487119  0.24693731 -0.17143612 -0.28829419 -0.58515306
 -0.68525211 -0.0951625   0.1276518  -0.28013917  4.82478679 -0.12961464
 -0.15000447 -0.2839445  -0.44715207 -0.03082616 -0.36368471 -0.67200612
  0.0358521  -0.49606797 -0.1453566  -0.56293868]"
Meibomian gland dysfunction,1.1402671162449713,1.360414416704152,"[-0.04345304 -0.39507351  0.06374792 -0.09128577  0.8758548  -0.48506527
 -0.24045867 -0.25091753 -0.45156867  0.2242935  -0.34769646  4.54659054
 -0.04664269 -0.58816016 -0.36128442 -0.20968292  0.00839295 -0.45428274
 -0.37964065 -0.54693838 -0.31164124 -0.52691049 -0.52031163 -0.07065772
 -0.37579019  1.81994863 -0.29886935 -0.54249687]"
Pharyngeal cyst,1.1404475702863548,1.5145978038882109,"[-0.49605748  2.81856255 -0.41608911 -0.37459461 -0.31956607 -0.29625825
 -0.60474782 -0.59093865 -0.41359886 -0.51986508  3.31182676 -0.66264722
  0.00358131 -0.67144634 -0.41569536 -0.23772405 -0.48932729 -0.06395986
 -0.23335285  0.4086336  -0.23179089  0.03111449 -0.16670929 -0.15611995
 -0.28231556 -0.40714987 -0.70334569  2.17958145]"
Anti-erythropoietin antibody negative,1.1411237090484245,2.5176168116945847,"[-0.17562189 -0.23489199 -0.32847636 -0.25984782 -0.03947892 -0.19121928
 -0.29215671 -0.20993616  0.11716349  0.01355223 -0.09206442 -0.30040105
 -0.1511117  -0.32847636 -0.10654771 -0.12437331 -0.16715473 -0.25093502
 -0.1421989  -0.06955961 -0.26608678 -0.22553355 -0.25360886 -0.09585236
 -0.2114959  -0.39086594 -0.38462698  5.16180659]"
Bladder mass,1.1417274434448073,1.7822590757366548,"[ 2.18097440e-01 -1.22500548e-01 -2.58186915e-02 -1.95427172e-01
  4.46508648e-01 -3.26163426e-01 -4.03176892e-01 -2.28637691e-01
 -1.27548304e-01  5.08079113e+00 -1.73459152e-01  2.06282823e-01
 -1.23192471e-01 -3.27882318e-01 -1.72926004e-01 -2.68929757e-01
 -1.09472809e-01 -2.94760398e-01 -3.12090734e-01 -3.48810290e-01
 -3.61206728e-01 -4.35821478e-01 -2.33918418e-01 -1.44407041e-01
 -3.16789321e-01 -7.95714857e-05 -3.23510040e-01 -5.75150790e-01]"
Congenital spinal cord anomaly,1.1418591745023206,1.713320477799029,"[-0.22504462 -0.35243332 -0.61813431 -0.37971192 -0.25700894 -0.48212418
 -0.23497694  0.12179449 -0.05219636 -0.54381555 -0.21878861 -0.28056727
 -0.351204   -0.09665891 -0.22017405 -0.15897964 -0.11941684  0.03427306
  0.13063382 -0.39790153  4.12887369 -0.05413088 -0.42616472  2.83465072
 -0.28564143 -0.40252277 -0.55319934 -0.53942965]"
Starvation ketoacidosis,1.1428931364623003,1.798543391798808,"[-0.27614121 -0.11617665 -0.46722077 -0.40638309 -0.02568685 -0.23995438
 -0.32712643 -0.43047684 -0.24779295 -0.22887718  2.62460784 -0.48301896
 -0.10556086 -0.48181959 -0.30123197 -0.26874802 -0.21299273 -0.12006872
 -0.1964666   0.07674584 -0.20117426 -0.15175445 -0.27585349 -0.17153389
 -0.31521298 -0.40298396 -0.56865991  4.32156304]"
Occipital neuralgia,1.1435029965465333,1.5678795679083914,"[-0.34809486  4.18606744 -0.37856705 -0.22885016 -0.26251252 -0.33960904
 -0.5263023  -0.43499229 -0.29405542 -0.36111063 -0.27816708  2.09940163
 -0.03125506 -0.63796045 -0.31023142 -0.07305891 -0.23920078 -0.14499182
 -0.31160654 -0.31996387 -0.36606296 -0.19062095 -0.42271117 -0.35589912
 -0.02342174 -0.49308717 -0.6207234   1.70758766]"
Gamma-glutamyltransferase increased,1.1435518855653364,1.481274530757466,"[ 0.08293892 -0.25496135 -0.01795303 -0.01866106 -0.17000519 -0.34481172
 -0.45644716 -0.27676193 -0.06259888 -0.45812156 -0.323651    0.4501628
  0.23960205 -0.38783599 -0.0944426  -0.43865592  0.52378041  0.55031003
 -0.15108105 -0.30794273 -0.56943743 -0.25014246 -0.3585209  -0.51320427
 -0.07417034 -0.58078959  4.92988335 -0.66648141]"
Intertrigo,1.1440213888563266,1.504596707340281,"[-0.25642114 -0.38839656 -0.00645911 -0.26384412  0.09745061 -0.6062735
 -0.31132423 -0.11922001 -0.37771785  0.1418833  -0.19797095  0.04809795
  0.17413052 -0.30301082 -0.23236523 -0.40648003  0.09842881  0.45881056
 -0.08315657 -0.13239033 -0.33286138 -0.37995564 -0.52471703 -0.07128586
 -0.02711967  5.03598636 -0.47578672 -0.55803137]"
Abdominal strangulated hernia,1.1444997125830212,2.9067946840969614,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Thyroid operation,1.1447551656067212,1.8130694578658448,"[-1.99622773e-01 -7.52141500e-04 -1.29192454e-02 -2.40819394e-01
 -2.23806515e-01  5.09058296e+00 -9.97629035e-02 -2.13069190e-01
 -8.15964572e-02 -2.58872491e-01 -5.03642090e-01 -6.00781350e-01
 -4.36062789e-01 -2.75557611e-01  1.59510940e-01 -4.19589179e-01
 -2.86593805e-01  2.37070357e-01 -1.16081344e-01 -4.30667116e-02
 -1.81388838e-01 -8.57083057e-03  2.14973993e-01 -4.03498340e-01
 -3.57063428e-01 -3.44516280e-01 -2.56392253e-01 -1.38112291e-01]"
Joint warmth,1.1449789464630562,1.1079939121085032,"[-0.47253517  0.52304146 -0.58954888 -0.68833371 -0.01721174 -0.55870503
 -0.13412459  0.03478675 -0.16624629 -0.27123779  0.00524715 -0.40655769
 -0.22173391 -0.03275425 -0.41342938 -0.71765898  0.06247075  4.24543208
 -0.36925297 -0.20483144  2.21413806 -0.41541431 -0.33602166 -0.52009055
 -0.53538902  0.94984288 -0.60388465 -0.35999713]"
Carcinoid tumour of the gastrointestinal tract,1.1451591481530226,1.6530982407800325,"[-0.39220458  0.91577589 -0.49223949 -0.33000932 -0.38804497 -0.4596126
 -0.39585749  0.00596802  0.0364621  -0.53187028  0.04348834  0.70829751
 -0.41233186 -0.32012661  0.04194028 -0.08622461 -0.26383465 -0.34945082
 -0.2566995  -0.15285268  4.89491881  0.0443042  -0.35785533 -0.27575441
  0.08679687 -0.43150932 -0.57996602 -0.30150748]"
Endocrine ophthalmopathy,1.1453522409137247,1.408287075394477,"[-0.11269634 -0.36893595 -0.23071753 -0.56170062 -0.51145215 -0.3794643
 -0.18434132  0.0530603   0.31721143  3.72140047 -0.63497693  0.01990687
 -0.50105165 -0.33650086 -0.11347518 -0.22584055 -0.11147646 -0.01730733
 -0.19701707 -0.41860914  3.29765677 -0.46998465 -0.30054682 -0.44795804
 -0.22948736 -0.56857695 -0.51841245  0.03129382]"
Neutralising antibodies,1.1453540929865693,1.3885210134915986,"[-0.137537    3.39630158 -0.33893232 -0.53705389  2.24145181 -0.69969537
 -0.23826915 -0.61385263 -0.32844007 -0.12591405 -0.25390501 -0.60203313
 -0.21422495 -0.21054463 -0.53458272 -0.57074542 -0.36908874 -0.15546547
 -0.44660427 -0.42336026 -0.40742671 -0.38210237 -0.29215488  1.29688216
 -0.34611495 -0.31347454 -0.73210433  2.33899132]"
Cervix carcinoma stage 0,1.1459264143802377,1.4392412213141792,"[ 0.5150514   0.06897703 -0.05623117 -0.22202253 -0.26071068 -0.57525798
 -0.24016226 -0.26313511 -0.28491207  4.2836601  -0.34096581 -0.39199703
  2.47196097 -0.20578681 -0.38574214 -0.39659495  0.01753377 -0.73488642
 -0.31769796 -0.30676135 -0.37050803 -0.64962899 -0.44925196  0.25510744
 -0.47653185 -0.0501783  -0.32311526 -0.31021202]"
Spina bifida,1.1479129093500873,1.8507684441843715,"[ 0.16591409 -0.22514726 -0.25740198 -0.25357406  0.49048028 -0.3367265
 -0.49223833 -0.14066695 -0.21878213  4.99759062 -0.17731501 -0.20806526
  0.60733929 -0.27764835 -0.13911593 -0.44869617 -0.22504639 -0.02579404
 -0.23223493 -0.33757733 -0.39453547 -0.51098169 -0.27561706 -0.39251691
 -0.38935972 -0.3236478  -0.36844087  0.38980584]"
Congenital urethral anomaly,1.1486280470455825,2.7579890589500695,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Cardiac murmur functional,1.1486280470455825,2.7579890589500695,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Natural killer cell count increased,1.1486280470455825,2.7579890589500695,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Finger repair operation,1.1486280470455825,2.7579890589500695,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Labile hypertension,1.1501825382805457,3.2012618981043737,"[-0.32249943  5.1593495  -0.20818474 -0.09627899 -0.10481974 -0.29797214
 -0.25942926 -0.29797214 -0.29184032 -0.29797214 -0.18409544 -0.35929036
  0.0730031  -0.35929036 -0.26271416  0.04781883 -0.23665392 -0.2029289
 -0.21344059 -0.0892712  -0.30235201 -0.16438602 -0.20424286  0.02000663
 -0.04656743 -0.02817197 -0.26118121 -0.20862273]"
Clear cell carcinoma of cervix,1.1501825382805457,3.2012618981043737,"[-0.32249943  5.1593495  -0.20818474 -0.09627899 -0.10481974 -0.29797214
 -0.25942926 -0.29797214 -0.29184032 -0.29797214 -0.18409544 -0.35929036
  0.0730031  -0.35929036 -0.26271416  0.04781883 -0.23665392 -0.2029289
 -0.21344059 -0.0892712  -0.30235201 -0.16438602 -0.20424286  0.02000663
 -0.04656743 -0.02817197 -0.26118121 -0.20862273]"
Reflux laryngitis,1.1510606538699026,1.4259088481081141,"[-0.65099669 -0.12587635 -0.20467297 -0.51486469 -0.45102229 -0.37283305
 -0.27848192  0.43758644  0.04292392 -0.58529906  0.27017734 -0.61890441
 -0.13903818 -0.23029438 -0.36761159 -0.48298966 -0.08294362 -0.34247798
  0.04546935  0.19040238  4.29857554  0.22689923 -0.33698972 -0.60187034
 -0.38441973  2.34404744 -0.5792872  -0.50520781]"
Tooth extraction,1.1511081342168814,2.6145356992621465,"[-0.2820774   0.13536435 -0.15954408 -0.12813552 -0.32007335 -0.06931305
 -0.27037968 -0.13824955 -0.13088617 -0.15986895 -0.16071592 -0.25448393
 -0.26880788 -0.28271624 -0.17096977  0.02457287 -0.13504608 -0.23717905
 -0.17945373 -0.21241071 -0.11628728  5.16508993 -0.13972717 -0.40486107
 -0.21946085 -0.36443927 -0.29454354 -0.22539693]"
Sense of oppression,1.1520015312481406,1.007074660832605,"[-0.38822532 -0.5759888  -0.60580192 -0.35260932  1.0726986  -0.30520252
 -0.35096943 -0.23897116  0.02389302 -0.53627382 -0.27469045  1.5014781
  1.96011816 -0.62725935 -0.29744087 -0.4742194  -0.35727676 -0.06287209
 -0.47026861 -0.55645994  3.8449239  -0.53463867 -0.45504899 -0.30925101
 -0.50324788 -0.53943448 -0.73454748  1.1475865 ]"
Glomerular filtration rate decreased,1.152467632193425,3.0585638084748914,"[-2.98721018e-01 -3.44054897e-01 -1.24809691e-02 -2.52521228e-01
 -3.75085282e-01 -1.43668855e-01 -2.96987917e-02  8.05428838e-02
 -8.98725209e-02 -2.01061457e-01 -3.68996108e-01 -3.68544685e-01
 -9.98684107e-02 -2.04247128e-01 -8.64547888e-02 -2.40653483e-01
 -1.98279463e-01 -3.16816284e-01 -3.46778787e-03 -2.50836471e-01
 -2.11704886e-01 -1.13437942e-01  5.15795184e+00 -3.45007520e-01
 -1.76204085e-01 -2.89249307e-01 -1.12159622e-01 -1.05401735e-01]"
Idiosyncratic drug reaction,1.1526088464378168,1.7174904360981296,"[ 0.39147417 -0.13792476 -0.06269115 -0.10899069 -0.2664408  -0.4052719
 -0.33174927 -0.28054202 -0.16480064  4.8988481  -0.559955    0.52593794
 -0.39659324 -0.42764281 -0.17618706 -0.4174212  -0.20549934 -0.25006951
 -0.22955147 -0.36928927 -0.44776669 -0.56235568 -0.21772132  1.06649671
 -0.27363201 -0.23275997 -0.31670185 -0.04119927]"
Cutaneous sarcoidosis,1.1528166388164074,1.1073816555443767,"[-0.36197157 -1.03687634 -0.67978378 -0.41156832 -0.37176504 -0.3233177
 -0.59228214 -0.4150733   0.22967556 -0.19804262  0.11762193  1.01800473
  0.98861684 -0.69835629 -0.31828579 -0.62738706  0.02022829  1.54177201
 -0.25735846  4.31757861  0.34024397 -0.18715496 -0.44279129 -0.07145197
 -0.59232471 -0.42060643 -0.57398877  0.00664463]"
Asthma late onset,1.1549789695167227,2.1159228246527237,"[-0.22583159  2.57569539 -0.13624964 -0.11446012 -0.24136069 -0.42558186
 -0.4103776  -0.3005312  -0.30115671 -0.27682882 -0.23971068 -0.52241437
  4.34969389 -0.50965764 -0.37229278 -0.05837876 -0.26894874 -0.09561671
 -0.17630909 -0.26983165 -0.47510707 -0.0427804  -0.43604571  0.0844
 -0.33145551 -0.09230624 -0.31616231 -0.3703934 ]"
Culture wound positive,1.1550596875291057,1.7166063767900832,"[-0.47882299 -0.31691376 -0.12780496 -0.35899697  0.30937661 -0.40503304
 -0.52057694 -0.2562344  -0.54492022  0.13283107 -0.04132202 -0.51047879
  0.1183165  -0.33628403 -0.45738196 -0.29460472 -0.18844362 -0.24520685
 -0.22685801 -0.21294375 -0.38698173 -0.32238201 -0.30819046 -0.36505051
 -0.11419915  3.98484243 -0.53787875  3.01214303]"
Thirst decreased,1.1558154610813214,1.689127637635601,"[-0.14165682 -0.53619764 -0.30044948 -0.45987114  4.48803104 -0.46004692
 -0.10006436 -0.28944959 -0.26988032  0.08065963 -0.42600988  2.09987702
 -0.20843741 -0.46334698 -0.34776871 -0.34518597 -0.05745294 -0.14283556
 -0.37163587 -0.5791013  -0.14321771 -0.29958885 -0.36255851  0.78959093
 -0.43734566 -0.27637779 -0.37413732 -0.06554189]"
Belligerence,1.1558760290280745,1.4669003420655706,"[-2.04189318e-01  6.43674695e-04 -1.74458662e-01 -4.45274516e-01
 -1.50637913e-01 -6.41449529e-01 -1.04792775e-01 -2.82874572e-01
 -3.75825777e-01 -2.23625938e-01 -7.36268634e-01  1.08916274e-01
  5.36383936e-01 -1.01630390e-01 -4.64145180e-01 -3.07085978e-01
  6.08529670e-02  4.91684380e+00 -1.27235179e-01 -3.18840459e-01
 -6.05921784e-01 -2.23727268e-01 -1.40350088e-01  5.88406778e-01
 -2.98411507e-01  5.51712125e-01 -5.36243206e-01 -3.00770881e-01]"
Brain contusion,1.1563913310867537,0.9172079622646913,"[-0.5065763  -0.64321332 -0.55058305 -0.49523993  0.34537918 -0.43988057
 -0.44184715  0.10346138 -0.30398134  3.44384836 -0.35501594  2.31978438
 -0.37732537 -0.56408502 -0.19756035 -0.21823613 -0.06349178 -0.45137393
 -0.2931046  -0.4756334   0.58878256 -0.57739889 -0.41628107 -1.05047359
 -0.30139194  1.19488893 -1.05025005  1.77679894]"
