pt,mean_mae_rf,std_mae_rf,z_mae_rf
Chronic granulomatous disease,0.06041666666666666,0.08313012591772612,"[-0.52628334 -0.12530556 -0.62652778 -0.22555     2.61470927  0.47616111
 -0.32579445 -0.72677223 -0.72677223  0.47616111  0.30908704 -0.72677223
  2.41422038 -0.72677223 -0.72677223 -0.52628334 -0.09189074  0.17542778
 -0.59311297  0.14201296  0.07518333 -0.72677223 -0.62652778 -0.72677223
 -0.52628334  2.94885742 -0.42603889  0.07518333]"
Anticipatory anxiety,0.06041666666666666,0.08313012591772612,"[-0.52628334 -0.12530556 -0.62652778 -0.22555     2.61470927  0.47616111
 -0.32579445 -0.72677223 -0.72677223  0.47616111  0.30908704 -0.72677223
  2.41422038 -0.72677223 -0.72677223 -0.52628334 -0.09189074  0.17542778
 -0.59311297  0.14201296  0.07518333 -0.72677223 -0.62652778 -0.72677223
 -0.52628334  2.94885742 -0.42603889  0.07518333]"
Enterocele,0.06041666666666666,0.08313012591772612,"[-0.52628334 -0.12530556 -0.62652778 -0.22555     2.61470927  0.47616111
 -0.32579445 -0.72677223 -0.72677223  0.47616111  0.30908704 -0.72677223
  2.41422038 -0.72677223 -0.72677223 -0.52628334 -0.09189074  0.17542778
 -0.59311297  0.14201296  0.07518333 -0.72677223 -0.62652778 -0.72677223
 -0.52628334  2.94885742 -0.42603889  0.07518333]"
Eyelid boil,0.06041666666666666,0.08313012591772612,"[-0.52628334 -0.12530556 -0.62652778 -0.22555     2.61470927  0.47616111
 -0.32579445 -0.72677223 -0.72677223  0.47616111  0.30908704 -0.72677223
  2.41422038 -0.72677223 -0.72677223 -0.52628334 -0.09189074  0.17542778
 -0.59311297  0.14201296  0.07518333 -0.72677223 -0.62652778 -0.72677223
 -0.52628334  2.94885742 -0.42603889  0.07518333]"
Injection site hyperaesthesia,0.06041666666666666,0.08313012591772612,"[-0.52628334 -0.12530556 -0.62652778 -0.22555     2.61470927  0.47616111
 -0.32579445 -0.72677223 -0.72677223  0.47616111  0.30908704 -0.72677223
  2.41422038 -0.72677223 -0.72677223 -0.52628334 -0.09189074  0.17542778
 -0.59311297  0.14201296  0.07518333 -0.72677223 -0.62652778 -0.72677223
 -0.52628334  2.94885742 -0.42603889  0.07518333]"
Biliary tract infection,0.06041666666666667,0.08804790545920992,"[-0.02366136 -0.15379885 -0.52054996 -0.3075977  -0.09464545 -0.6151954
 -0.6151954  -0.26027498 -0.54421132  0.50871928  0.8044863   0.49688859
  1.27771353 -0.37858179 -0.40224315 -0.54421132  0.52054996 -0.6151954
 -0.68617949  0.20112157 -0.68617949 -0.37858179 -0.54421132  4.51932007
 -0.08281477  0.17746021 -0.57970336 -0.47322723]"
Compulsive cheek biting,0.06041666666666667,0.0726611168151536,"[-0.60211021 -0.83148552 -0.83148552 -0.25804723 -0.65945403 -0.31539106
  0.02867191 -0.65945403 -0.4014068  -0.83148552  0.11468766  2.43711274
  2.26508125 -0.14335957  0.08601574 -0.83148552 -0.14335957  0.9748451
 -0.31539106 -0.31539106 -0.48742255 -0.74546978 -0.48742255  1.86367445
 -0.71679786 -0.65945403  0.02867191  2.43711274]"
Stress at work,0.060416666666666674,0.05357246196093246,"[-0.77776277 -0.19444069 -0.77776277 -0.66109836  0.21388476 -0.9527594
 -0.75831871 -0.07777628 -0.58332208  0.5055458   0.19444069  0.73887464
  0.40832546 -0.60276615  0.03888814 -0.66109836 -0.54443394 -0.01944407
 -0.97220347  0.91387126  1.2055323  -0.19444069 -0.56387801 -0.89442719
  0.11666442  3.07216296 -0.93331533  2.76105785]"
Anogenital warts,0.06043357683982682,0.045782847902653384,"[-0.03966884  3.51590051 -0.45748444 -1.29932081  0.59119134 -0.73671763
 -0.76774354 -0.44300568 -0.04794242 -0.27339737 -0.46368962  0.99039139
 -0.04794242 -0.37888547 -0.11619942 -0.46782641 -0.99319849  0.20440165
 -0.32510722 -0.50092071  2.5830548  -0.31062846  0.45467733  0.31402654
  0.57257579  0.20647005 -0.99733528 -0.76567515]"
Increased bronchial secretion,0.06044719169719167,0.07792802167560811,"[-0.13406207  0.27723135 -0.57277504 -0.43841919 -0.5316457  -0.45212897
  0.10723007 -0.56729113 -0.26841792 -0.38632203  0.01400356  0.2114244
  0.10997202 -0.38358007 -0.29857943 -0.11212642 -0.72632458  0.88868755
 -0.52067788  0.38965155 -0.6001946  -0.32051508 -0.45212897  4.67258696
  1.07788252 -0.49600027 -0.61116243  0.12368181]"
Hepatic mass,0.060451680672268894,0.07948638335254125,"[-0.01431635 -0.45526005 -0.41825778 -0.3380862   4.66338704 -0.53851515
 -0.3380862  -0.72352649 -0.56318333  0.83365229 -0.73586058  0.448212
 -0.04515158  0.37729098 -0.18699361 -0.09448793  0.02885296 -0.38742256
 -0.55701629 -0.11298907 -0.64335491 -0.22399587 -0.35042029 -0.24866405
 -0.39667312  0.7935665  -0.57551742  0.80281707]"
Kidney enlargement,0.060453869047619055,0.11333583699270071,"[-0.53340471 -0.49664081 -0.53340471 -0.47825887 -0.25767551 -0.47825887
 -0.47825887  0.12834538 -0.42311303  0.0180537  -0.36796719  0.45922042
  0.25701901 -0.53340471  0.48679334 -0.14738382 -0.39554011  4.72383209
 -0.40473108 -0.31282135 -0.34958524 -0.45987692 -0.34958524  1.14854343
 -0.49664081 -0.47825887  0.2937829   0.45922042]"
Monocyte count increased,0.060459183673469356,0.06645934504597548,"[-0.69476263 -0.47980845 -0.4260699  -0.26485426  0.54122393 -0.58728554
  0.02175132 -0.90971681 -0.30067996 -0.4260699   2.61911437 -0.37233135
 -0.37233135 -0.01407438 -0.80223972 -0.4260699  -0.33650566  1.34730212
 -0.90971681  0.43374684 -0.69476263 -0.13946432 -0.90971681  1.23982503
 -0.47980845  3.28188977 -0.47980845  0.54122393]"
Feeding intolerance,0.060459183673469384,0.08003833023910782,"[-0.23479397  1.02948124 -0.4281537  -0.38353223 -0.04143423 -0.75537787
 -0.75537787 -0.75537787  0.07755638  2.63585444 -0.39840605 -0.75537787
  1.41620071 -0.39840605 -0.66613492 -0.21992014 -0.57689196  2.13014435
 -0.3091631  -0.39840605  2.72509739 -0.33891075  0.13705168 -0.66613492
 -0.66613492 -0.69588257 -0.66613492 -0.04143423]"
Rhinitis allergic,0.06045962199312715,0.09739061726162097,"[-0.26441683  0.15547445 -0.58021741 -0.31910855  3.40522123 -0.14444789
 -0.43378474 -0.62079514 -0.56610342  0.77296162  0.61594346 -0.58903866
 -0.03065383 -0.34733654 -0.6049169  -0.18678987 -0.03418233 -0.34380804
 -0.58109954  0.40687994 -0.62079514 -0.59962415 -0.39849976 -0.18149712
 -0.55551793  3.29495567 -0.62079514 -0.02800745]"
Central nervous system vasculitis,0.060466269841269835,0.10149176813397576,"[-2.12602277e-01 -3.90503952e-01 -2.39971765e-01 -4.83853457e-02
 -3.90503952e-01  3.89526470e-01 -5.13666650e-01 -4.88740866e-04
 -2.67341253e-01 -3.76819207e-01 -5.54720882e-01 -5.54720882e-01
 -4.72612417e-01  9.53044688e-02 -4.31558184e-01 -5.54720882e-01
  5.40058656e-01 -2.39971765e-01 -1.44178555e-01 -3.69976835e-01
  4.90549207e+00  2.25309539e-01 -2.39971765e-01 -1.23651439e-01
 -2.81025998e-01  7.86384053e-01 -4.72612417e-01 -6.20700899e-02]"
B-cell lymphoma stage IV,0.060466269841269835,0.09179170325011306,"[-0.52255561 -0.6587335  -0.20480722 -0.56794824 -0.20480722 -0.6587335
 -0.47716299 -0.6587335  -0.40150861  1.24775689  0.20372644 -0.20480722
  4.06209984 -0.6587335  -0.05349845 -0.6587335  -0.20480722  1.83786106
 -0.25019984 -0.61334087 -0.38637773 -0.61334087 -0.0232367   0.43068958
 -0.47716299 -0.6587335   0.21885732  1.15697163]"
Cardiomyopathy acute,0.06046626984126984,0.0744953648098283,"[ 0.36289144 -0.25235937 -0.81167828 -0.25235937  3.21541791 -0.58795072
  0.15780784 -0.53201883 -0.58795072  0.95949828  0.23238369  0.3815354
  0.00865613 -0.17778351 -0.51337486 -0.25235937 -0.32693522  0.04594405
 -0.6998145  -0.73710243 -0.47608693 -0.58795072 -0.81167828  1.0527181
 -0.81167828 -0.25235937 -0.81167828  3.0662662 ]"
Pelvic congestion,0.060476190476190475,0.07951222470507929,"[-0.25752255 -0.25752255 -0.76058984 -0.25752255 -0.50905619 -0.29944482
 -0.25752255 -0.76058984 -0.21560027 -0.42521164  0.03593338 -0.50905619
  1.29360162 -0.38328937 -0.63482302 -0.48809506 -0.21560027 -0.04791117
 -0.173678    1.56609641 -0.50905619 -0.25752255 -0.63482302  1.503213
 -0.76058984 -0.0059889   0.07785565  4.14431631]"
Skin induration,0.06047619047619048,0.07372037627108953,"[ 0.2196201  -0.00645941 -0.82034566 -0.20993098  1.2821938  -0.82034566
 -0.18732302 -0.82034566 -0.54905024  0.40048371  3.72385253 -0.00645941
  1.2821938  -0.32297073 -0.68469795 -0.68469795  0.62656322  1.21436995
 -0.54905024 -0.54905024 -0.82034566 -0.68469795 -0.82034566  1.30480175
 -0.82034566  0.2196201  -0.63948205 -0.27775483]"
Exomphalos,0.06047824302134646,0.08834738227308703,"[-0.21617995 -0.68455048 -0.52842697 -0.49915381 -0.48939609 -0.4763858
 -0.46988065 -0.19666451 -0.52842697 -0.68455048  0.28146374 -0.46012293
  2.00858007  0.0440259  -0.35929317  0.03752075  0.13509795  0.85716918
 -0.26496855 -0.68455048  2.43791973 -0.50891153 -0.68455048  3.47223798
 -0.24870568  0.07980421 -0.68455048 -0.68455048]"
Drug specific antibody present,0.06047867063492062,0.054421954943971874,"[ 0.03076161 -0.79228244 -1.05387009 -0.72210039  3.18895393 -0.91350599
  0.34339075 -0.44137219  0.22216721  0.80276418 -0.83056356  0.41995299
 -0.69657965 -0.74762114  0.16474553 -0.26910715 -0.1542638  -1.04110972
  0.16474553 -0.68381927  1.18557537 -0.34566939  0.21578702  2.52541453
 -0.02666007 -0.45413256 -1.03472953  0.94312828]"
Skin warm,0.06049107142857142,0.050821506915103204,"[-0.05885444  4.02406267 -0.08345033 -0.09164896  2.03999451 -1.0754844
 -0.38679959  0.18710442 -0.03425856 -1.00169675  0.54784408 -0.25562153
 -0.16543662 -0.15723799 -0.91971046 -0.94430634 -0.41959411 -0.8459228
 -0.46878588  0.66262489 -0.3048133  -0.3048133  -0.37860096  0.5232482
  0.12151539  0.34287837 -0.86232006  0.31008385]"
Menstruation normal,0.06049107142857142,0.09202359174764782,"[-0.45359098 -0.18192152 -0.29511713 -0.24983888  1.69712562  0.56516951
 -0.24983888 -0.65734308 -0.65734308 -0.31775625 -0.31775625 -0.65734308
  4.18742906 -0.45359098 -0.65734308 -0.45359098 -0.06872591 -0.11400415
 -0.65734308  0.38405654  0.33877829 -0.65734308 -0.65734308 -0.45359098
  0.02183058  1.58393001 -0.38567362 -0.18192152]"
Laryngeal cancer,0.060497835497835495,0.07454596990133135,"[ 0.2961652  -0.45586212 -0.53716237 -0.81155072 -0.12049859 -0.75057553
 -0.32374921  0.06242698 -0.5473249  -0.12049859 -0.64895022  2.52175957
  0.87542949 -0.10017352 -0.20179884  0.36730292 -0.35423681  0.99737986
 -0.35423681 -0.73025047  0.34697786 -0.72008794 -0.75057553  3.74126333
 -0.53716237 -0.31358668 -0.81155072 -0.01887327]"
Neck mass,0.060501700680272094,0.0733851515810814,"[-0.53784661  2.2091301  -0.74332911 -0.79199602 -0.56488378 -0.82444063
 -0.14310389 -0.40266074 -0.25125258 -0.37021614  0.46252877  1.64134948
  0.60312206 -0.56488378 -0.15391876 -0.1755485  -0.74873655 -0.31614179
 -0.14310389 -0.1755485  -0.82444063 -0.54325404 -0.82444063  3.1986906
  1.83601712 -0.14310389 -0.79199602  0.08400836]"
Spasmodic dysphonia,0.06051339285714286,0.07127171944575489,"[-0.22351165  1.19710793 -0.56843574 -0.05981886 -0.41935838 -0.69997459
 -0.76135939 -0.67366682  0.34941312 -0.577205    4.39496352 -0.62105128
 -0.15043451 -0.81397493 -0.2527425  -0.66782065  0.76449127  0.38449015
  0.07756616  1.01879971 -0.28781953  0.53649059 -0.45735849 -0.17674228
 -0.27905027 -0.30535804 -0.76135939  0.03371988]"
Fractured sacrum,0.0605384199134199,0.06401419521841911,"[-0.38948173  2.50996987 -0.11137106 -0.51966119 -0.93978581 -0.73859937
 -0.38948173 -0.39539898  0.37976053 -0.22971603 -0.86286158  2.49813537
 -0.07586757 -0.87469608  0.6342022  -0.44865421 -0.6439234   0.26141557
 -0.41315072 -0.08178482 -0.4604887   0.08981537 -0.21788153 -0.76226836
  0.68154019 -0.55516468 -0.78593735  2.84133577]"
Drug delivery device implantation,0.06054421768707482,0.08287881043277254,"[ 0.13132855 -0.01231205 -0.73051504 -0.58687444  1.99865632 -0.64433068
  0.21751291 -0.15595265 -0.61560256  0.38988162  3.77979974 -0.18468077
  0.13132855  0.18878479 -0.73051504 -0.73051504  0.01641607  1.82628761
 -0.73051504 -0.44323385 -0.6730588  -0.73051504 -0.73051504  0.53352222
 -0.58687444 -0.04104017 -0.29959325 -0.58687444]"
Psychiatric decompensation,0.060552248677248656,0.08017881931449206,"[ 0.52375488 -0.06924832 -0.61490365 -0.65070326  3.8796795  -0.31522628
  0.33609564 -0.59411678 -0.453228    0.33551822 -0.56813319 -0.07964176
 -0.48325348  0.76107164 -0.37239017 -0.19627919  0.22869681 -0.47921158
 -0.47574711 -0.58718782 -0.40645754 -0.30771991 -0.48152124  2.724276
 -0.0374906  -0.58661041 -0.62125519 -0.40876719]"
Red man syndrome,0.06056547619047618,0.09391801470557759,"[-0.37868641 -0.06813187 -0.58572278 -0.52656953 -0.46741628 -0.55614616
 -0.1124968  -0.46741628 -0.52656953 -0.64487603  0.36072918  0.1389045
  0.33115255 -0.20122667 -0.52656953 -0.55614616  0.3903058   1.42548763
 -0.43783966  0.10932788 -0.64487603 -0.49699291 -0.64487603  4.45709156
 -0.31953317  0.19805775 -0.37868641  1.12972139]"
Injection site injury,0.06056547619047619,0.07307382844318937,"[-0.52091805  1.55460844 -0.41828212  0.40280528  0.34578532  0.30016935
 -0.82882583 -0.82882583 -0.39547414  0.12910948 -0.60074599 -0.79461385
  4.04067863 -0.76040188 -0.41828212 -0.14458632 -0.60074599 -0.38407015
 -0.29283822  0.41420927 -0.82882583 -0.09897036 -0.23581826 -0.69197793
  0.28876536 -0.21301027 -0.14458632  1.72566832]"
Diaphragmatic paralysis,0.06056547619047619,0.1017802819109122,"[-0.26755814  1.15162092 -0.37672576 -0.021931   -0.45860147 -0.32214195
  0.08723662 -0.51318528  0.36015567 -0.43130957 -0.19477973  0.24189075
 -0.42221227 -0.54047719 -0.39037171 -0.56776909 -0.56776909 -0.40401766
 -0.0765148   0.10543123 -0.40401766  0.32376647 -0.06286885 -0.32214195
 -0.43130957 -0.24026623 -0.09016076  4.83602808]"
Decidual cast,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
American trypanosomiasis,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Bladder calculus removal,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Costovertebral angle tenderness,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Anal ulcer haemorrhage,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Peripheral circulatory failure,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Application site pallor,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Bronchitis haemophilus,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Injection site joint inflammation,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Liver ablation,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Hypertrophy of tongue papillae,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Papillary cystadenoma lymphomatosum,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Entropion,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Rectal cancer metastatic,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Chemical burns of eye,0.0605654761904762,0.06988583858759015,"[-0.15118193 -0.62815029 -0.86663446 -0.86663446 -0.27042402 -0.68777133
 -0.86663446 -0.09156089 -0.68777133  0.5642706   0.65370216  2.35290192
  1.63744939 -0.68777133  1.01142843 -0.09156089 -0.44928715  1.69707043
 -0.5089082  -0.86663446  2.71062819 -0.44928715 -0.68777133  0.2959759
 -0.62815029 -0.86663446  0.11711277 -0.68777133]"
Mean arterial pressure decreased,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Xeroderma,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Complications of transplanted lung,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Hand-foot-genital syndrome,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Whipple's disease,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Meningoencephalitis herpetic,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Ovulation disorder,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Oxygen supplementation,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Duodenal polyp,0.0605654761904762,0.11795884185426135,"[-0.30150751  3.19547495 -0.51344584 -0.51344584 -0.51344584 -0.51344584
 -0.51344584 -0.51344584 -0.51344584 -0.51344584 -0.30150751 -0.2308614
  0.19301527 -0.30150751 -0.51344584 -0.08956918 -0.51344584  0.12236916
 -0.08956918  0.33430749 -0.51344584 -0.2308614  -0.51344584  3.51338244
  1.04076859  0.33430749 -0.51344584 -0.51344584]"
Amaurosis,0.06057625948930296,0.10287949050926715,"[-0.16854229 -0.55124228 -0.56298155 -0.45145854 -0.3739794  -0.37750118
 -0.5254159  -0.4138929  -0.57119903 -0.29063063 -0.24367357  3.96133068
  2.73809941 -0.47258922  0.49590004 -0.21902112 -0.06054106  0.77059881
 -0.22958646 -0.48550241 -0.42798001 -0.47258922 -0.52306805  0.35502888
 -0.45028461 -0.25071713  0.26346262 -0.46202388]"
Cytomegalovirus test positive,0.06058201058201057,0.07325802082931414,"[-0.34667638  0.87301057 -0.52362578 -0.77009102 -0.23292319 -0.82696761
 -0.6752967  -0.19500546 -0.25820168 -0.46674919  0.62654533  0.67078268
  1.30274483 -0.40987259 -0.27084092 -0.63105935 -0.70057518 -0.59946124
 -0.25820168  0.10833637  0.68974155  0.01986167 -0.37195487  4.04546056
  1.41649802 -0.77009102 -0.69425556 -0.75113215]"
Rheumatoid nodule,0.060588369963369956,0.04247053884413033,"[-0.41533855  0.95816259 -1.15491608 -0.16629714  0.01482389 -0.94360822
 -0.31723133 -0.46061881 -0.2945912   0.47517318 -0.67947338  0.38461266
  0.18839821 -1.00398189 -0.02290965 -1.03416873 -0.35496487 -0.20403068
 -1.29075686  0.85250865  0.35442582  0.59592053 -0.71720693  2.92030707
  1.39587174  2.39958411 -1.20019634 -0.27949778]"
Mechanical ventilation,0.0605952380952381,0.08454501746007427,"[ 0.11123969 -0.71672158 -0.71672158 -0.24360085  0.68292724 -0.71672158
 -0.59844139 -0.55901467 -0.59844139  1.49117514  1.11662124  0.46608024
  0.93920096 -0.12532067 -0.71672158 -0.24360085 -0.48016121  1.64888205
 -0.71672158 -0.71672158 -0.59844139 -0.48016121 -0.71672158  3.69907186
 -0.71672158  0.2689466  -0.1647474  -0.59844139]"
