pt,mean_mae_rf,std_mae_rf,z_mae_rf
Breast lump removal,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Barotitis media,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
False positive radioisotope investigation result,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Hand-eye coordination impaired,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Biloma,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Brief resolved unexplained event,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Coprolalia,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Perioral dermatitis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Synovial fluid analysis abnormal,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Disseminated cryptococcosis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Sick relative,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Hypoglobulinaemia,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Implant site paraesthesia,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Infective corneal ulcer,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Androgens increased,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Dialysis hypotension,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Adrenocortical carcinoma,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Anti-thyroid antibody,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Anterior spinal artery syndrome,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Ear lobe infection,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Combined immunodeficiency,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
External auditory canal atresia,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Tolosa-Hunt syndrome,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Excessive skin,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Benign duodenal neoplasm,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Breakthrough COVID-19,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
CSF shunt operation,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
B-cell lymphoma stage I,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Teratoma,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Eosinophilic fasciitis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Extravascular haemolysis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Eyelash hyperpigmentation,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Allergic respiratory disease,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Congenital thrombocyte disorder,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
BRCA2 gene mutation,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Hyperexplexia,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Cerebral ventricle collapse,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Alveolar rhabdomyosarcoma,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Retinal perivascular sheathing,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Mucocutaneous haemorrhage,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Blood lactate dehydrogenase decreased,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Biopsy endometrium,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Bilirubin urine present,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Pregnancy with injectable contraceptive,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Microphthalmos,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Testicular cyst,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Becker's muscular dystrophy,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Pulmonary haemorrhage neonatal,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Infusion site necrosis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Inflammatory pseudotumour,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Acute tonsillitis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Purpura non-thrombocytopenic,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Injection site laceration,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Hepatic steato-fibrosis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Limb fracture,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Histiocytosis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Infusion site ulcer,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Ureaplasma infection,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Haematocoele female,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Fungal cystitis,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Transplantation complication,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
Pupillotonia,0.8635800477687463,1.779712399711851,"[-0.48523573 -0.02560784 -0.48523573 -0.209459   -0.30138457 -0.209459
 -0.30138457 -0.16349621  0.20420611 -0.02560784  0.2501689   0.36047959
  0.11228053 -0.48523573 -0.48523573 -0.07157063 -0.48523573 -0.34734736
  0.06631774 -0.23703667 -0.48523573 -0.19107388 -0.19107388  0.06631774
  0.06631774 -0.48523573 -0.48523573  5.03029897]"
