index_pt,pt
2830,Peripheral arterial occlusive disease
541,Bone fissure
652,Capillary leak syndrome
276,Arthritis bacterial
1909,Immunosuppression
424,Blepharitis
1002,Deafness unilateral
2670,Ophthalmic herpes simplex
2331,Lymphocyte count abnormal
1058,Device damage
2469,Monoclonal immunoglobulin present
358,Bartholin's abscess
3441,Superinfection
647,Candida pneumonia
1277,Energy increased
28,Abscess drainage
1063,Device deposit issue
3272,Secondary immunodeficiency
1154,Drug delivery system issue
1953,Incorrect drug dosage form administered
2261,Lip erythema
1329,Escherichia bacteraemia
1404,Facial asymmetry
2190,Laboratory test interference
3678,Vascular operation
1952,Incorrect drug administration rate
638,Calcinosis
3452,Swelling of eyelid
2013,Injection site atrophy
515,Blood viscosity decreased
2312,Lung carcinoma cell type unspecified stage III
3212,Retinal tear
2083,Intercepted product dispensing error
2811,Penis disorder
1403,Face injury
3511,Throat cancer
1680,Haemodynamic instability
2885,Platelet count abnormal
1710,Hair disorder
9,Abdominal neoplasm
1281,Enteritis infectious
10,Abdominal operation
413,Bladder perforation
917,Convulsion
1672,Haematological infection
3364,Somnolence
1321,Eructation
2047,Injection site reaction
2025,Injection site extravasation
3240,SARS-CoV-2 test negative
3689,Vein collapse
3740,Vulvovaginal erythema
3178,Renal failure acute
1747,Hepatic cancer
3494,Therapeutic procedure
2127,Intraocular pressure test abnormal
2823,Periodontal disease
3585,Trichorrhexis
2441,Metastases to lymph nodes
1168,Drug effect variable
2926,Poor quality device used
2748,Palliative care
3092,Pulmonary haemorrhage
247,Application site infection
3552,Tooth loss
1079,Device material issue
1167,Drug effect prolonged
2499,Muscle fatigue
3013,Product distribution issue
621,Burning sensation
3306,Sinusitis
153,Anal inflammation
2849,Perivascular dermatitis
3669,Vaginal odour
395,Biopsy liver
576,Brain tumour operation
954,Creatinine urine increased
1571,Gastrointestinal sounds abnormal
3042,Product storage error
2871,Pigmentation disorder
585,Breast cancer recurrent
2684,Oral infection
3398,Squamous cell carcinoma of the tongue
91,Administration site discolouration
107,Adrenocortical insufficiency acute
239,Application site discharge
1485,Foreign body
2457,Micturition frequency decreased
1570,Gastrointestinal scarring
209,Anticoagulation drug level below therapeutic
595,Breast haematoma
2967,Premature labour
2259,Lip dry
3284,Sepsis neonatal
1611,Gingival recession
694,Carotid arteriosclerosis
2791,Pathogen resistance
1821,Hyperammonaemia
3768,Wound infection
1758,Hepatic infection
3025,Product leakage
1922,Implant site infection
1189,Dry gangrene
2561,Necrotising myositis
2591,Neuropsychiatric symptoms
2873,Pilonidal cyst
3230,Rhinovirus infection
1787,Herpes zoster disseminated
666,Cardiac dysfunction
2337,Lymphocytosis
452,Blood cholesterol decreased
2130,Intussusception
788,Cholangitis sclerosing
648,Candida sepsis
711,Catheter placement
446,Blood calcium abnormal
3261,Scratch
866,Colorectal cancer
570,Brain neoplasm
2580,Neuralgia
1483,Foot fracture
2185,Knee operation
292,Asthenia
1634,Gout
2564,Neoplasm
1627,Gluten sensitivity
3537,Toe amputation
150,Anal fissure
1776,Hepatomegaly
2513,Myasthenia gravis
3052,Progressive multiple sclerosis
3333,Skin odour abnormal
357,Balanoposthitis
2352,Malabsorption
3310,Skin abrasion
1153,Drug delivery device implantation
18,Abnormal clotting factor
477,Blood immunoglobulin M decreased
2682,Oral fungal infection
1269,Endometrial thickening
1543,Gastric ulcer perforation
2192,Laceration
1678,Haemochromatosis
1573,Gastrointestinal stromal tumour
2145,JC polyomavirus test positive
539,Bone development abnormal
948,Counterfeit product administered
2596,Neutropenic colitis
436,Blood albumin abnormal
167,Anastomotic leak
165,Anaplastic thyroid cancer
1621,Glomerulonephritis membranoproliferative
535,Bone demineralisation
1782,Herpes ophthalmic
1179,Drug monitoring procedure incorrectly performed
1182,Drug screen negative
2742,Pain
700,Carpal tunnel syndrome
2273,Liquid product physical issue
3087,Pulmonary congestion
3690,Vein disorder
2878,Plantar fasciitis
1027,Dental implantation
1519,Gallbladder operation
3294,Shoulder operation
3751,Weight fluctuation
1933,Inadequate analgesia
3756,Wheelchair user
1139,Diverticulum
645,Cancer surgery
3118,Pyoderma gangrenosum
1253,Emphysema
2609,No therapeutic response
1681,Haemoglobin abnormal
3192,Respiration abnormal
913,Contraindication to medical treatment
2585,Neuroendocrine tumour
278,Arthritis infective
2508,Musculoskeletal discomfort
741,Central venous catheterisation
1910,Impaired driving ability
1059,Device defective
3403,Staphylococcal sepsis
2497,Muscle atrophy
611,Bronchitis chronic
691,Cardiovascular symptom
2840,Peripheral vascular disorder
2105,Intestinal mass
601,Breast reconstruction
1166,Drug effect increased
3673,Varicose vein
211,Anticoagulation drug level increased
2110,Intestinal prolapse
3409,Steatorrhoea
256,Application site rash
2460,Miliaria
3742,Vulvovaginal mycotic infection
3759,White blood cell count abnormal
631,CD4 lymphocytes decreased
1985,Inflammatory marker increased
880,Complication associated with device
1843,Hypersomnia
1697,Haemorrhagic anaemia
3342,Skin swelling
491,Blood potassium abnormal
616,Brow ptosis
2041,Injection site necrosis
2817,Periarthritis
814,Chronic hepatitis C
1292,Enterocutaneous fistula
293,Asthenopia
2254,Limb mass
3017,Product dose omission in error
2219,Laryngitis
3132,Rash generalised
864,Colonoscopy
3697,Ventricular tachycardia
1806,Hordeolum
556,Bone operation
3224,Rheumatoid arthritis
3235,Rotator cuff syndrome
3477,Tension headache
526,Body temperature decreased
3096,Pulmonary mass
706,Cataract nuclear
1018,Dementia Alzheimer's type
1398,Eyelid ptosis
2680,Oral discomfort
3131,Rash erythematous
3331,Skin mass
41,Accidental underdose
861,Colon operation
1714,Hair texture abnormal
3231,Rib fracture
1378,Eye disorder
1463,Fluid retention
2119,Intracranial aneurysm
2481,Movement disorder
102,Adrenal disorder
1355,Exposure to toxic agent
2096,Intervertebral disc disorder
2033,Injection site induration
2042,Injection site nodule
2123,Intraductal proliferative breast lesion
1064,Device difficult to use
2775,Parainfluenzae virus infection
3281,Sensitivity of teeth
243,Application site exfoliation
155,Anal pruritus
3000,Product container issue
495,Blood pressure inadequately controlled
1159,Drug diversion
2929,Poor venous access
430,Blindness transient
110,Adverse food reaction
1380,Eye infection
8,Abdominal mass
3304,Sinus congestion
1000,Deafness bilateral
2289,Localised infection
316,Auditory disorder
201,Antibiotic therapy
252,Application site pain
1539,Gastric perforation
2761,Pancreatic mass
98,Administration site pruritus
1893,Immune-mediated enterocolitis
1233,Ectopic pregnancy
3705,Viral infection
180,Angiopathy
2014,Injection site bruising
707,Cataract operation
3035,Product preparation error
1318,Erection increased
3229,Rhinorrhoea
3130,Rash
2045,Injection site pruritus
562,Bowel movement irregularity
3760,White blood cell count decreased
1470,Foetal exposure timing unspecified
3661,VIIth nerve paralysis
111,Adverse reaction
241,Application site erosion
1074,Device issue
1717,Halo vision
2936,Post procedural haematoma
373,Benign neoplasm
2162,Joint surgery
3780,Xerosis
3709,Viral myocarditis
3698,Vertebral lesion
3627,Urethral cancer
3622,Ureaplasma infection
3573,Transplantation complication
3514,Throat lesion
3495,Therapeutic product cross-reactivity
3493,Therapeutic nerve ablation
3489,Testicular torsion
3484,Testicular cyst
3483,Testicular atrophy
3479,Teratoma
3391,Sports injury
3366,Speech disorder developmental
3255,Scintillating scotoma
3249,Sarcomatoid carcinoma
3107,Pulmonary venous thrombosis
3083,Pubis fracture
3020,Product impurity
2877,Placental disorder
2867,Phrenic nerve paralysis
2824,Perioral dermatitis
2820,Pericarditis constrictive
2819,Pericardial effusion malignant
2793,Peau d'orange
2763,Pancreaticoduodenectomy
2717,Osteosarcoma
2446,Metastases to stomach
2443,Metastases to ovary
2139,Irregular sleep wake rhythm disorder
2125,Intraocular pressure decreased
2121,Intracranial tumour haemorrhage
2088,Intercepted wrong patient selected
2059,Instillation site dryness
2038,Injection site laceration
2002,Infusion site necrosis
1987,Inflammatory pseudotumour
1979,Infective tenosynovitis
1800,Histiocytosis
1769,Hepatitis C RNA positive
1730,Heart transplant rejection
1583,General physical condition decreased
1372,Extravascular haemolysis
1340,Excessive skin
1301,Eosinophilic fasciitis
1141,Diverticulum oesophageal
1061,Device dependence
1019,Demodicidosis
993,DNA antibody positive
952,Craniopharyngioma
920,Coombs test positive
878,Combined immunodeficiency
872,Colorectal carcinoma stage 0
722,Catheterisation cardiac abnormal
705,Cataract cortical
683,Cardiac valve vegetation
577,Breakthrough COVID-19
484,Blood lactate dehydrogenase decreased
390,Biloma
343,BRCA2 gene mutation
199,Anti-thyroid antibody
191,Anterior spinal artery syndrome
122,Allergic respiratory disease
106,Adrenocortical carcinoma
105,Adrenalitis
84,Adenoiditis
93,Administration site indentation
2883,Plasmacytoma
3468,Taste disorder
3346,Skin toxicity
995,Dacryostenosis acquired
560,Bone tuberculosis
164,Anaplastic large-cell lymphoma
1789,Herpes zoster reactivation
3457,Syphilis
3679,Vascular pain
1252,Emotional distress
3037,Product prescribing error
2554,Near death experience
76,Adams-Stokes syndrome
2433,Metapneumovirus infection
964,Culture urine positive
3439,Superficial injury of eye
2309,Lung carcinoma cell type unspecified recurrent
2689,Oral neoplasm
3424,Stress at work
499,Blood product transfusion dependent
3010,Product difficult to swallow
1712,Hair growth rate abnormal
3209,Retinal occlusive vasculitis
1845,Hypertensive encephalopathy
2751,Palmoplantar pustulosis
393,Biopsy kidney
2934,Post procedural fever
3625,Ureteric stenosis
3741,Vulvovaginal injury
3631,Urinary bladder haemorrhage
877,Coma hepatic
1740,Hemihypoaesthesia
1308,Epiglottitis
1644,Graft versus host disease in skin
2063,Instillation site lacrimation
2932,Post procedural discharge
620,Burning feet syndrome
2399,Medullary thyroid cancer
852,Colon cancer metastatic
928,Corneal scar
1204,Dyshidrotic eczema
3744,Vulvovaginal pruritus
1523,Gangrene
3390,Spontaneous bacterial peritonitis
331,Axial spondyloarthritis
3399,Squamous cell carcinoma of the vulva
895,Congenital cystic kidney disease
1854,Hyperventilation
1781,Hernia pain
389,Bilirubin conjugated increased
796,Chondrocalcinosis pyrophosphate
3208,Retinal injury
2413,Meningitis viral
312,Atypical fracture
2622,Non-small cell lung cancer metastatic
2298,Lower extremity mass
729,Central hypothyroidism
2653,Oesophageal motility disorder
510,Blood uric acid abnormal
977,Cystocele
2946,Postoperative adhesion
951,Craniectomy
2165,Juvenile melanoma benign
2076,Intentional device use issue
3164,Relapsing multiple sclerosis
2050,Injection site thrombosis
3344,Skin texture abnormal
853,Colon cancer recurrent
1265,Endometrial cancer stage I
2939,Post procedural inflammation
3638,Urinary tract obstruction
2325,Lymph gland infection
2052,Injection site vesicles
2733,Ovarian mass
2576,Nephrostomy
801,Chorioretinitis
1651,Gravitational oedema
842,Coccidioidomycosis
1363,Exposure via partner
3223,Rheumatic disorder
1121,Differentiation syndrome
2151,Jaw operation
2471,Monocyte count increased
429,Blindness cortical
622,Burns first degree
2131,Invasive breast carcinoma
3291,Serum sickness
3041,Product size issue
664,Cardiac assistance device user
1450,Fibrosis
1065,Device dispensing error
1588,Genital burning sensation
2285,Liver transplant rejection
1669,Haematocrit abnormal
2359,Malignant melanoma stage III
245,Application site hypersensitivity
1342,Exercise tolerance decreased
2179,Kidney transplant rejection
692,Carditis
2158,Joint lock
3353,Small intestinal resection
1487,Foreign body in eye
2468,Monoclonal immunoglobulin increased
1529,Gastric cancer stage III
3027,Product measured potency issue
3385,Splenic haemorrhage
832,Citrobacter infection
1986,Inflammatory pain
3460,Systemic lupus erythematosus
2343,Macrocytosis
2954,Precancerous condition
1546,Gastritis bacterial
1111,Diagnostic procedure
2606,Nipple disorder
750,Cerebral small vessel ischaemic disease
3406,Staring
2537,Nail infection
3575,Traumatic haematoma
1803,Histoplasmosis
2805,Penile contusion
3550,Tooth fracture
671,Cardiac infection
1626,Glucose urine present
185,Ankylosing spondylitis
3591,Tuberculin test positive
3187,Renal transplant
1961,Increased upper airway secretion
2098,Intervertebral disc operation
1382,Eye injury
3569,Transplant
1071,Device ineffective
3502,Therapeutic response increased
802,Chorioretinopathy
1819,Hyperaesthesia teeth
57,Activated partial thromboplastin time abnormal
3589,Triple negative breast cancer
1561,Gastrointestinal inflammation
1732,Heat illness
517,Bloody discharge
3029,Product package associated injury
509,Blood urea nitrogen/creatinine ratio increased
2767,Pancreatitis relapsing
1344,Exostosis
1350,Exposure to SARS-CoV-2
486,Blood oestrogen decreased
502,Blood testosterone abnormal
1146,Drainage
16,Abdominal wall wound
2896,Pneumococcal sepsis
804,Chromatopsia
2308,Lung adenocarcinoma stage IV
3461,Systemic lupus erythematosus rash
2392,Medical device removal
3691,Vein rupture
2945,Postoperative abscess
3213,Retinal toxicity
1035,Dependence on respirator
2667,Oncologic complication
2221,Lateral medullary syndrome
200,Antibiotic level below therapeutic
2201,Langerhans' cell histiocytosis
1613,Gingival ulceration
1913,Impatience
2476,Morbid thoughts
2726,Ovarian cancer recurrent
1381,Eye inflammation
1996,Infusion site discomfort
2927,Poor quality drug administered
1500,Full blood count abnormal
3162,Refusal of treatment by patient
3456,Syncope
359,Basal cell carcinoma
777,Chest pain
2644,Oedema peripheral
11,Abdominal pain
3119,Pyrexia
1235,Ectropion
2845,Peritoneal dialysis complication
300,Atonic seizures
3444,Surgical failure
910,Contact lens intolerance
1590,Genital erythema
2430,Metal poisoning
592,Breast discolouration
544,Bone hyperpigmentation
1447,Female reproductive tract disorder
613,Bronchopneumopathy
787,Cholangitis infective
129,Alpha 1 foetoprotein increased
518,Bloody peritoneal effluent
3772,Wrong dose
1489,Foreign body in reproductive tract
2555,Neck injury
1286,Enterococcal bacteraemia
3534,Tinea versicolour
1012,Degenerative bone disease
3393,Sputum increased
2022,Injection site dryness
1897,Immune-mediated hypothyroidism
2979,Procedural hypotension
1847,Hyperthyroidism
912,Contraindicated device used
2017,Injection site coldness
66,Acute hepatic failure
2223,Learning disability
1686,Haemolysis
2850,Peroneal nerve palsy
1376,Eye complication associated with device
844,Coital bleeding
1468,Foetal distress syndrome
406,Bladder cancer stage IV
903,Conjunctival disorder
1211,Dysplasia
1042,Dermatitis infected
2427,Mesothelioma
308,Atrophic vulvovaginitis
1577,Gastrointestinal tube insertion
873,Colostomy
2021,Injection site discomfort
1130,Disease complication
2161,Joint range of motion decreased
1958,Incorrect route of drug administration
2579,Nerve compression
459,Blood creatine increased
1997,Infusion site erythema
2799,Pelvic pain
1452,Fine motor skill dysfunction
2020,Injection site discolouration
146,Anaesthetic complication
2543,Nasal discomfort
1950,Incorrect dose administered by product
3243,Salivary gland calculus
2233,Leiomyosarcoma
3488,Testicular swelling
147,Anaesthetic complication neurological
219,Aortic aneurysm repair
773,Chemotherapeutic drug level increased
2297,Low turnover osteopathy
875,Colour blindness acquired
3640,Urine alcohol test positive
3462,Systemic mastocytosis
48,Acne conglobata
3244,Salivary gland disorder
2168,Keloid scar
207,Anticoagulation drug level abnormal
742,Cerebellar ischaemia
703,Cat scratch disease
1624,Glomerulonephropathy
2879,Plasma cell leukaemia
846,Colectomy
587,Breast cancer stage II
3218,Retinal vein occlusion
3183,Renal mass
770,Chemical burn of skin
850,Colon adenoma
579,Breakthrough pain
2520,Myelodysplastic syndrome transformation
1659,Guillain-Barre syndrome
1663,HIV infection
640,Campylobacter gastroenteritis
3108,Pulse abnormal
2306,Lumbar spinal stenosis
2893,Pleurisy
2599,Neutrophil count abnormal
2664,Off label use
3105,Pulmonary tuberculosis
2715,Osteonecrosis of jaw
1778,Hepatotoxicity
2403,Meningioma
2899,Pneumocystis jirovecii pneumonia
3675,Vascular device infection
1122,Diffuse large B-cell lymphoma
2156,Joint effusion
532,Bone cyst
410,Bladder neoplasm
1414,Faecal calprotectin increased
187,Anorectal disorder
3604,Tympanic membrane perforation
3639,Urine abnormality
2027,Injection site haematoma
3339,Skin sensitisation
2288,Local swelling
3635,Urinary tract infection bacterial
92,Administration site discomfort
2657,Oesophageal stenosis
3232,Right ventricular failure
3282,Sensory disturbance
2089,Intermenstrual bleeding
1925,Implant site pain
302,Atrial fibrillation
1212,Dyspnoea
2354,Malaise
2595,Neutropenia
507,Blood triglycerides increased
851,Colon cancer
2649,Oesophageal disorder
2890,Pleural effusion
3051,Progressive multifocal leukoencephalopathy
549,Bone marrow failure
1850,Hypertriglyceridaemia
130,Alpha haemolytic streptococcal infection
1984,Inflammatory bowel disease
2601,Neutrophil count increased
160,Anaphylactoid reaction
890,Compression fracture
3195,Respiratory failure
3104,Pulmonary toxicity
2012,Injection site abscess
2633,Ocular discomfort
249,Application site irritation
2339,Lymphoma
3761,White blood cell count increased
1492,Fracture
1097,Diabetic foot
1726,Heart rate abnormal
3469,Temperature intolerance
3305,Sinus headache
367,Bell's palsy
1263,Endometrial cancer
1534,Gastric haemorrhage
2600,Neutrophil count decreased
2915,Pneumonitis
3150,Rectal haemorrhage
1741,Hemiparesis
2944,Posterior reversible encephalopathy syndrome
972,Cystic fibrosis respiratory infection suppression
687,Cardiomyopathy
2357,Malignant melanoma in situ
1046,Dermatosis
2852,Petechiae
1603,Gingival bleeding
1837,Hypermetropia
1665,Haemangioma
1207,Dyspareunia
1300,Eosinophilic colitis
3601,Tumour pain
680,Cardiac tamponade
684,Cardiac ventricular thrombosis
1708,Haemothorax
1885,Ileostomy
1288,Enterococcal sepsis
1356,Exposure to unspecified agent
2152,Joint abscess
202,Antibody test
2951,Postrenal failure
87,Adenoviral haemorrhagic cystitis
2626,Nosocomial infection
14,Abdominal wall haemorrhage
299,Atheroembolism
2603,Neutrophilic dermatosis
3692,Vena cava thrombosis
1333,Escherichia test positive
2291,Loose tooth
2627,Nuclear magnetic resonance imaging abnormal
1531,Gastric dilatation
1438,Febrile infection
2103,Intestinal infarction
1833,Hyperinsulinaemic hypoglycaemia
2656,Oesophageal squamous cell carcinoma
1902,Immune-mediated nephritis
3204,Resuscitation
1554,Gastrointestinal angiodysplasia
2540,Nail psoriasis
2177,Kidney fibrosis
2620,Non-infectious endophthalmitis
3121,Quadriparesis
699,Carpal tunnel decompression
488,Blood parathyroid hormone increased
1406,Facial nerve disorder
1192,Ductus arteriosus premature closure
677,Cardiac sarcoidosis
1478,Follicular thyroid cancer
1429,Fasciitis
1238,Eczema eyelids
2265,Lip pain
553,Bone marrow toxicity
630,CD4 lymphocytes abnormal
3341,Skin striae
26,Abortion threatened
1636,Gouty tophus
2876,Placenta praevia
2229,Left ventricular failure
438,Blood alkaline phosphatase abnormal
1460,Flank pain
138,Amniorrhoea
3097,Pulmonary mycosis
2859,Pharyngeal paraesthesia
2421,Menstruation delayed
3743,Vulvovaginal pain
2731,Ovarian failure
1145,Double stranded DNA antibody positive
3410,Stenotrophomonas infection
522,Body height increased
1865,Hypomenorrhoea
1186,Drug tolerance decreased
2961,Pregnancy test false positive
3336,Skin papilloma
2232,Leiomyoma
3755,Wernicke's encephalopathy
2725,Ovarian cancer metastatic
2884,Platelet count
157,Analgesic drug level increased
3134,Rash morbilliform
1658,Growth retardation
2815,Perforation
2973,Preterm premature rupture of membranes
2150,Jaw fracture
1240,Elbow operation
2888,Platelet disorder
3405,Staphylococcus test positive
1017,Delusion of parasitosis
3636,Urinary tract infection enterococcal
440,Blood bilirubin abnormal
2920,Polymerase chain reaction positive
884,Complication of pregnancy
3590,Trisomy 21
376,Benign renal neoplasm
3528,Thyroid hormones decreased
858,Colon dysplasia
1210,Dysphonia
58,Acute abdomen
1888,Immune effector cell-associated neurotoxicity syndrome
1304,Ephelides
463,Blood culture positive
3497,Therapeutic product effect increased
22,Abnormal withdrawal bleeding
927,Corneal perforation
427,Blighted ovum
1334,Essential thrombocythaemia
20,Abnormal uterine bleeding
174,Angiofibroma
474,Blood growth hormone increased
3036,Product preparation issue
3543,Tongue ulceration
867,Colorectal cancer metastatic
790,Cholecystitis chronic
2211,Large intestine perforation
2242,Leukoencephalopathy
1842,Hypersensitivity
823,Chronic obstructive pulmonary disease
1556,Gastrointestinal disorder
304,Atrial septal defect repair
2035,Injection site inflammation
2619,Non-cardiac chest pain
1540,Gastric polyps
3401,Staphylococcal bacteraemia
789,Cholecystitis acute
1021,Demyelination
1612,Gingival swelling
768,Cheilitis
1088,Device related infection
1417,Faeces discoloured
2479,Mouth swelling
557,Bone pain
3597,Tumour lysis syndrome
275,Arthralgia
1993,Infusion related reaction
2480,Mouth ulceration
2378,Maternal exposure before pregnancy
2816,Performance status decreased
3634,Urinary tract infection
520,Body fat disorder
1080,Device mechanical issue
1360,Exposure via father
1384,Eye movement disorder
572,Brain neoplasm malignant
3752,Weight gain poor
1547,Gastritis erosive
2181,Klebsiella infection
1262,Endometrial adenocarcinoma
1944,Incisional hernia
2695,Orchitis
1915,Implant site bruising
2865,Photophobia
2174,Ketoacidosis
3090,Pulmonary function test decreased
563,Bowen's disease
397,Biopsy lung
1255,Encephalitis
2774,Paraesthesia oral
1567,Gastrointestinal pain
3174,Renal cyst
227,Aphagia
3081,Psychological trauma
3645,Urine output decreased
3672,Varices oesophageal
32,Abscess oral
2257,Lip blister
1180,Drug monitoring procedure not performed
837,Clostridium difficile infection
3262,Screaming
2115,Intra-abdominal fluid collection
1126,Diplegia
1423,Failure to thrive
1978,Infective pulmonary exacerbation of cystic fibrosis
1369,Extrasystoles
3279,Sensation of foreign body
1848,Hypertransaminasaemia
2914,Pneumonia streptococcal
656,Carbon dioxide increased
1307,Epigastric discomfort
3425,Stress fracture
600,Breast pain
2485,Mucosal inflammation
599,Breast operation
891,Computerised tomogram abnormal
971,Cystic fibrosis
2906,Pneumonia influenzal
1361,Exposure via ingestion
3695,Venous occlusion
983,Cytomegalovirus chorioretinitis
1050,Detoxification
56,Actinomycosis
732,Central nervous system inflammation
162,Anaplastic astrocytoma
779,Chest wall mass
3688,Vasospasm
3762,White blood cell disorder
1975,Infection susceptibility increased
1279,Enlarged uvula
1481,Foot amputation
3525,Thyroid cyst
663,Cardiac amyloidosis
2976,Prinzmetal angina
2521,Myelofibrosis
2631,Obstructive pancreatitis
1407,Facial neuralgia
2661,Oesophagitis haemorrhagic
425,Blepharochalasis
1607,Gingival erosion
1738,Helplessness
95,Administration site infection
3111,Pupillary disorder
2271,Lipoprotein (a) increased
3072,Protrusion tongue
2718,Osteosclerosis
371,Benign hydatidiform mole
886,Complications of transplanted heart
3043,Product tampering
1291,Enterocolitis viral
262,Application site urticaria
3603,Tumour rupture
1390,Eye symptom
1506,Fungal foot infection
942,Corpora cavernosa surgery
3687,Vasodilatation
642,Cancer fatigue
1458,Fistula of small intestine
2935,Post procedural fistula
2794,Pelvic discomfort
649,Candida test positive
792,Cholelithotomy
784,Chloropsia
1266,Endometrial disorder
352,Bacterial pyelonephritis
2526,Myocardial injury
1495,Fracture pain
2658,Oesophageal ulcer
326,Autoimmune myositis
661,Carcinoid tumour pulmonary
3737,Vulvovaginal candidiasis
955,Crime
2666,Oligomenorrhoea
843,Coccydynia
3156,Red blood cell count abnormal
1896,Immune-mediated hepatitis
2220,Latent tuberculosis
142,Amyloidosis
1919,Implant site haemorrhage
2366,Mallory-Weiss syndrome
1137,Diverticular perforation
2093,International normalised ratio increased
2668,Onychoclasis
2149,Jaw disorder
460,Blood creatine phosphokinase MB increased
1373,Eye allergy
1169,Drug effective for unapproved indication
2228,Left ventricular dysfunction
2834,Peripheral embolism
2827,Periorbital swelling
1538,Gastric operation
2769,Panniculitis
2894,Pneumatosis intestinalis
2676,Oral administration complication
1083,Device operational issue
3328,Skin injury
2459,Migraine
3369,Spinal column stenosis
505,Blood thyroid stimulating hormone abnormal
1592,Genital herpes
2055,Injury associated with device
3258,Scleritis
839,Coagulation test abnormal
962,Crystal nephropathy
203,Antibody test abnormal
1622,Glomerulonephritis minimal lesion
1770,Hepatitis C virus test positive
3044,Product temperature excursion issue
825,Chronic respiratory disease
1982,Infertility male
1960,Increased tendency to bruise
3348,Skin weeping
1724,Hearing impaired
3471,Tendon disorder
1785,Herpes zoster
947,Cough
3241,SARS-CoV-2 test positive
1070,Device failure
1127,Diplopia
819,Chronic myeloid leukaemia
2928,Poor quality product administered
863,Colonic fistula
1851,Hypertrophic cardiomyopathy
1591,Genital haemorrhage
1721,Head discomfort
3757,Wheezing
2373,Mass
1864,Hypokinesia
2972,Presyncope
1315,Epstein-Barr virus associated lymphoma
2659,Oesophageal varices haemorrhage
2853,Petit mal epilepsy
2889,Platelet transfusion
3055,Prostate cancer metastatic
2163,Joint swelling
3513,Throat irritation
77,Addison's disease
88,Adenovirus infection
781,Chikungunya virus infection
409,Bladder injury
2716,Osteoporotic fracture
1484,Forced expiratory volume decreased
12,Abdominal sepsis
3685,Vasculitis
531,Bone cancer metastatic
2284,Liver transplant
248,Application site inflammation
3496,Therapeutic product effect decreased
859,Colon injury
3033,Product physical consistency issue
230,Aplasia pure red cell
3594,Tubulointerstitial nephritis
3746,Waldenstrom's macroglobulinaemia
1164,Drug effect faster than expected
2783,Parathyroidectomy
685,Cardioactive drug level increased
238,Application site dermatitis
2066,Instillation site reaction
1289,Enterocolitis haemorrhagic
3517,Thrombocytosis
1575,Gastrointestinal toxicity
3009,Product design issue
865,Colorectal adenocarcinoma
2635,Ocular hypertension
2636,Ocular icterus
2997,Product communication issue
3397,Squamous cell carcinoma of the oral cavity
2294,Low birth weight baby
3143,Rebound psoriasis
1941,Incision site haemorrhage
2643,Oedema mouth
3165,Renal aplasia
2116,Intra-abdominal haemorrhage
286,Asbestosis
3040,Product selection error
2747,Palatal oedema
482,Blood ketone body increased
1537,Gastric neoplasm
937,Coronary artery stenosis
2368,Mantle cell lymphoma
2011,Injection related reaction
3158,Red blood cell sedimentation rate increased
2881,Plasma cell myeloma recurrent
69,Acute lymphocytic leukaemia recurrent
1486,Foreign body aspiration
1579,Gastrointestinal ulcer haemorrhage
3226,Rheumatoid nodule
641,Campylobacter infection
1566,Gastrointestinal oedema
3382,Spinal pain
3538,Tongue coated
1220,Ear infection bacterial
782,Chillblains
1149,Drug administered in wrong device
3038,Product quality issue
3381,Spinal operation
2032,Injection site indentation
3320,Skin exfoliation
1325,Erythema multiforme
237,Application site bruise
3516,Thrombocytopenia
1128,Discomfort
3380,Spinal nerve stimulator implantation
3254,Sciatica
3414,Stevens-Johnson syndrome
89,Adhesion
2773,Paraesthesia
1701,Haemorrhagic disorder
1125,Diffuse large B-cell lymphoma stage IV
3086,Pulmonary artery thrombosis
3307,Sinusitis fungal
1791,High density lipoprotein decreased
3666,Vaginal disorder
633,CNS ventriculitis
941,Coronavirus test positive
1652,Grip strength decreased
511,Blood uric acid increased
1337,Euthanasia
3521,Thrombotic thrombocytopenic purpura
1419,Faeces pale
3006,Product counterfeit
3657,Uterine perforation
2391,Medical device pain
2977,Procedural complication
916,Contrast media allergy
693,Carnitine deficiency
3618,Upper gastrointestinal haemorrhage
471,Blood glucose decreased
3616,Unintentional medical device removal
1841,Hyperpyrexia
1967,Infarction
1103,Diabetic ketoacidosis
731,Central nervous system infection
1541,Gastric ulcer
1029,Dental operation
3326,Skin induration
3001,Product container seal issue
3271,Seborrhoeic keratosis
323,Autoimmune hepatitis
665,Cardiac disorder
309,Atrophy
117,Aldolase increased
2943,Post-acute COVID-19 syndrome
1323,Erythema
1439,Febrile neutropenia
1446,Female genital tract fistula
2855,Pharyngeal erythema
3270,Seborrhoea
3579,Treatment delayed
2713,Osteonecrosis
667,Cardiac failure
3592,Tuberculosis
442,Blood bilirubin increased
2529,Myocarditis
1615,Glioblastoma
608,Bronchial secretion retention
714,Catheter site haemorrhage
533,Bone decalcification
2838,Peripheral sensorimotor neuropathy
2546,Nasal injury
3319,Skin erosion
1034,Dependence on oxygen therapy
3155,Red blood cell abnormality
3176,Renal disorder
332,Axillary pain
848,Colitis
1838,Hyperparathyroidism
3732,Vomiting projectile
3142,Rebound effect
3139,Reading disorder
1394,Eyelid disorder
2911,Pneumonia pseudomonal
100,Adnexa uteri pain
2535,Nail discolouration
1692,Haemoptysis
1610,Gingival pain
2292,Loss of control of legs
