index_pt,pt
2264,Metastatic uterine cancer
2265,Microembolism
2266,Micturition frequency decreased
2267,Middle ear effusion
2268,Migraine
2269,Migraine with aura
2270,Migraine without aura
2271,Miliaria
2272,Mitochondrial myopathy
2273,Mitral valve disease
2274,Mitral valve repair
2275,Mitral valve stenosis
2276,Mobility decreased
2277,Monoclonal gammopathy
2278,Monoclonal immunoglobulin increased
2279,Monocyte count decreased
2280,Monocyte count increased
2281,Mononeuropathy
2282,Mononucleosis syndrome
2283,Mood altered
2284,Mood swings
2285,Morbid thoughts
2286,Morning sickness
2287,Morton's neuralgia
2288,Motor dysfunction
2289,Mouth haemorrhage
2290,Mouth swelling
2291,Mouth ulceration
2292,Movement disorder
2293,Mucosal dryness
2294,Mucosal inflammation
2295,Mucous stools
2296,Multi-organ failure
2297,Multiple fractures
2298,Multiple organ dysfunction syndrome
2299,Multiple sclerosis
2300,Multiple sclerosis pseudo relapse
2301,Multiple sclerosis relapse
2302,Multiple use of single-use product
2303,Multiple-drug resistance
2304,Multisystem inflammatory syndrome
2305,Muscle abscess
2306,Muscle atrophy
2307,Muscle contractions involuntary
2308,Muscle discomfort
2309,Muscle fatigue
2310,Muscle haemorrhage
2311,Muscle rupture
2312,Muscle spasms
2313,Muscle spasticity
2314,Muscle tightness
2315,Muscle twitching
2316,Muscular dystrophy
2317,Muscular weakness
2318,Musculoskeletal chest pain
2319,Musculoskeletal discomfort
2320,Musculoskeletal pain
2321,Musculoskeletal stiffness
2322,Mutism
2323,Myalgia
2324,Myasthenia gravis
2325,Myasthenic syndrome
2326,Mycobacterium avium complex immune restoration disease
2327,Myelitis
2328,Myelodysplastic syndrome
2329,Myelodysplastic syndrome transformation
2330,Myelofibrosis
2331,Myeloid leukaemia
2332,Myeloproliferative neoplasm
2333,Myocardial injury
2334,Myocardial necrosis marker increased
2335,Myocarditis post infection
2336,Myoclonic dystonia
2337,Myoglobin blood increased
2338,Myopathy
2339,Myopericarditis
2340,Myopia
2341,Myositis
2342,Nail discolouration
2343,Nail disorder
2344,Nail infection
2345,Nail pitting
2346,Narcolepsy
2347,Narrow anterior chamber angle
2348,Nasal discomfort
2349,Nasal disorder
2350,Nasal dryness
2351,Nasal injury
2352,Nasal mucosal blistering
2353,Nasal oedema
2354,Nasal operation
2355,Nasal septal operation
2356,Nasal turbinate hypertrophy
2357,Nasopharyngitis
2358,Nausea
2359,Near death experience
2360,Neck injury
2361,Neck mass
2362,Neck pain
2363,Neck surgery
2364,Necrosis
2365,Necrosis ischaemic
2366,Necrotising fasciitis
2367,Necrotising fasciitis staphylococcal
2368,Necrotising myositis
2369,Needle issue
2370,Negative thoughts
2371,Negativism
2372,Neonatal asphyxia
2373,Neonatal respiratory distress syndrome
2374,Neonatal seizure
2375,Neonatal tachypnoea
2376,Neoplasm
2377,Neoplasm malignant
2378,Neoplasm progression
2379,Neoplasm recurrence
2380,Nephrogenic anaemia
2381,Nephrogenic diabetes insipidus
2382,Nephrogenic systemic fibrosis
2383,Nephrolithiasis
2384,Nephropathy
2385,Nephropathy toxic
2386,Nephrostomy
2387,Nerve block
2388,Nerve compression
2389,Neuralgia
2390,Neurodegenerative disorder
2391,Neuroendocrine tumour
2392,Neurogenic shock
2393,Neurological symptom
2394,Neuromyelitis optica spectrum disorder
2395,Neuropathy peripheral
2396,Neuropsychiatric symptoms
2397,Neurosarcoidosis
2398,Neurosis
2399,Neurostimulator implantation
2400,Neurosurgery
2401,Neurotoxicity
2402,Neutralising antibodies
2403,Neutropenia
2404,Neutropenic colitis
2405,Neutrophil count abnormal
2406,Neutrophil count decreased
2407,Neutrophil count increased
2408,Neutrophilia
2409,Nicotine dependence
2410,Night blindness
2411,Night sweats
2412,Nightmare
2413,Nipple disorder
2414,Nipple pain
2415,Nitrite urine present
2416,No adverse event
2417,No reaction on previous exposure to drug
2418,No therapeutic response
2419,Nodal rhythm
2420,Nodule
2421,Non-Hodgkin's lymphoma
2422,Non-Hodgkin's lymphoma stage II
2423,Non-alcoholic fatty liver
2424,Non-alcoholic steatohepatitis
2425,Non-cardiac chest pain
2426,Non-small cell lung cancer metastatic
2427,Nonspecific reaction
2428,Norovirus test positive
2429,Nosocomial infection
2430,Nuclear magnetic resonance imaging abnormal
2431,Obesity surgery
2432,Obsessive thoughts
2433,Obsessive-compulsive personality disorder
2434,Obstruction
2435,Obstruction gastric
2436,Obstructive airways disorder
2437,Obstructive pancreatitis
2438,Obstructive uropathy
2439,Occipital neuralgia
2440,Ocular discomfort
2441,Ocular hypertension
2442,Ocular icterus
2443,Ocular myasthenia
2444,Oculogyric crisis
2445,Odynophagia
2446,Oedema due to cardiac disease
2447,Oedema genital
2448,Oedema mouth
2449,Oedema peripheral
2450,Oedematous pancreatitis
2451,Oesophageal carcinoma
2452,Oesophageal disorder
2453,Oesophageal irritation
2454,Oesophageal motility disorder
2455,Oesophageal obstruction
2456,Oesophageal operation
2457,Oesophageal pain
2458,Oesophageal perforation
2459,Oesophageal rupture
2460,Oesophageal stenosis
2461,Oesophageal ulcer
2462,Oesophageal varices haemorrhage
2463,Oesophagitis
2464,Oesophagitis haemorrhagic
2465,Oestrogen deficiency
2466,Off label use
2467,Oligohydramnios
2468,Oligomenorrhoea
2469,Oliguria
2470,Omphalitis
2471,On and off phenomenon
2472,Oncologic complication
2473,Onychalgia
2474,Onychoclasis
2475,Onycholysis
2476,Open angle glaucoma
2477,Ophthalmic herpes zoster
2478,Ophthalmic vein thrombosis
2479,Opiates positive
2480,Opisthotonus
2481,Opportunistic infection
2482,Optic atrophy
2483,Optic ischaemic neuropathy
2484,Oral administration complication
2485,Oral discomfort
2486,Oral disorder
2487,Oral fungal infection
2488,Oral herpes
2489,Oral infection
2490,Oral mucosal blistering
2491,Oral mucosal eruption
2492,Oral mucosal exfoliation
2493,Oral neoplasm
2494,Oral pain
2495,Oral pruritus
2496,Orchitis
2497,Organ failure
2498,Organic erectile dysfunction
2499,Orgasm abnormal
2500,Orgasmic sensation decreased
2501,Oromandibular dystonia
2502,Oropharyngeal candidiasis
2503,Oropharyngeal discomfort
2504,Oropharyngeal pain
2505,Orthostatic hypertension
2506,Osteochondrosis
2507,Osteomalacia
2508,Osteomyelitis
2509,Osteonecrosis
2510,Osteonecrosis of jaw
2511,Osteoporotic fracture
2512,Osteosclerosis
2513,Otitis externa
2514,Otitis media acute
2515,Otorrhoea
2516,Ototoxicity
2517,Ovarian abscess
2518,Ovarian cancer metastatic
2519,Ovarian cancer recurrent
2520,Ovarian cancer stage IV
2521,Ovarian cyst ruptured
2522,Ovarian failure
2523,Ovarian hyperstimulation syndrome
2524,Ovarian mass
2525,Ovarian vein thrombosis
2526,Overdose
2527,Overflow diarrhoea
2528,Overweight
2529,Oxygen consumption increased
2530,Oxygen saturation abnormal
2531,Oxygen saturation decreased
2532,Oxygen therapy
2533,Pain
2534,Pain in extremity
2535,Pain in jaw
2536,Pain management
2537,Palatal oedema
2538,Palliative care
2539,Palmar erythema
2540,Palmar-plantar erythrodysaesthesia syndrome
2541,Palmoplantar pustulosis
2542,Palpitations
2543,Pancreatic carcinoma
2544,Pancreatic carcinoma metastatic
2545,Pancreatic carcinoma stage IV
2546,Pancreatic cyst
2547,Pancreatic disorder
2548,Pancreatic enlargement
2549,Pancreatic neoplasm
2550,Pancreatitis
2551,Pancreatitis acute
2552,Pancreatitis relapsing
2553,Panic disorder
2554,Panniculitis
2555,Papilloedema
2556,Papule
2557,Paraesthesia
2558,Paraesthesia oral
2559,Parainfluenzae virus infection
2560,Paralysis
2561,Paralysis recurrent laryngeal nerve
2562,Paranasal sinus discomfort
2563,Paranasal sinus hypersecretion
2564,Paranoia
2565,Paraplegia
2566,Parapsoriasis
2567,Parathyroid disorder
2568,Parathyroid tumour
2569,Parathyroid tumour benign
2570,Paresis
2571,Parkinson's disease
2572,Parkinson's disease psychosis
2573,Parkinsonian gait
2574,Parkinsonism
2575,Paronychia
2576,Parosmia
2577,Parotitis
2578,Partner stress
2579,Patent ductus arteriosus
2580,Pathogen resistance
2581,Pathological fracture
2582,Pelvic discomfort
2583,Pelvic fracture
2584,Pelvic haematoma
2585,Pelvic inflammatory disease
2586,Pelvic pain
2587,Pelvic venous thrombosis
2588,Pemphigoid
2589,Penile burning sensation
2590,Penile cancer
2591,Penile contusion
2592,Penile haemorrhage
2593,Penile size reduced
2594,Penis disorder
2595,Peptic ulcer haemorrhage
2596,Perforation
2597,Performance status decreased
2598,Periarthritis
2599,Pericardial effusion
2600,Perichondritis
2601,Perinatal depression
2602,Perineal pain
2603,Periodic limb movement disorder
2604,Periodontal disease
2605,Periorbital cellulitis
2606,Periorbital disorder
2607,Periorbital pain
2608,Periorbital swelling
2609,Peripheral arterial occlusive disease
2610,Peripheral artery occlusion
2611,Peripheral artery stenosis
2612,Peripheral artery thrombosis
2613,Peripheral embolism
2614,Peripheral motor neuropathy
2615,Peripheral sensorimotor neuropathy
2616,Peripheral swelling
2617,Peripheral vascular disorder
2618,Perirectal abscess
2619,Peritoneal dialysis complication
2620,Peritonitis bacterial
2621,Perivascular dermatitis
2622,Peroneal nerve palsy
2623,Persistent depressive disorder
2624,Persistent genital arousal disorder
2625,Personality change
2626,Personality disorder
2627,Pertussis
2628,Petechiae
2629,Petit mal epilepsy
2630,Pharyngeal cyst
2631,Pharyngeal disorder
2632,Pharyngeal erythema
2633,Pharyngeal haemorrhage
2634,Pharyngeal operation
2635,Pharyngeal paraesthesia
2636,Pharyngeal swelling
2637,Pharyngeal ulceration
2638,Pharyngitis streptococcal
2639,Photophobia
2640,Photopsia
2641,Photosensitivity reaction
2642,Physical assault
2643,Physical deconditioning
2644,Physical disability
2645,Physiotherapy
2646,Pigmentary maculopathy
2647,Pigmentation disorder
2648,Piloerection
2649,Pilonidal cyst
2650,Pituitary tumour benign
2651,Pityriasis rosea
2652,Plantar fasciitis
2653,Plasma cell leukaemia
2654,Plasma cell myeloma recurrent
2655,Plasmacytoma
2656,Platelet aggregation abnormal
2657,Platelet count abnormal
2658,Platelet count decreased
2659,Platelet disorder
2660,Pleural effusion
2661,Pleurisy
2662,Pleuritic pain
2663,Pneumococcal sepsis
2664,Pneumocystis jirovecii pneumonia
2665,Pneumonia
2666,Pneumonia fungal
2667,Pneumonia influenzal
2668,Pneumonia klebsiella
2669,Pneumonia parainfluenzae viral
2670,Pneumonia pneumococcal
2671,Pneumonia pseudomonal
2672,Pneumonia respiratory syncytial viral
2673,Pneumonia staphylococcal
2674,Pneumonia streptococcal
2675,Pneumonitis
2676,Pneumoperitoneum
2677,Polyarthritis
2678,Polycystic ovaries
2679,Polycythaemia
2680,Polydipsia
2681,Polymerase chain reaction positive
2682,Polyp
2683,Poor peripheral circulation
2684,Poor quality device used
2685,Poor quality drug administered
2686,Poor quality product administered
2687,Poor quality sleep
2688,Poor venous access
2689,Porphyria acute
2690,Positive airway pressure therapy
2691,Post concussion syndrome
2692,Post inflammatory pigmentation change
2693,Post procedural diarrhoea
2694,Post procedural discharge
2695,Post procedural fever
2696,Post procedural fistula
2697,Post procedural haematoma
2698,Post procedural haemorrhage
2699,Post procedural infection
2700,Post procedural inflammation
2701,Post procedural swelling
2702,Post-acute COVID-19 syndrome
2703,Post-traumatic neck syndrome
2704,Post-traumatic pain
2705,Posterior reversible encephalopathy syndrome
2706,Postmenopausal haemorrhage
2707,Postmortem blood drug level abnormal
2708,Postoperative abscess
2709,Postoperative thrombosis
2710,Postoperative wound complication
2711,Postoperative wound infection
2712,Posture abnormal
2713,Pre-eclampsia
2714,Pre-existing disease
2715,Precancerous cells present
2716,Precancerous condition
2717,Pregnancy
2718,Pregnancy test false positive
2719,Pregnancy with contraceptive device
2720,Pregnancy with implant contraceptive
2721,Premature ejaculation
2722,Premature labour
2723,Premature menopause
2724,Premenstrual syndrome
2725,Prenatal screening test abnormal
2726,Prescribed overdose
2727,Presyncope
2728,Preterm premature rupture of membranes
2729,Primary biliary cholangitis
2730,Prinzmetal angina
2731,Procedural complication
2732,Procedural haemorrhage
2733,Procedural hypotension
2734,Procedural pain
2735,Product administered at inappropriate site
2736,Product administered to patient of inappropriate age
2737,Product administration error
2738,Product after taste
2739,Product closure removal difficult
2740,Product coating issue
2741,Product commingling
2742,Product communication issue
2743,Product complaint
2744,Product container issue
2745,Product container seal issue
2746,Product contamination physical
2747,Product counterfeit
2748,Product delivery mechanism issue
2749,Product design issue
2750,Product difficult to swallow
2751,Product dispensing issue
2752,Product distribution issue
2753,Product dosage form confusion
2754,Product dosage form issue
2755,Product dose confusion
2756,Product dose omission
2757,Product dose omission in error
2758,Product dose omission issue
2759,Product expiration date issue
2760,Product label confusion
2761,Product label issue
2762,Product package associated injury
2763,Product packaging confusion
2764,Product packaging difficult to open
2765,Product packaging quantity issue
2766,Product physical consistency issue
2767,Product physical issue
2768,Product preparation error
2769,Product preparation issue
2770,Product prescribing error
2771,Product quality control issue
2772,Product quality issue
2773,Product residue present
2774,Product selection error
2775,Product shape issue
2776,Product size issue
2777,Product storage error
2778,Product substitution
2779,Product substitution issue
2780,Product tampering
2781,Product temperature excursion issue
2782,Product use in unapproved indication
2783,Product use issue
2784,Product used for unknown indication
2785,Productive cough
2786,Progressive multifocal leukoencephalopathy
2787,Progressive multiple sclerosis
2788,Prosopagnosia
2789,Prostate cancer metastatic
2790,Prostate cancer stage I
2791,Prostatectomy
2792,Prostatic disorder
2793,Prostatic specific antigen increased
2794,Prostatism
2795,Protein total abnormal
2796,Protein total decreased
2797,Protein total increased
2798,Protein urine present
2799,Proteinuria
2800,Prothrombin time prolonged
2801,Protrusion tongue
2802,Prurigo
2803,Pseudodementia
2804,Pseudoporphyria
2805,Psoriatic arthropathy
2806,Psychiatric evaluation
2807,Psychogenic seizure
2808,Psychological trauma
2809,Psychomotor retardation
2810,Psychosomatic disease
2811,Psychotic disorder
2812,Psychotic disorder due to a general medical condition
2813,Pulmonary alveolar haemorrhage
2814,Pulmonary arterial hypertension
2815,Pulmonary artery stenosis
2816,Pulmonary artery thrombosis
2817,Pulmonary congestion
2818,Pulmonary fibrosis
2819,Pulmonary function test decreased
2820,Pulmonary granuloma
2821,Pulmonary haemorrhage
2822,Pulmonary mass
2823,Pulmonary mycosis
2824,Pulmonary resection
2825,Pulmonary thrombosis
2826,Pulmonary toxicity
2827,Pulmonary tuberculosis
2828,Pulmonary valve disease
2829,Pulmonary valve incompetence
2830,Pulmonary valve stenosis
2831,Pulmonary valve stenosis congenital
2832,Pulse abnormal
2833,Pulse absent
2834,Pulseless electrical activity
2835,Pupil fixed
2836,Pupillary disorder
2837,Purulent discharge
2838,Pustular psoriasis
2839,Pustule
2840,Pyelonephritis
2841,Pyelonephritis acute
2842,Pyloric stenosis
2843,Pyoderma gangrenosum
2844,Pyrexia
2845,Quadriplegia
2846,Quality of life decreased
2847,Radial nerve compression
2848,Radiation associated pain
2849,Radioisotope scan abnormal
2850,Radius fracture
2851,Rales
2852,Rapid eye movement sleep behaviour disorder
2853,Rapid eye movements sleep abnormal
2854,Rash
2855,Rash erythematous
2856,Rash generalised
2857,Rash macular
2858,Rash morbilliform
2859,Rash pruritic
2860,Rash vesicular
2861,Reaction to drug excipients
2862,Reading disorder
2863,Rebound acid hypersecretion
2864,Rebound effect
2865,Recalled product administered
2866,Rectal adenocarcinoma
2867,Rectal discharge
2868,Rectal haemorrhage
2869,Rectal prolapse
2870,Rectocele
2871,Recurrent cancer
2872,Red blood cell abnormality
2873,Red blood cell count abnormal
2874,Red blood cell count decreased
2875,Red blood cell sedimentation rate increased
2876,Red blood cells urine positive
2877,Red cell distribution width increased
2878,Red man syndrome
2879,Reflexes abnormal
2880,Reflux gastritis
2881,Refraction disorder
2882,Refusal of treatment by patient
2883,Rehabilitation therapy
2884,Removal of foreign body from throat
2885,Renal aneurysm
2886,Renal aplasia
2887,Renal atrophy
2888,Renal colic
2889,Renal cyst
2890,Renal cyst haemorrhage
2891,Renal disorder
2892,Renal failure
2893,Renal failure acute
2894,Renal haemorrhage
2895,Renal hypertension
2896,Renal injury
2897,Renal mass
2898,Renal stone removal
2899,Renal transplant
2900,Renal tubular necrosis
2901,Renal vascular thrombosis
2902,Respiration abnormal
2903,Respiratory acidosis
2904,Respiratory alkalosis
2905,Respiratory arrest
2906,Respiratory disorder neonatal
2907,Respiratory failure
2908,Respiratory rate decreased
2909,Respiratory rate increased
2910,Respiratory tract congestion
2911,Respiratory tract infection bacterial
2912,Respiratory tract irritation
2913,Resting tremor
2914,Restlessness
2915,Restrictive pulmonary disease
2916,Retinal aneurysm
2917,Retinal artery occlusion
2918,Retinal degeneration
2919,Retinal depigmentation
2920,Retinal disorder
2921,Retinal drusen
2922,Retinal haemorrhage
2923,Retinal injury
2924,Retinal operation
2925,Retinal tear
2926,Retinal toxicity
2927,Retinal vasculitis
2928,Retinal vein occlusion
2929,Retinopathy hypertensive
2930,Retrograde ejaculation
2931,Retroperitoneal fibrosis
2932,Retroperitoneal haematoma
2933,Rhabdomyolysis
2934,Rhegmatogenous retinal detachment
2935,Rheumatic disorder
2936,Rheumatoid arthritis
2937,Rheumatoid lung
2938,Rheumatoid nodule
2939,Rhinalgia
2940,Rhinitis
2941,Rhinitis allergic
2942,Rhinorrhoea
2943,Rhinovirus infection
2944,Rib fracture
2945,Right ventricular systolic pressure increased
2946,Rocky mountain spotted fever
2947,Rosacea
2948,Rotator cuff repair
2949,Rotator cuff syndrome
2950,SARS-CoV-2 antibody test negative
2951,SARS-CoV-2 test negative
2952,SARS-CoV-2 test positive
2953,SLE arthritis
2954,Sacral pain
2955,Sacroiliitis
2956,Salivary gland calculus
2957,Salivary gland neoplasm
2958,Salmonella sepsis
2959,Sarcoma
2960,Scab
2961,Schizoaffective disorder bipolar type
2962,Schwannoma
2963,Sciatic nerve injury
2964,Sciatic nerve neuropathy
2965,Sciatica
2966,Scleral haemorrhage
2967,Screaming
2968,Scrotal abscess
2969,Scrotal pain
2970,Seasonal affective disorder
2971,Seasonal allergy
2972,Sebaceous gland infection
2973,Seborrhoea
2974,Seborrhoeic keratosis
2975,Secondary immunodeficiency
2976,Secretion discharge
2977,Sedation
2978,Seizure
2979,Seizure like phenomena
2980,Self injurious behaviour
2981,Self-consciousness
2982,Self-injurious ideation
2983,Self-medication
2984,Semen volume decreased
2985,Seminoma
2986,Senile dementia
2987,Sensation of foreign body
2988,Sense of oppression
2989,Sensitivity of teeth
2990,Sensory disturbance
2991,Sensory loss
2992,Sepsis
2993,Sepsis neonatal
2994,Septic arthritis staphylococcal
2995,Septic shock
2996,Seroma
2997,Serum ferritin increased
2998,Serum sickness
2999,Sexually inappropriate behaviour
3000,Shock haemorrhagic
3001,Short stature
3002,Short-bowel syndrome
3003,Shoulder operation
3004,Shunt malfunction
3005,Sickle cell anaemia
3006,Sickle cell anaemia with crisis
3007,Simple partial seizures
3008,Sinoatrial block
3009,Sinus bradycardia
3010,Sinus congestion
3011,Sinus headache
3012,Sinus operation
3013,Sinus polyp
3014,Sinusitis
3015,Sinusitis fungal
3016,Sjogren's syndrome
3017,Skin abrasion
3018,Skin atrophy
3019,Skin burning sensation
3020,Skin depigmentation
3021,Skin discolouration
3022,Skin discomfort
3023,Skin disorder
3024,Skin erosion
3025,Skin exfoliation
3026,Skin graft
3027,Skin haemorrhage
3028,Skin induration
3029,Skin infection
3030,Skin injury
3031,Skin irritation
3032,Skin laceration
3033,Skin lesion
3034,Skin mass
3035,Skin neoplasm excision
3036,Skin odour abnormal
3037,Skin oedema
3038,Skin papilloma
3039,Skin squamous cell carcinoma recurrent
3040,Skin striae
3041,Skin swelling
3042,Skin texture abnormal
3043,Skin tightness
3044,Skin toxicity
3045,Skin ulcer
3046,Skin warm
3047,Skin weeping
3048,Skull fracture
3049,Skull fractured base
3050,Sleep deficit
3051,Sleep disorder due to a general medical condition
3052,Sleep paralysis
3053,Sleep talking
3054,Sleep terror
3055,Sleeve gastrectomy
3056,Slow speech
3057,Small cell lung cancer
3058,Small cell lung cancer metastatic
3059,Small for dates baby
3060,Small intestinal haemorrhage
3061,Small intestinal resection
3062,Small intestinal stenosis
3063,Small intestine carcinoma
3064,Smear cervix abnormal
3065,Sneezing
3066,Social avoidant behaviour
3067,Soft tissue disorder
3068,Soft tissue infection
3069,Soft tissue neoplasm
3070,Solar lentigo
3071,Somatic symptom disorder
3072,Somnambulism
3073,Somnolence
3074,Speech disorder
3075,Sperm concentration decreased
3076,Spigelian hernia
3077,Spinal column injury
3078,Spinal column stenosis
3079,Spinal cord compression
3080,Spinal cord disorder
3081,Spinal cord haematoma
3082,Spinal cord infection
3083,Spinal cord injury
3084,Spinal cord neoplasm
3085,Spinal disorder
3086,Spinal epidural haematoma
3087,Spinal fracture
3088,Spinal laminectomy
3089,Spinal nerve stimulator implantation
3090,Spinal operation
3091,Spinal pain
3092,Spleen disorder
3093,Splenic haemorrhage
3094,Splenic infarction
3095,Splenic rupture
3096,Splenic thrombosis
3097,Splenic vein thrombosis
3098,Splenomegaly
3099,Splinter
3100,Spondylitis
3101,Spondylolisthesis
3102,Spontaneous ejaculation
3103,Spontaneous haematoma
3104,Sprue-like enteropathy
3105,Sputum increased
3106,Squamous cell carcinoma of head and neck
3107,Squamous cell carcinoma of lung
3108,Squamous cell carcinoma of skin
3109,Squamous cell carcinoma of the oral cavity
3110,Squamous cell carcinoma of the tongue
3111,Staphylococcal abscess
3112,Staphylococcal bacteraemia
3113,Staphylococcal infection
3114,Staphylococcal sepsis
3115,Staphylococcal skin infection
3116,Staphylococcus test positive
3117,Staring
3118,Starvation
3119,Status asthmaticus
3120,Stenotrophomonas infection
3121,Stent placement
3122,Stent removal
3123,Sternal fracture
3124,Stevens-Johnson syndrome
3125,Stiff person syndrome
3126,Stillbirth
3127,Stoma complication
3128,Stoma site discharge
3129,Stoma site hypergranulation
3130,Stoma site infection
3131,Stomatitis
3132,Streptococcal infection
3133,Stress
3134,Stress at work
3135,Stress fracture
3136,Stridor
3137,Stroke in evolution
3138,Subchondral insufficiency fracture
3139,Subclavian vein thrombosis
3140,Subcutaneous abscess
3141,Subcutaneous drug absorption impaired
3142,Subdural haematoma
3143,Subdural haematoma evacuation
3144,Substance use disorder
3145,Substance-induced psychotic disorder
3146,Suicidal ideation
3147,Suicide attempt
3148,Suicide threat
3149,Superficial injury of eye
3150,Superficial vein thrombosis
3151,Superinfection
3152,Superior vena cava syndrome
3153,Supine hypertension
3154,Supraventricular extrasystoles
3155,Supraventricular tachyarrhythmia
3156,Surgical failure
3157,Suspected COVID-19
3158,Suspected counterfeit product
3159,Suspected product quality issue
3160,Suspected suicide
3161,Suspected suicide attempt
3162,Suture insertion
3163,Sweat gland disorder
3164,Sweat gland infection
3165,Swelling
3166,Swelling face
3167,Swelling of eyelid
3168,Swollen tongue
3169,Symmetrical drug-related intertriginous and flexural exanthema
3170,Sympathomimetic effect
3171,Symptom masked
3172,Symptom recurrence
3173,Syncope
3174,Syphilis
3175,Systemic inflammatory response syndrome
3176,Systemic lupus erythematosus
3177,Systemic lupus erythematosus rash
3178,Systemic mycosis
3179,Systemic viral infection
3180,Tachyphrenia
3181,Talipes
3182,Tardive dyskinesia
3183,Taste disorder
3184,Telangiectasia
3185,Temperature intolerance
3186,Temporal lobe epilepsy
3187,Tenderness
3188,Tendon calcification
3189,Tendon disorder
3190,Tendon pain
3191,Tendonitis
3192,Tenoplasty
3193,Tension
3194,Tension headache
3195,Terminal state
3196,Testicular disorder
3197,Testicular pain
3198,Testicular swelling
3199,Tethered cord syndrome
3200,Therapeutic agent urine positive
3201,Therapeutic drug monitoring analysis not performed
3202,Therapeutic procedure
3203,Therapeutic product effect decreased
3204,Therapeutic product effect increased
3205,Therapeutic product ineffective
3206,Therapeutic response delayed
3207,Therapeutic response shortened
3208,Therapy cessation
3209,Therapy interrupted
3210,Thermal burn
3211,Thinking abnormal
3212,Thirst decreased
3213,Thoracic vertebral fracture
3214,Thought blocking
3215,Throat cancer
3216,Throat clearing
3217,Throat irritation
3218,Throat tightness
3219,Thrombocytopenia
3220,Thrombocytosis
3221,Thrombophlebitis septic
3222,Thrombophlebitis superficial
3223,Thrombosis in device
3224,Thrombotic thrombocytopenic purpura
3225,Thyroid cancer
3226,Thyroid cyst
3227,Thyroid disorder
3228,Thyroid function test abnormal
3229,Thyroid hormones decreased
3230,Thyroid mass
3231,Thyroid neoplasm
3232,Thyroiditis acute
3233,Thyrotoxic crisis
3234,Tic
3235,Tinea infection
3236,Tinea versicolour
3237,Tinnitus
3238,Toe amputation
3239,Tongue biting
3240,Tongue coated
3241,Tongue discomfort
3242,Tongue disorder
3243,Tongue ulceration
3244,Tonsillar disorder
3245,Tonsillar haemorrhage
3246,Tonsillectomy
3247,Tooth abscess
3248,Tooth discolouration
3249,Tooth disorder
3250,Tooth erosion
3251,Tooth fracture
3252,Tooth injury
3253,Tooth loss
3254,Tooth socket haemorrhage
3255,Torsade de pointes
3256,Torticollis
3257,Tourette's disorder
3258,Toxic epidermal necrolysis
3259,Toxic leukoencephalopathy
3260,Tracheal obstruction
3261,Tracheal stenosis
3262,Transcription medication error
3263,Transformation to acute myeloid leukaemia
3264,Transfusion
3265,Transient ischaemic attack
3266,Transient tachypnoea of the newborn
3267,Transplant evaluation
3268,Transplant rejection
3269,Transposition of the great vessels
3270,Traumatic haematoma
3271,Traumatic haemorrhage
3272,Traumatic lung injury
3273,Treatment delayed
3274,Treatment failure
3275,Treatment noncompliance
3276,Tremor
3277,Tri-iodothyronine abnormal
3278,Trichorrhexis
3279,Trichotillomania
3280,Trigeminal neuralgia
3281,Trigger finger
3282,Triple negative breast cancer
3283,Trismus
3284,Trisomy 21
3285,Troponin T increased
3286,Tuberculin test positive
3287,Tuberculosis
3288,Tumour flare
3289,Tumour haemorrhage
3290,Tumour lysis syndrome
3291,Tumour marker abnormal
3292,Tumour marker increased
3293,Tumour pain
3294,Tumour rupture
3295,Tunnel vision
3296,Type 2 diabetes mellitus
3297,Uhthoff's phenomenon
3298,Ulcer
3299,Ulcerative keratitis
3300,Ulna fracture
3301,Umbilical hernia perforation
3302,Unintended pregnancy
3303,Unintentional medical device removal
3304,Unmasking of previously unidentified disease
3305,Upper gastrointestinal haemorrhage
3306,Upper respiratory tract congestion
3307,Upper respiratory tract infection
3308,Upper respiratory tract infection bacterial
3309,Upper-airway cough syndrome
3310,Ureteric obstruction
3311,Ureteric stenosis
3312,Ureterolithiasis
3313,Urethral disorder
3314,Urethral stenosis
3315,Urethritis noninfective
3316,Urinary bladder haemorrhage
3317,Urinary bladder suspension
3318,Urinary incontinence
3319,Urinary retention
3320,Urinary tract candidiasis
3321,Urinary tract disorder
3322,Urinary tract infection
3323,Urinary tract infection bacterial
3324,Urinary tract infection enterococcal
3325,Urinary tract obstruction
3326,Urine abnormality
3327,Urine amphetamine positive
3328,Urine analysis abnormal
3329,Urine flow decreased
3330,Urine leukocyte esterase positive
3331,Urine odour abnormal
3332,Urine output decreased
3333,Urticaria
3334,Uterine cancer
3335,Uterine dilation and curettage
3336,Uterine disorder
3337,Uterine leiomyoma
3338,Uterine mass
3339,Uterine operation
3340,Uterine perforation
3341,Uterine polyp
3342,Uterine spasm
3343,VIIth nerve paralysis
3344,Vaccination complication
3345,Vaccination site erythema
3346,Vaginal discharge
3347,Vaginal disorder
3348,Vaginal fistula
3349,Vaginal haemorrhage
3350,Vaginal lesion
3351,Vaginal odour
3352,Varices oesophageal
3353,Varicophlebitis
3354,Varicose vein
3355,Vascular access site complication
3356,Vascular device infection
3357,Vascular graft
3358,Vascular injury
3359,Vascular occlusion
3360,Vascular operation
3361,Vascular pain
3362,Vascular rupture
3363,Vascular stent thrombosis
3364,Vasculitic rash
3365,Vasculitis
3366,Vasectomy
3367,Vasodilatation
3368,Vasospasm
3369,Vein collapse
