index_pt,pt
2191,Inflammatory bowel disease
2192,Inflammatory marker increased
2193,Inflammatory pain
2194,Inflammatory pseudotumour
2195,Influenza
2196,Influenza like illness
2197,Infrequent bowel movements
2198,Infusion
2199,Infusion related hypersensitivity reaction
2200,Infusion related reaction
2201,Infusion site cellulitis
2202,Infusion site discolouration
2203,Infusion site discomfort
2204,Infusion site erythema
2205,Infusion site haematoma
2206,Infusion site infection
2207,Infusion site inflammation
2208,Infusion site irritation
2209,Infusion site mass
2210,Infusion site necrosis
2211,Infusion site oedema
2212,Infusion site phlebitis
2213,Infusion site rash
2214,Infusion site reaction
2215,Infusion site thrombosis
2216,Ingrown hair
2217,Inguinal hernia
2218,Inguinal hernia repair
2219,Injected limb mobility decreased
2220,Injection related reaction
2221,Injection site abscess
2222,Injection site atrophy
2223,Injection site bruising
2224,Injection site calcification
2225,Injection site cellulitis
2226,Injection site coldness
2227,Injection site cyst
2228,Injection site discharge
2229,Injection site discolouration
2230,Injection site discomfort
2231,Injection site dryness
2232,Injection site erosion
2233,Injection site erythema
2234,Injection site extravasation
2235,Injection site granuloma
2236,Injection site haematoma
2237,Injection site haemorrhage
2238,Injection site hyperaesthesia
2239,Injection site hypersensitivity
2240,Injection site hypertrophy
2241,Injection site hypoaesthesia
2242,Injection site indentation
2243,Injection site induration
2244,Injection site infection
2245,Injection site inflammation
2246,Injection site injury
2247,Injection site irritation
2248,Injection site laceration
2249,Injection site macule
2250,Injection site mass
2251,Injection site necrosis
2252,Injection site nodule
2253,Injection site pain
2254,Injection site papule
2255,Injection site paraesthesia
2256,Injection site pruritus
2257,Injection site rash
2258,Injection site reaction
2259,Injection site scab
2260,Injection site scar
2261,Injection site thrombosis
2262,Injection site ulcer
2263,Injection site urticaria
2264,Injection site vesicles
2265,Injection site warmth
2266,Injury
2267,Injury associated with device
2268,Injury corneal
2269,Insomnia
2270,Instillation site discomfort
2271,Instillation site dryness
2272,Instillation site erythema
2273,Instillation site foreign body sensation
2274,Instillation site irritation
2275,Instillation site lacrimation
2276,Instillation site pain
2277,Instillation site pruritus
2278,Instillation site reaction
2279,Instillation site swelling
2280,Insulin resistance
2281,Insulin-like growth factor abnormal
2282,Insulin-like growth factor decreased
2283,Insulin-like growth factor increased
2284,Insulinoma
2285,Insurance issue
2286,Intensive care
2287,Intentional device misuse
2288,Intentional device use issue
2289,Intentional dose omission
2290,Intentional medical device removal by patient
2291,Intentional underdose
2292,Intercepted drug dispensing error
2293,Intercepted medication error
2294,Intercepted product administration error
2295,Intercepted product dispensing error
2296,Intercepted product preparation error
2297,Intercepted product prescribing error
2298,Intercepted product selection error
2299,Intercepted product storage error
2300,Intercepted wrong patient selected
2301,Intermenstrual bleeding
2302,Intermittent claudication
2303,Internal haemorrhage
2304,International normalised ratio decreased
2305,International normalised ratio fluctuation
2306,International normalised ratio increased
2307,Interstitial granulomatous dermatitis
2308,Interstitial lung disease
2309,Intervertebral disc compression
2310,Intervertebral disc disorder
2311,Intervertebral disc injury
2312,Intervertebral disc operation
2313,Intervertebral disc space narrowing
2314,Intestinal adenocarcinoma
2315,Intestinal anastomosis
2316,Intestinal anastomosis complication
2317,Intestinal fistula
2318,Intestinal haemorrhage
2319,Intestinal infarction
2320,Intestinal ischaemia
2321,Intestinal mass
2322,Intestinal metastasis
2323,Intestinal obstruction
2324,Intestinal perforation
2325,Intestinal polyp
2326,Intestinal resection
2327,Intestinal scarring
2328,Intestinal strangulation
2329,Intestinal ulcer
2330,Intestinal villi atrophy
2331,Intra-abdominal fluid collection
2332,Intra-abdominal haemorrhage
2333,Intracardiac mass
2334,Intracardiac thrombus
2335,Intracranial aneurysm
2336,Intracranial mass
2337,Intracranial tumour haemorrhage
2338,Intracranial venous sinus thrombosis
2339,Intraductal papillary-mucinous carcinoma of pancreas
2340,Intraductal proliferative breast lesion
2341,Intraocular lens implant
2342,Intraocular pressure decreased
2343,Intraocular pressure increased
2344,Intraocular pressure test abnormal
2345,Intraventricular haemorrhage
2346,Intraventricular haemorrhage neonatal
2347,Intussusception
2348,Invasive breast carcinoma
2349,Invasive ductal breast carcinoma
2350,Invasive lobular breast carcinoma
2351,Investigation
2352,Investigation abnormal
2353,Iritis
2354,Iron overload
2355,Irregular breathing
2356,Irregular sleep wake rhythm disorder
2357,Ischaemia
2358,Ischaemic cerebral infarction
2359,Ischaemic enteritis
2360,Ischaemic hepatitis
2361,Itching scar
2362,JC polyomavirus test positive
2363,JC virus infection
2364,Jarisch-Herxheimer reaction
2365,Jaw clicking
2366,Jaw disorder
2367,Jaw fracture
2368,Jaw operation
2369,Joint abscess
2370,Joint arthroplasty
2371,Joint contracture
2372,Joint destruction
2373,Joint effusion
2374,Joint fluid drainage
2375,Joint lock
2376,Joint noise
2377,Joint prosthesis user
2378,Joint range of motion decreased
2379,Joint surgery
2380,Joint swelling
2381,Juvenile idiopathic arthritis
2382,KL-6 increased
2383,Kaposi's sarcoma
2384,Kawasaki's disease
2385,Keloid scar
2386,Keratitis
2387,Keratoacanthoma
2388,Keratopathy
2389,Keratorhexis
2390,Keratosis pilaris
2391,Ketoacidosis
2392,Ketonuria
2393,Ketosis
2394,Kidney fibrosis
2395,Kidney infection
2396,Kidney transplant rejection
2397,Klebsiella bacteraemia
2398,Klebsiella infection
2399,Klebsiella sepsis
2400,Knee arthroplasty
2401,Knee deformity
2402,Knee operation
2403,Kyphosis
2404,Labelled drug-disease interaction medication error
2405,Labile blood pressure
2406,Laboratory test
2407,Laboratory test abnormal
2408,Laboratory test interference
2409,Labyrinthitis
2410,Laceration
2411,Lack of administration site rotation
2412,Lack of injection site rotation
2413,Lacrimal disorder
2414,Lacrimal structure injury
2415,Lactose intolerance
2416,Lacunar infarction
2417,Lacunar stroke
2418,Lagophthalmos
2419,Langerhans' cell histiocytosis
2420,Laparoscopic surgery
2421,Laparoscopy
2422,Large granular lymphocytosis
2423,Large intestinal haemorrhage
2424,Large intestinal stenosis
2425,Large intestinal ulcer
2426,Large intestinal ulcer haemorrhage
2427,Large intestine benign neoplasm
2428,Large intestine infection
2429,Large intestine operation
2430,Large intestine perforation
2431,Laryngeal cancer
2432,Laryngeal discomfort
2433,Laryngeal disorder
2434,Laryngeal injury
2435,Laryngeal neoplasm
2436,Laryngeal oedema
2437,Laryngeal pain
2438,Laryngeal stenosis
2439,Laryngitis
2440,Latent tuberculosis
2441,Lateral medullary syndrome
2442,Laziness
2443,Learning disability
2444,Learning disorder
2445,Left atrial appendage closure implant
2446,Left atrial dilatation
2447,Left atrial enlargement
2448,Left ventricle outflow tract obstruction
2449,Left ventricular dysfunction
2450,Left ventricular failure
2451,Leg amputation
2452,Legal problem
2453,Legionella infection
2454,Leiomyoma
2455,Leiomyosarcoma
2456,Lennox-Gastaut syndrome
2457,Lens dislocation
2458,Lentigo
2459,Lentigo maligna
2460,Lethargy
2461,Leukaemia
2462,Leukaemia recurrent
2463,Leukaemic infiltration
2464,Leukaemoid reaction
2465,Leukocytosis
2466,Leukoencephalopathy
2467,Leukoplakia
2468,Leukoplakia oral
2469,Lhermitte's sign
2470,Lichenification
2471,Ligament disorder
2472,Ligament injury
2473,Ligament operation
2474,Light chain analysis abnormal
2475,Light chain analysis increased
2476,Limb amputation
2477,Limb crushing injury
2478,Limb discomfort
2479,Limb fracture
2480,Limb injury
2481,Limb mass
2482,Limb traumatic amputation
2483,Limbic encephalitis
2484,Linear IgA disease
2485,Lip blister
2486,Lip discolouration
2487,Lip dry
2488,Lip erosion
2489,Lip erythema
2490,Lip exfoliation
2491,Lip haemorrhage
2492,Lip injury
2493,Lip oedema
2494,Lip pain
2495,Lip pruritus
2496,Lip swelling
2497,Lip ulceration
2498,Lipase increased
2499,Lipodystrophy acquired
2500,Lipoprotein (a) increased
2501,Liposarcoma
2502,Liquid product physical issue
2503,Listeria encephalitis
2504,Listeria sepsis
2505,Listeriosis
2506,Listless
2507,Lithiasis
2508,Livedo reticularis
2509,Liver abscess
2510,Liver carcinoma ruptured
2511,Liver function test increased
2512,Liver injury
2513,Liver operation
2514,Liver transplant
2515,Liver transplant rejection
2516,Living in residential institution
2517,Lobar pneumonia
2518,Local anaesthetic systemic toxicity
2519,Local swelling
2520,Localised infection
2521,Localised oedema
2522,Loose tooth
2523,Loss of control of legs
2524,Loss of personal independence in daily activities
2525,Loss of therapeutic response
2526,Low birth weight baby
2527,Low density lipoprotein abnormal
2528,Low density lipoprotein decreased
2529,Low turnover osteopathy
2530,Lower extremity mass
2531,Lower gastrointestinal haemorrhage
2532,Lower limb fracture
2533,Lower respiratory tract congestion
2534,Lower respiratory tract infection
2535,Lower respiratory tract infection bacterial
2536,Lower respiratory tract infection fungal
2537,Lower respiratory tract infection viral
2538,Lumbar spinal stenosis
2539,Lung adenocarcinoma
2540,Lung adenocarcinoma stage IV
2541,Lung carcinoma cell type unspecified recurrent
2542,Lung carcinoma cell type unspecified stage I
2543,Lung carcinoma cell type unspecified stage II
2544,Lung carcinoma cell type unspecified stage III
2545,Lung disorder
2546,Lung infection
2547,Lung infection pseudomonal
2548,Lung lobectomy
2549,Lung neoplasm
2550,Lung neoplasm malignant
2551,Lung opacity
2552,Lung operation
2553,Lung squamous cell carcinoma stage IV
2554,Lung transplant
2555,Lung transplant rejection
2556,Lupus nephritis
2557,Lupus-like syndrome
2558,Lymph gland infection
2559,Lymph node pain
2560,Lymph node tuberculosis
2561,Lymph nodes scan abnormal
2562,Lymphadenopathy mediastinal
2563,Lymphangitis
2564,Lymphocele
2565,Lymphocyte count abnormal
2566,Lymphocyte count decreased
2567,Lymphocyte count increased
2568,Lymphocyte percentage increased
2569,Lymphocytic hypophysitis
2570,Lymphocytic infiltration
2571,Lymphocytosis
2572,Lymphoedema
2573,Lymphoma
2574,Lymphoma transformation
2575,Lymphomatoid papulosis
2576,Lymphoproliferative disorder
2577,Macrocytosis
2578,Macular detachment
2579,Macular fibrosis
2580,Macular hole
2581,Macule
2582,Madarosis
2583,Magnetic resonance imaging
2584,Magnetic resonance imaging abnormal
2585,Magnetic resonance imaging head abnormal
2586,Malabsorption
2587,Malabsorption from application site
2588,Malabsorption from injection site
2589,Malaise
2590,Malignant anorectal neoplasm
2591,Malignant melanoma
2592,Malignant melanoma in situ
2593,Malignant melanoma stage I
2594,Malignant melanoma stage II
2595,Malignant melanoma stage III
2596,Malignant neoplasm of eye
2597,Malignant neoplasm of spinal cord
2598,Malignant neoplasm of thymus
2599,Malignant neoplasm progression
2600,Malignant peritoneal neoplasm
2601,Malignant pleural effusion
2602,Malignant polyp
2603,Mallory-Weiss syndrome
2604,Malnutrition
2605,Mantle cell lymphoma
2606,Mantle cell lymphoma recurrent
2607,Manufacturing materials issue
2608,Manufacturing production issue
2609,Marginal zone lymphoma
2610,Mass
2611,Mass excision
2612,Mastectomy
2613,Mastitis
2614,Mastocytosis
2615,Maternal exposure before pregnancy
2616,Maternal exposure during breast feeding
2617,Maternal exposure during delivery
2618,Maternal exposure during pregnancy
2619,Maternal exposure timing unspecified
2620,Mean arterial pressure decreased
2621,Mean cell volume decreased
2622,Mean cell volume increased
2623,Mean platelet volume decreased
2624,Measles
2625,Mechanical ileus
2626,Mechanical ventilation
2627,Mediastinitis
2628,Medical device complication
2629,Medical device discomfort
2630,Medical device implantation
2631,Medical device pain
2632,Medical device removal
2633,Medical device site discomfort
2634,Medical device site haemorrhage
2635,Medical device site infection
2636,Medical device site joint infection
2637,Medical induction of coma
2638,Medical procedure
2639,Medication error
2640,Medullary thyroid cancer
2641,Melaena
2642,Melanoma recurrent
2643,Memory impairment
2644,Meningioma
2645,Meningioma benign
2646,Meningism
2647,Meningitis
2648,Meningitis cryptococcal
2649,Meningitis fungal
2650,Meningitis herpes
2651,Meningitis listeria
2652,Meningitis meningococcal
2653,Meningitis streptococcal
2654,Meningitis tuberculous
2655,Meningitis viral
2656,Meningococcal infection
2657,Meningococcal sepsis
2658,Meningoencephalitis herpetic
2659,Meniscus injury
2660,Meniscus operation
2661,Menometrorrhagia
2662,Menopausal symptoms
2663,Menorrhagia
2664,Menstruation delayed
2665,Menstruation irregular
2666,Menstruation normal
2667,Mental impairment
2668,Mesenteric arterial occlusion
2669,Mesenteric panniculitis
2670,Mesenteric vein thrombosis
2671,Mesothelioma
2672,Mesothelioma malignant
2673,Metabolic alkalosis
2674,Metal poisoning
2675,Metamorphopsia
2676,Metaplasia
2677,Metapneumovirus infection
2678,Metastases to abdominal cavity
2679,Metastases to adrenals
2680,Metastases to bone marrow
2681,Metastases to central nervous system
2682,Metastases to kidney
2683,Metastases to liver
2684,Metastases to lung
2685,Metastases to lymph nodes
2686,Metastases to meninges
2687,Metastases to ovary
2688,Metastases to pelvis
2689,Metastases to skin
2690,Metastases to spinal cord
2691,Metastases to spine
2692,Metastases to stomach
2693,Metastasis
2694,Metastatic bronchial carcinoma
2695,Metastatic carcinoma of the bladder
2696,Metastatic gastric cancer
2697,Metastatic lymphoma
2698,Metastatic malignant melanoma
2699,Metastatic neoplasm
2700,Metastatic squamous cell carcinoma
2701,Methaemoglobinaemia
2702,Microscopic polyangiitis
2703,Microvascular coronary artery disease
2704,Micturition frequency decreased
2705,Middle ear effusion
2706,Migraine
2707,Milia
2708,Miliaria
2709,Milk allergy
2710,Mineral supplementation
2711,Minimal residual disease
2712,Mitral valve repair
2713,Mitral valve replacement
2714,Mitral valve stenosis
2715,Mixed connective tissue disease
2716,Mole excision
2717,Monoclonal B-cell lymphocytosis
2718,Monoclonal gammopathy
2719,Monoclonal immunoglobulin increased
2720,Monoclonal immunoglobulin present
2721,Monocyte count decreased
2722,Monocyte count increased
2723,Mononeuritis
2724,Mononeuropathy
2725,Mononucleosis syndrome
2726,Mood altered
2727,Mood swings
2728,Morbid thoughts
2729,Morphoea
2730,Mouth haemorrhage
2731,Mouth swelling
2732,Mouth ulceration
2733,Movement disorder
2734,Mucormycosis
2735,Mucosal discolouration
2736,Mucosal disorder
2737,Mucosal inflammation
2738,Mucosal ulceration
2739,Mucous stools
2740,Multi-organ failure
2741,Multiple fractures
2742,Multiple injuries
2743,Multiple organ dysfunction syndrome
2744,Multiple sclerosis
2745,Multiple sclerosis relapse
2746,Multiple use of single-use product
2747,Multiple-drug resistance
2748,Muscle abscess
2749,Muscle atrophy
2750,Muscle discomfort
2751,Muscle fatigue
2752,Muscle haemorrhage
2753,Muscle hypertrophy
2754,Muscle rupture
2755,Muscle spasms
2756,Muscle tightness
2757,Muscular dystrophy
2758,Muscular weakness
2759,Musculoskeletal chest pain
2760,Musculoskeletal discomfort
2761,Musculoskeletal pain
2762,Musculoskeletal stiffness
2763,Mutism
2764,Myalgia
2765,Myasthenia gravis
2766,Myasthenia gravis crisis
2767,Mycobacterial infection
2768,Mycobacterium tuberculosis complex test positive
2769,Mycoplasma infection
2770,Mycosis fungoides
2771,Myelitis
2772,Myelodysplastic syndrome
2773,Myelodysplastic syndrome transformation
2774,Myelofibrosis
2775,Myeloid leukaemia
2776,Myelopathy
2777,Myeloproliferative neoplasm
2778,Myelosuppression
2779,Myocardial injury
2780,Myocardial necrosis marker increased
2781,Myocardial oedema
2782,Myocarditis
2783,Myoglobin blood increased
2784,Myopericarditis
2785,Myopia
2786,Myositis
2787,Myotonia
2788,Myxoedema coma
2789,NSAID exacerbated respiratory disease
2790,Nail bed bleeding
2791,Nail discolouration
2792,Nail disorder
2793,Nail infection
2794,Nail injury
2795,Nail pigmentation
2796,Nail psoriasis
2797,Nasal abscess
2798,Nasal cavity cancer
2799,Nasal crusting
2800,Nasal discomfort
2801,Nasal disorder
2802,Nasal dryness
2803,Nasal injury
2804,Nasal mucosal ulcer
2805,Nasal obstruction
2806,Nasal oedema
2807,Nasal operation
2808,Nasal polypectomy
2809,Nasal pruritus
2810,Nasal septum perforation
2811,Nasopharyngeal cancer
2812,Nasopharyngitis
2813,Nausea
2814,Near death experience
2815,Neck injury
2816,Neck mass
2817,Neck surgery
2818,Necrosis
2819,Necrosis ischaemic
2820,Necrotising fasciitis
2821,Necrotising fasciitis streptococcal
2822,Necrotising myositis
2823,Necrotising oesophagitis
2824,Needle issue
2825,Neoplasm
2826,Neoplasm malignant
2827,Neoplasm of appendix
2828,Neoplasm progression
2829,Neoplasm prostate
2830,Neoplasm recurrence
2831,Neoplasm skin
2832,Nephrocalcinosis
2833,Nephrogenic diabetes insipidus
2834,Nephrogenic systemic fibrosis
2835,Nephrolithiasis
2836,Nephropathy
2837,Nephropathy toxic
2838,Nephrosclerosis
2839,Nephrostomy
2840,Nephrotic syndrome
2841,Nerve block
2842,Nerve compression
2843,Neuralgia
2844,Neurodegenerative disorder
2845,Neurodevelopmental disorder
2846,Neuroendocrine carcinoma
2847,Neuroendocrine carcinoma metastatic
2848,Neuroendocrine carcinoma of the skin
2849,Neuroendocrine tumour
2850,Neurogenic shock
2851,Neurological symptom
2852,Neuromuscular block prolonged
2853,Neuromyelitis optica spectrum disorder
2854,Neuropathy peripheral
2855,Neuropsychiatric lupus
2856,Neuropsychiatric symptoms
2857,Neurosurgery
2858,Neurosyphilis
2859,Neurotoxicity
2860,Neutropenia
2861,Neutropenic colitis
2862,Neutropenic infection
2863,Neutrophil count
2864,Neutrophil count abnormal
2865,Neutrophil count decreased
2866,Neutrophil count increased
2867,Neutrophilia
2868,Neutrophilic dermatosis
2869,Nicotine dependence
2870,Night blindness
2871,Nipple disorder
2872,Nipple exudate bloody
2873,Nipple pain
2874,No adverse event
2875,No therapeutic response
2876,Nocardiosis
2877,Nocturnal dyspnoea
2878,Nodular melanoma
2879,Nodular regenerative hyperplasia
2880,Nodule
2881,Non-Hodgkin's lymphoma
2882,Non-Hodgkin's lymphoma recurrent
2883,Non-Hodgkin's lymphoma stage III
2884,Non-Hodgkin's lymphoma stage IV
2885,Non-cardiac chest pain
2886,Non-infectious endophthalmitis
2887,Non-small cell lung cancer
2888,Non-small cell lung cancer metastatic
2889,Nonspecific reaction
2890,Nontherapeutic agent urine positive
2891,Normal tension glaucoma
2892,Norovirus test positive
2893,Nosocomial infection
2894,Nuclear magnetic resonance imaging abnormal
2895,Nuclear magnetic resonance imaging brain abnormal
2896,Obstruction
2897,Obstruction gastric
2898,Obstructive pancreatitis
2899,Occupational exposure to product
2900,Ocular discomfort
2901,Ocular hyperaemia
2902,Ocular hypertension
2903,Ocular icterus
2904,Ocular neoplasm
2905,Ocular toxicity
2906,Ocular vascular disorder
2907,Oculomucocutaneous syndrome
2908,Odynophagia
2909,Oedema genital
2910,Oedema mouth
2911,Oedema peripheral
2912,Oedematous kidney
2913,Oesophageal adenocarcinoma
2914,Oesophageal cancer metastatic
2915,Oesophageal carcinoma
2916,Oesophageal disorder
2917,Oesophageal fistula
2918,Oesophageal haemorrhage
2919,Oesophageal infection
2920,Oesophageal mass
2921,Oesophageal motility disorder
2922,Oesophageal perforation
2923,Oesophageal rupture
2924,Oesophageal squamous cell carcinoma
2925,Oesophageal stenosis
2926,Oesophageal ulcer
2927,Oesophageal varices haemorrhage
2928,Oesophagitis
2929,Oesophagitis haemorrhagic
2930,Oesophagobronchial fistula
2931,Oestrogen receptor positive breast cancer
2932,Off label use
2933,Oligohydramnios
2934,Oligomenorrhoea
2935,Oncologic complication
2936,Onychoclasis
2937,Open globe injury
2938,Ophthalmic herpes simplex
2939,Ophthalmic herpes zoster
2940,Opportunistic infection
2941,Optic atrophy
2942,Optic nerve disorder
2943,Optic nerve injury
2944,Optic neuropathy
2945,Oral administration complication
2946,Oral blood blister
2947,Oral cavity fistula
2948,Oral discharge
2949,Oral discomfort
2950,Oral disorder
2951,Oral fungal infection
2952,Oral herpes
2953,Oral infection
2954,Oral mucosal blistering
2955,Oral mucosal discolouration
2956,Oral mucosal eruption
2957,Oral mucosal exfoliation
2958,Oral neoplasm
2959,Oral pain
2960,Oral pruritus
2961,Orbital myositis
2962,Orbital oedema
2963,Orchidectomy
2964,Orchitis
2965,Organ failure
2966,Organ transplant
2967,Oroantral fistula
2968,Oropharyngeal blistering
2969,Oropharyngeal discomfort
2970,Oropharyngeal pain
2971,Oropharyngeal squamous cell carcinoma
2972,Oropharyngeal swelling
2973,Orthodontic procedure
2974,Orthopaedic procedure
2975,Orthopnoea
2976,Orthostatic intolerance
2977,Osteochondrosis
2978,Osteogenesis imperfecta
2979,Osteomalacia
2980,Osteomyelitis
2981,Osteomyelitis chronic
2982,Osteonecrosis
2983,Osteonecrosis of external auditory canal
2984,Osteonecrosis of jaw
2985,Osteoporotic fracture
2986,Osteosarcoma
2987,Osteosclerosis
2988,Otitis media
2989,Otitis media acute
2990,Otorrhoea
2991,Ototoxicity
2992,Ovarian adenoma
2993,Ovarian cancer
2994,Ovarian cancer metastatic
2995,Ovarian cancer recurrent
2996,Ovarian cancer stage I
2997,Ovarian cancer stage IV
2998,Ovarian cyst ruptured
2999,Ovarian cystectomy
3000,Ovarian disorder
3001,Ovarian failure
3002,Ovarian germ cell teratoma
3003,Ovarian granulosa cell tumour
3004,Ovarian hyperstimulation syndrome
3005,Ovarian mass
3006,Ovarian neoplasm
3007,Overdose
3008,Oxygen consumption
3009,Oxygen consumption decreased
3010,Oxygen consumption increased
3011,Oxygen saturation abnormal
3012,Oxygen saturation decreased
3013,Oxygen supplementation
3014,Oxygen therapy
3015,Packed red blood cell transfusion
3016,Pain
3017,Pain in extremity
3018,Pain in jaw
3019,Pain of skin
3020,Painful respiration
3021,Palatal disorder
3022,Palatal oedema
3023,Palliative care
3024,Palmar erythema
3025,Palmar-plantar erythrodysaesthesia syndrome
3026,Palmoplantar pustulosis
3027,Palpitations
3028,Pancreatectomy
3029,Pancreatic carcinoma
3030,Pancreatic carcinoma metastatic
3031,Pancreatic carcinoma stage III
3032,Pancreatic carcinoma stage IV
3033,Pancreatic cyst
3034,Pancreatic disorder
3035,Pancreatic haemorrhage
3036,Pancreatic mass
3037,Pancreatic neoplasm
3038,Pancreaticoduodenectomy
3039,Pancreatitis
3040,Pancreatitis acute
3041,Pancreatitis haemorrhagic
3042,Pancreatitis necrotising
3043,Pancreatitis relapsing
3044,Panniculitis
3045,Papillary cystadenoma lymphomatosum
3046,Papilloedema
3047,Papule
3048,Paracentesis
3049,Paraesthesia
3050,Paraesthesia oral
3051,Parainfluenzae virus infection
3052,Paralysis
3053,Paranasal sinus discomfort
3054,Paranasal sinus haemorrhage
3055,Paranasal sinus hypersecretion
3056,Paraneoplastic syndrome
3057,Paraparesis
3058,Paraplegia
3059,Paraproteinaemia
3060,Parathyroid disorder
3061,Parathyroid gland operation
3062,Parathyroid tumour
3063,Parathyroid tumour benign
3064,Parathyroidectomy
3065,Parenteral nutrition associated liver disease
3066,Parkinson's disease
3067,Parkinsonism hyperpyrexia syndrome
3068,Paronychia
3069,Partial seizures with secondary generalisation
3070,Paternal exposure before pregnancy
3071,Paternal exposure timing unspecified
3072,Pathogen resistance
3073,Pathological fracture
3074,Peau d'orange
3075,Pelvic abscess
3076,Pelvic discomfort
3077,Pelvic fracture
3078,Pelvic haematoma
3079,Pelvic infection
3080,Pelvic inflammatory disease
3081,Pelvic neoplasm
3082,Pelvic pain
3083,Pelvic venous thrombosis
3084,Pemphigoid
3085,Pemphigus
3086,Penile abscess
3087,Penile burning sensation
3088,Penile cancer
3089,Penile contusion
3090,Penile curvature
3091,Penile haematoma
3092,Penile haemorrhage
3093,Penile pain
3094,Penile size reduced
3095,Penile ulceration
3096,Penis disorder
3097,Peptic ulcer
3098,Peptic ulcer haemorrhage
3099,Peptic ulcer perforation
3100,Perforation
3101,Performance status decreased
3102,Periarthritis
3103,Pericardial effusion
3104,Pericardial effusion malignant
3105,Pericarditis constrictive
3106,Pericarditis infective
3107,Perineal pain
3108,Periodontal disease
3109,Periodontitis
3110,Perioral dermatitis
3111,Periorbital haematoma
3112,Periorbital haemorrhage
3113,Periorbital swelling
3114,Periostitis
3115,Peripheral T-cell lymphoma unspecified
3116,Peripheral arterial occlusive disease
3117,Peripheral artery bypass
3118,Peripheral artery occlusion
3119,Peripheral artery stenosis
3120,Peripheral artery thrombosis
3121,Peripheral circulatory failure
3122,Peripheral embolism
3123,Peripheral motor neuropathy
3124,Peripheral nerve injury
3125,Peripheral nerve operation
3126,Peripheral sensorimotor neuropathy
3127,Peripheral swelling
3128,Peripheral vascular disorder
3129,Periprosthetic fracture
3130,Perirectal abscess
3131,Peritoneal cloudy effluent
3132,Peritoneal dialysis
3133,Peritoneal dialysis complication
3134,Peritoneal tuberculosis
3135,Peritonitis
3136,Peritonitis bacterial
3137,Perivascular dermatitis
3138,Peroneal nerve palsy
3139,Pertussis
3140,Petechiae
3141,Petit mal epilepsy
3142,Pharyngeal disorder
3143,Pharyngeal erythema
3144,Pharyngeal fistula
3145,Pharyngeal haemorrhage
3146,Pharyngeal inflammation
3147,Pharyngeal paraesthesia
3148,Pharyngeal swelling
3149,Pharyngeal ulceration
3150,Pharyngitis bacterial
3151,Pharyngitis streptococcal
3152,Philadelphia chromosome positive
3153,Photophobia
3154,Photosensitivity reaction
3155,Phrenic nerve paralysis
3156,Physical deconditioning
3157,Physical product label issue
3158,Physiotherapy
3159,Pica
3160,Pigmentation disorder
3161,Piloerection
3162,Pilonidal cyst
3163,Pilonidal disease
3164,Pityriasis rosea
3165,Placenta praevia
3166,Placental disorder
3167,Plantar fasciitis
3168,Plasma cell leukaemia
3169,Plasma cell myeloma
3170,Plasma cell myeloma recurrent
3171,Plasma cell myeloma refractory
3172,Plasmacytoma
3173,Platelet count
3174,Platelet count abnormal
3175,Platelet count decreased
3176,Platelet count increased
3177,Platelet disorder
3178,Platelet transfusion
3179,Pleural effusion
3180,Pleural fibrosis
3181,Pleural mesothelioma
3182,Pleural thickening
3183,Pleurisy
3184,Pneumatosis intestinalis
3185,Pneumococcal infection
3186,Pneumococcal sepsis
3187,Pneumoconiosis
3188,Pneumocystis jirovecii infection
3189,Pneumocystis jirovecii pneumonia
3190,Pneumomediastinum
3191,Pneumonia
3192,Pneumonia cryptococcal
3193,Pneumonia cytomegaloviral
3194,Pneumonia escherichia
3195,Pneumonia fungal
3196,Pneumonia influenzal
3197,Pneumonia klebsiella
3198,Pneumonia mycoplasmal
3199,Pneumonia parainfluenzae viral
3200,Pneumonia pneumococcal
3201,Pneumonia pseudomonal
3202,Pneumonia respiratory syncytial viral
3203,Pneumonia staphylococcal
3204,Pneumonia streptococcal
3205,Pneumonitis
3206,Pneumoperitoneum
3207,Pneumothorax
3208,Pneumothorax spontaneous
3209,Polyarteritis nodosa
3210,Polyarthritis
3211,Polychondritis
3212,Polydipsia
3213,Polymerase chain reaction positive
3214,Polyomavirus-associated nephropathy
3215,Polyp
3216,Polypectomy
3217,Polyserositis
3218,Poor peripheral circulation
3219,Poor quality device used
3220,Poor quality drug administered
3221,Poor quality product administered
3222,Poor venous access
3223,Porphyria acute
3224,Portal hypertension
3225,Portal hypertensive gastropathy
3226,Post procedural discharge
3227,Post procedural discomfort
3228,Post procedural fever
3229,Post procedural fistula
3230,Post procedural haematoma
3231,Post procedural haematuria
3232,Post procedural haemorrhage
3233,Post procedural infection
3234,Post procedural inflammation
3235,Post procedural pulmonary embolism
3236,Post procedural sepsis
3237,Post transplant lymphoproliferative disorder
3238,Post-acute COVID-19 syndrome
3239,Posterior reversible encephalopathy syndrome
3240,Postoperative abscess
3241,Postoperative adhesion
3242,Postoperative delirium
3243,Postoperative ileus
3244,Postoperative respiratory failure
3245,Postoperative thrombosis
3246,Postoperative wound complication
3247,Postoperative wound infection
3248,Postrenal failure
3249,Posture abnormal
3250,Precancerous cells present
3251,Precancerous condition
3252,Precancerous mucosal lesion
3253,Precocious puberty
3254,Pregnancy
3255,Pregnancy of partner
3256,Pregnancy on contraceptive
3257,Pregnancy on oral contraceptive
3258,Pregnancy test false positive
3259,Pregnancy test positive
