pt,unique_drugs,std_column,mean_column
Infusion site urticaria,2,0.13258252147247765,0.15625
Labour induction,2,0.10101525445522111,0.21428571428571425
Ischaemic cerebral infarction,2,0.039283710065919325,0.1111111111111111
Infusion site scar,2,0.08838834764831845,0.1875
Infusion site reaction,2,0.0,0.1363636363636363
Inner ear disorder,2,0.058925565098878946,0.12499999999999994
Lack of injection site rotation,2,0.27196414661021057,0.2692307692307692
Infantile apnoea,2,0.3214121732666125,0.3181818181818182
Lipoma,2,0.18940360210353946,0.1696428571428571
Hepatitis B,2,0.14558080789134803,0.13235294117647053
Liposuction,2,0.0,0.25
Skin injury,2,0.06428243465332249,0.13636363636363635
Skin candida,2,0.38890872965260115,0.325
Sitting disability,2,0.0,0.2
Sinus pain,2,0.05050762722761051,0.1071428571428571
Single umbilical artery,2,0.1767766952966369,0.25
Single functional kidney,2,0.11785113019775796,0.24999999999999994
Shock hypoglycaemic,2,0.0,0.5
Serum sickness-like reaction,2,0.44997704257325755,0.4090909090909091
Serum sickness,2,0.07071067811865477,0.15000000000000002
Serum serotonin increased,2,0.025253813613805257,0.05357142857142855
Sensitivity to weather change,2,0.01964185503295967,0.0416666666666666
Sensitivity of teeth,2,0.0,0.125
Sensitisation,2,0.38074980525429486,0.28846153846153844
Self injurious behaviour,2,0.1767766952966369,0.20833333333333331
Selective eating disorder,2,0.3771236166328254,0.33333333333333326
Secondary adrenocortical insufficiency,2,0.0,0.0666666666666666
Sebaceous hyperplasia,2,0.0,0.5
Seasonal affective disorder,2,0.11785113019775796,0.16666666666666666
Scrotal abscess,2,0.11785113019775795,0.24999999999999994
Scoliosis,2,0.0,0.0909090909090909
Salpingectomy,2,0.11785113019775796,0.24999999999999994
Salivary gland neoplasm,2,0.0,0.2857142857142857
Salivary gland cancer,2,0.0,0.1428571428571428
Salivary gland calculus,2,0.0,0.25
SARS-CoV-2 antibody test positive,2,0.0,0.25
Rocky mountain spotted fever,2,0.1767766952966369,0.375
Right ventricular failure,2,0.028284271247461905,0.06
Rhinitis,2,0.12405382126079777,0.10526315789473681
Rhinalgia,2,0.03721614637823932,0.0789473684210526
Rheumatoid nodule,2,0.027196414661021007,0.09615384615384609
Skin induration,2,0.0,0.2
Skin necrosis,2,0.0,0.0344827586206896
Retroperitoneal haematoma,2,0.10475656017578477,0.11111111111111105
Skin neoplasm excision,2,0.15713484026367722,0.2222222222222222
Sputum increased,2,0.0,0.2
Sprue-like enteropathy,2,0.0,0.0526315789473684
Spondylolisthesis,2,0.05050762722761051,0.1071428571428571
Spondylitis,2,0.0282842712474619,0.06
Splenomegaly,2,0.04419417382415922,0.0625
Spinocerebellar disorder,2,0.0,0.1428571428571428
Spinal nerve stimulator implantation,2,0.0,0.1111111111111111
Spinal laminectomy,2,0.16317848796612638,0.1923076923076923
Spinal epidural haematoma,2,0.0,0.1
Spinal deformity,2,0.0,0.1111111111111111
Spinal cord disorder,2,0.07071067811865475,0.15000000000000002
Spinal cord compression,2,0.04419417382415922,0.0625
Spina bifida,2,0.0,0.2857142857142857
Sperm concentration zero,2,0.0,0.5
Sperm concentration decreased,2,0.0,0.1428571428571428
Spasmodic dysphonia,2,0.07071067811865475,0.075
Soft tissue injury,2,0.0,0.1666666666666666
Social problem,2,0.058925565098878946,0.12499999999999994
Smear cervix abnormal,2,0.2651650429449553,0.3125
Small intestinal stenosis,2,0.0,0.3333333333333333
Small intestinal haemorrhage,2,0.04159451654038515,0.14705882352941174
Small cell lung cancer,2,0.05892556509887897,0.29166666666666663
Sleep study,2,0.0,0.3333333333333333
Sleep attacks,2,0.0,0.125
Skull fracture,2,0.0543928293220421,0.11538461538461535
Skin wrinkling,2,0.0,0.0769230769230769
Skin wound,2,0.20203050891044214,0.21428571428571425
Skin weeping,2,0.0,0.0909090909090909
Skin texture abnormal,2,0.0,0.3333333333333333
Rhegmatogenous retinal detachment,2,0.20203050891044214,0.28571428571428564
Retinal vasculitis,2,0.05439282932204209,0.19230769230769224
Squamous cell carcinoma of the tongue,2,0.0,0.2
Radiculopathy,2,0.11785113019775795,0.13888888888888884
Radial nerve compression,2,0.0,0.2
Pyoderma gangrenosum,2,0.03367175148507367,0.119047619047619
Pyloric stenosis,2,0.12856486930664496,0.3636363636363636
Pustule,2,0.08318903308077029,0.1176470588235294
Pupil fixed,2,0.1767766952966369,0.25
Pulse absent,2,0.05050762722761051,0.1071428571428571
Pulpitis dental,2,0.06428243465332249,0.13636363636363635
Pulmonary function test decreased,2,0.028284271247461905,0.06
Pulmonary artery stenosis congenital,2,0.14142135623730953,0.30000000000000004
Pulmonary alveolar haemorrhage,2,0.08081220356417688,0.19999999999999996
Psychotic behaviour,2,0.08838834764831845,0.1875
Psychological trauma,2,0.0,0.1111111111111111
Psychiatric evaluation,2,0.0,0.1111111111111111
Pruritus genital,2,0.0,0.0909090909090909
Prurigo,2,0.07071067811865474,0.25
Prothrombin level decreased,2,0.1414213562373095,0.30000000000000004
Proteus infection,2,0.0,0.3333333333333333
Protein total decreased,2,0.0,0.125
Prostatectomy,2,0.06428243465332249,0.22727272727272724
Prostate cancer metastatic,2,0.14886458551295736,0.15789473684210525
Prolactin-producing pituitary tumour,2,0.0543928293220421,0.11538461538461535
Product supply issue,2,0.08222171874262184,0.15116279069767435
Product shape issue,2,0.1767766952966369,0.25
Product packaging quantity issue,2,0.06629126073623882,0.140625
Product packaging confusion,2,0.16317848796612636,0.26923076923076916
Product monitoring error,2,0.03288868749704869,0.09302325581395346
Product lot number issue,2,0.0,0.125
Product leakage,2,0.047140452079103196,0.09999999999999995
Product label confusion,2,0.3181980515339464,0.275
Radial nerve palsy,2,0.0,0.0769230769230769
Radioisotope scan abnormal,2,0.07856742013183861,0.16666666666666666
Retinal tear,2,0.06428243465332249,0.22727272727272724
Rales,2,0.16637806616154058,0.1764705882352941
Retinal operation,2,0.06428243465332249,0.13636363636363635
Retinal injury,2,0.0,0.2
Retinal drusen,2,0.0,0.1428571428571428
Retinal disorder,2,0.0,0.125
Retinal depigmentation,2,0.1767766952966369,0.25
Restrictive pulmonary disease,2,0.0,0.1666666666666666
Resting tremor,2,0.1767766952966369,0.1875
Respiratory tract irritation,2,0.0,0.2
Respiratory tract infection bacterial,2,0.1414213562373095,0.30000000000000004
Respiratory symptom,2,0.03367175148507368,0.0714285714285714
Respiratory acidosis,2,0.0992430570086382,0.1578947368421052
Renal tubular acidosis,2,0.07856742013183861,0.16666666666666666
Renal hypertension,2,0.0,0.2
Renal atrophy,2,0.0,0.25
Remission not achieved,2,0.0,0.1
Regurgitation,2,0.0,0.1333333333333333
Reduced facial expression,2,0.030743773095067272,0.15217391304347822
Red man syndrome,2,0.0,0.1666666666666666
Red blood cell sedimentation rate increased,2,0.08417937871268419,0.0833333333333333
Red blood cell sedimentation rate abnormal,2,0.42426406871192857,0.5
Red blood cell count abnormal,2,0.0,0.1111111111111111
Recurrent cancer,2,0.0,0.0344827586206896
Rectocele,2,0.10101525445522111,0.21428571428571425
Recall phenomenon,2,0.28284271247461895,0.4
Rebound eczema,2,0.0,0.125
Rebound atopic dermatitis,2,0.1767766952966369,0.375
Rash vesicular,2,0.0,0.1142857142857142
Rash morbilliform,2,0.08318903308077027,0.2352941176470588
Rapid eye movement sleep behaviour disorder,2,0.013094570021973083,0.15740740740740736
Squamous cell carcinoma of head and neck,2,0.0,0.2
Staphylococcal sepsis,2,0.1714198257421933,0.1515151515151515
Listless,2,0.05050762722761051,0.1071428571428571
Vascular rupture,2,0.0,0.1666666666666666
Vascular pain,2,0.0,0.1428571428571428
Vascular operation,2,0.0,0.25
Vascular occlusion,2,0.0,0.25
Vascular neoplasm,2,0.0,0.25
Vascular injury,2,0.0,0.1111111111111111
Vascular access site complication,2,0.04419417382415922,0.15625
Varices oesophageal,2,0.12856486930664499,0.1818181818181818
Varicella,2,0.0,0.0833333333333333
Vaginal fistula,2,0.14142135623730953,0.30000000000000004
Vaginal cyst,2,0.1767766952966369,0.375
VIIth nerve paralysis,2,0.13258252147247765,0.21875
Uterine spasm,2,0.0,0.2
Urine abnormality,2,0.08838834764831845,0.125
Urinary tract obstruction,2,0.0,0.1764705882352941
Urinary control neurostimulator implantation,2,0.0,0.5
Urinary bladder suspension,2,0.0,0.3333333333333333
Urethritis noninfective,2,0.0,0.3333333333333333
Ureterolithiasis,2,0.04419417382415922,0.09375
Ureteric obstruction,2,0.0,0.1428571428571428
Upper respiratory tract infection bacterial,2,0.14142135623730953,0.30000000000000004
Uhthoff's phenomenon,2,0.06428243465332249,0.09090909090909086
Type IV hypersensitivity reaction,2,0.08158924398306318,0.13461538461538458
Type I hypersensitivity,2,0.08838834764831845,0.1875
Tympanic membrane perforation,2,0.0,0.0909090909090909
Tunnel vision,2,0.14886458551295734,0.131578947368421
Tumour pain,2,0.12856486930664499,0.1818181818181818
Tumour marker increased,2,0.1414213562373095,0.15
Tumour lysis syndrome,2,0.14999234752441915,0.13636363636363635
Tumour haemorrhage,2,0.03214121732666128,0.06818181818181815
Vascular purpura,2,0.01644434374852439,0.1976744186046511
Vein collapse,2,0.08838834764831845,0.1875
Triple negative breast cancer,2,0.0,0.1666666666666666
Ventricular hypokinesia,2,0.282842712474619,0.3
Wrong technique in drug usage process,2,0.0,0.1333333333333333
Wrong schedule,2,0.0,0.1428571428571428
Wrong drug administered,2,0.0,0.1333333333333333
Wrong drug,2,0.14142135623730948,0.5
Wrist surgery,2,0.06734350297014735,0.1428571428571428
Wound infection staphylococcal,2,0.0543928293220421,0.11538461538461535
Wound dehiscence,2,0.037216146378239334,0.131578947368421
Wolff-Parkinson-White syndrome,2,0.0,0.25
White matter lesion,2,0.006577737499409781,0.0093023255813953
White blood cell count,2,0.1767766952966369,0.375
Weight gain poor,2,0.11785113019775796,0.16666666666666666
Weight abnormal,2,0.05892556509887893,0.12499999999999994
Waldenstrom's macroglobulinaemia,2,0.20203050891044214,0.28571428571428564
Vulvovaginal pruritus,2,0.04419417382415922,0.09375
Vulvovaginal erythema,2,0.14142135623730953,0.30000000000000004
Vulvovaginal dryness,2,0.05050762722761051,0.1071428571428571
Vulvovaginal discomfort,2,0.13258252147247765,0.15625
Vulvovaginal candidiasis,2,0.0,0.125
Vulval cancer,2,0.0,0.1428571428571428
Vocal cord paralysis,2,0.058925565098878946,0.12499999999999994
Vocal cord dysfunction,2,0.0,0.2
Vitreous opacities,2,0.0,0.1428571428571428
Vitiligo,2,0.0,0.0588235294117647
Vitamin D abnormal,2,0.0,0.1111111111111111
Visual snow syndrome,2,0.11785113019775795,0.24999999999999994
Visual field defect,2,0.06428243465332249,0.09090909090909086
Violence-related symptom,2,0.0543928293220421,0.11538461538461535
Victim of sexual abuse,2,0.0,0.1333333333333333
Vestibular neuronitis,2,0.0,0.1666666666666666
Trisomy 21,2,0.07856742013183861,0.16666666666666666
Tricuspid valve incompetence,2,0.020203050891044235,0.0428571428571428
Staring,2,0.0,0.1
Testicular pain,2,0.05237828008789236,0.14814814814814808
Tendon operation,2,0.0,0.5
Tendon injury,2,0.0543928293220421,0.11538461538461535
T-lymphocyte count increased,2,0.4419417382415922,0.4375
Systemic mycosis,2,0.20203050891044214,0.28571428571428564
Systemic infection,2,0.11249426064331439,0.10227272727272725
Systemic candida,2,0.05892556509887893,0.12499999999999994
Symptom masked,2,0.27196414661021057,0.2692307692307692
Suture insertion,2,0.0,0.25
Suspected suicide attempt,2,0.10606601717798214,0.125
Suspected product quality issue,2,0.11785113019775793,0.19444444444444445
Suspected counterfeit product,2,0.1087856586440842,0.1538461538461538
Supraventricular tachyarrhythmia,2,0.0,0.25
Supraventricular extrasystoles,2,0.04419417382415922,0.09375
Suppressed lactation,2,0.0,0.04
Supine hypertension,2,0.0,0.2
Superficial vein thrombosis,2,0.04419417382415922,0.28125
Substance use disorder,2,0.0,0.1111111111111111
Subileus,2,0.07071067811865474,0.1
Subdural haemorrhage,2,0.06629126073623882,0.078125
Subcutaneous abscess,2,0.027196414661021018,0.09615384615384609
Subclavian vein thrombosis,2,0.0,0.3333333333333333
Stress at work,2,0.08838834764831845,0.1875
Strabismus,2,0.0,0.1666666666666666
Stoma site haemorrhage,2,0.06428243465332249,0.09090909090909086
Stoma site abscess,2,0.282842712474619,0.3
Stillbirth,2,0.10398629135096289,0.1029411764705882
Stem cell transplant,2,0.0,0.1428571428571428
Status migrainosus,2,0.08838834764831845,0.1875
Starvation,2,0.0,0.2
Terminal state,2,0.017246506858208454,0.060975609756097504
Therapeutic product effect increased,2,0.0,0.0769230769230769
Trichorrhexis,2,0.0,0.1666666666666666
Therapeutic product ineffective,2,0.10713739108887081,0.13636363636363635
Transposition of the great vessels,2,0.0,0.125
Transplant,2,0.1767766952966369,0.375
Transitional cell carcinoma,2,0.029462782549439504,0.06249999999999995
Transfusion,2,0.0277296776935901,0.058823529411764705
Tracheostomy,2,0.10878565864408428,0.23076923076923075
Tracheal disorder,2,0.0,0.1428571428571428
Toxicologic test abnormal,2,0.38569460791993504,0.3181818181818182
Tooth repair,2,0.0,0.4
Tooth injury,2,0.05237828008789236,0.14814814814814808
Tonic clonic movements,2,0.0,0.054054054054054
Tongue ulceration,2,0.09642365197998377,0.11363636363636359
Tongue geographic,2,0.0,0.5
Tongue eruption,2,0.0,0.5
Tongue blistering,2,0.0565685424949238,0.08
Tongue biting,2,0.1885618083164127,0.19999999999999996
Toe amputation,2,0.039283710065919276,0.13888888888888884
Tinea pedis,2,0.0,0.1
Thyroidectomy,2,0.0,0.0769230769230769
Thyroid operation,2,0.07071067811865477,0.15000000000000002
Thyroid neoplasm,2,0.1928473039599675,0.22727272727272724
Thyroid cancer metastatic,2,0.11785113019775795,0.24999999999999994
Thunderclap headache,2,0.38890872965260115,0.325
Thrombosis in device,2,0.08838834764831845,0.1875
Thrombophlebitis septic,2,0.0,0.1666666666666666
Throat clearing,2,0.041594516540385144,0.08823529411764705
Thoracic vertebral fracture,2,0.022809896167307962,0.04838709677419349
Therapeutic response prolonged,2,0.1767766952966369,0.375
Therapeutic response increased,2,0.14142135623730948,0.5
Therapeutic response delayed,2,0.08838834764831845,0.3125
Product friable,2,0.0,0.5
Product dosage form issue,2,0.14142135623730953,0.30000000000000004
Product dosage form confusion,2,0.30304576336566325,0.3571428571428571
Neonatal respiratory distress syndrome,2,0.07576144084141577,0.12499999999999994
Necrotising myositis,2,0.07856742013183862,0.2777777777777778
Neck mass,2,0.03367175148507368,0.0714285714285714
Nasal ulcer,2,0.0,0.1111111111111111
Nasal operation,2,0.07856742013183861,0.16666666666666666
Nasal oedema,2,0.1767766952966369,0.375
Nasal discharge discolouration,2,0.06428243465332249,0.13636363636363635
Narrow anterior chamber angle,2,0.0,0.25
Nail pigmentation,2,0.0,0.5
Nail infection,2,0.10101525445522103,0.1428571428571428
Myocardial fibrosis,2,0.0,0.1666666666666666
Myelosuppression,2,0.08838834764831845,0.1041666666666666
Myelitis transverse,2,0.0,0.0666666666666666
Mycotic allergy,2,0.033671751485073675,0.0714285714285714
Mycosis fungoides,2,0.0,0.1666666666666666
Mycobacterium avium complex infection,2,0.0,0.064516129032258
Myasthenic syndrome,2,0.03214121732666128,0.2954545454545454
Mutism,2,0.07856742013183861,0.16666666666666666
Muscle injury,2,0.06428243465332249,0.13636363636363635
Muscle discomfort,2,0.0,0.2
Muscle contracture,2,0.13685937700384793,0.1612903225806451
Multi-organ failure,2,0.047140452079103196,0.09999999999999995
Mucosal dryness,2,0.16317848796612638,0.1923076923076923
Morbid thoughts,2,0.11785113019775795,0.24999999999999994
Monoplegia,2,0.03535533905932737,0.05
Monocyte count increased,2,0.0,0.1428571428571428
Monocyte count decreased,2,0.0,0.2
Moaning,2,0.0,0.1428571428571428
Mitral valve stenosis,2,0.0,0.2
Mitral valve repair,2,0.2357022603955159,0.3333333333333333
Neonatal behavioural syndrome,2,0.5185449728701349,0.43333333333333335
Neoplasm recurrence,2,0.025253813613805257,0.05357142857142855
Mitral valve disease,2,0.17199894677510622,0.25675675675675674
Nephritis,2,0.0543928293220421,0.07692307692307684
Oesophageal disorder,2,0.12297509238026914,0.17391304347826086
Oesophageal candidiasis,2,0.0,0.075
Oesophageal achalasia,2,0.06734350297014735,0.0952380952380952
Oedema due to cardiac disease,2,0.0,0.25
Ocular icterus,2,0.0,0.2
Occult blood positive,2,0.0,0.125
Obstructive uropathy,2,0.0,0.2
Obstructive airways disorder,2,0.027912109783679508,0.19078947368421045
Obstruction,2,0.019110994086122882,0.1216216216216216
Obsessive-compulsive symptom,2,0.2880805404834082,0.2777777777777777
Obsessive-compulsive personality disorder,2,0.0,0.3333333333333333
Obliterative bronchiolitis,2,0.0,0.1428571428571428
Normocytic anaemia,2,0.048765984909417054,0.10344827586206895
Normochromic normocytic anaemia,2,0.02396972139615418,0.0338983050847457
Non-small cell lung cancer,2,0.08838834764831843,0.1458333333333333
Nodal arrhythmia,2,0.31426968052735443,0.4444444444444444
Neutropenic sepsis,2,0.03837013541322346,0.065891472868217
Neutropenic infection,2,0.3535533905932738,0.41666666666666663
Neutralising antibodies,2,0.0,0.25
Neurotoxicity,2,0.11879393923933998,0.1
Neurosurgery,2,0.0,0.125
Neurosis,2,0.08838834764831845,0.1875
Neurogenic shock,2,0.1767766952966369,0.25
Neuroendocrine carcinoma of the skin,2,0.0,0.0833333333333333
Nerve block,2,0.07071067811865474,0.25
Nephrotic syndrome,2,0.0,0.04
Nephropathy toxic,2,0.08623253429104236,0.08536585365853655
Nephrogenic systemic fibrosis,2,0.0,0.1666666666666666
Nephrocalcinosis,2,0.0,0.5
Mitral valve incompetence,2,0.12918296963985004,0.11057692307692304
Mitochondrial toxicity,2,0.0,0.0625
Product counterfeit,2,0.05439282932204209,0.19230769230769224
Malignant hypertension,2,0.0,0.1428571428571428
Male sexual dysfunction,2,0.05892556509887901,0.0833333333333333
Male orgasmic disorder,2,0.048765984909417054,0.06896551724137925
Magnetic resonance imaging head abnormal,2,0.0,0.2
Magnetic resonance imaging abnormal,2,0.1767766952966369,0.20833333333333331
Macular hole,2,0.0543928293220421,0.11538461538461535
Lymphocyte count abnormal,2,0.07856742013183865,0.2222222222222222
Lymphocele,2,0.1767766952966369,0.375
Lymphangitis,2,0.0,0.3333333333333333
Lymphadenopathy mediastinal,2,0.23570226039551584,0.5
Lymphadenitis,2,0.0,0.0434782608695652
Lymphadenectomy,2,0.08838834764831845,0.125
Lymph node pain,2,0.08838834764831845,0.125
Lung squamous cell carcinoma stage IV,2,0.0,0.3333333333333333
Lung squamous cell carcinoma metastatic,2,0.10101525445522111,0.21428571428571425
Lung operation,2,0.25712973861328997,0.2727272727272727
Lung opacity,2,0.0,0.2
Lung neoplasm,2,0.025253813613805257,0.08928571428571425
Lung abscess,2,0.0,0.0588235294117647
Lumbar puncture abnormal,2,0.0,0.5
Lower respiratory tract infection viral,2,0.0,0.125
Lower respiratory tract congestion,2,0.0543928293220421,0.11538461538461535
Low density lipoprotein increased,2,0.21520641166547103,0.2391304347826087
Loss of control of legs,2,0.047140452079103196,0.09999999999999995
Loss of bladder sensation,2,0.12856486930664499,0.2727272727272727
Long QT syndrome congenital,2,0.0,0.375
Liver transplant rejection,2,0.08838834764831845,0.1875
Liver transplant,2,0.039283710065919346,0.0833333333333333
Livedo reticularis,2,0.1885618083164127,0.26666666666666666
Lithiasis,2,0.11785113019775796,0.24999999999999994
Malignant catatonia,2,0.12626906806902638,0.1607142857142857
Malignant melanoma in situ,2,0.04159451654038515,0.14705882352941174
Miliaria,2,0.029462782549439424,0.14583333333333331
Malignant melanoma stage I,2,0.2357022603955159,0.3333333333333333
Migraine without aura,2,0.0,0.2
Microscopic polyangiitis,2,0.0,0.5
Microcytic anaemia,2,0.0,0.064516129032258
Methaemoglobinaemia,2,0.07071067811865475,0.1
Metastatic squamous cell carcinoma,2,0.08838834764831845,0.1875
Metastatic renal cell carcinoma,2,0.0,0.2666666666666666
Metastases to spine,2,0.16317848796612638,0.1923076923076923
Metabolic syndrome,2,0.37153068164038944,0.2796610169491525
Mesenteric vascular occlusion,2,0.0,0.5
Mental fatigue,2,0.05050762722761051,0.1071428571428571
Menstruation normal,2,0.1767766952966369,0.375
Meniscus operation,2,0.0,0.125
Meningitis viral,2,0.0,0.1428571428571428
Meningitis bacterial,2,0.0,0.0833333333333333
Melanoma recurrent,2,0.08838834764831845,0.3125
Meibomian gland dysfunction,2,0.07856742013183861,0.16666666666666666
Medical device site injury,2,0.14142135623730953,0.30000000000000004
Medical device site infection,2,0.09428090415820639,0.1333333333333333
Medical device removal,2,0.0,0.1111111111111111
Medical device complication,2,0.0,0.125
Medical device battery replacement,2,0.10101525445522111,0.21428571428571425
Mean cell haemoglobin decreased,2,0.0,0.1111111111111111
Mastoiditis,2,0.0,0.0625
Mastication disorder,2,0.05050762722761051,0.1071428571428571
Malpositioned teeth,2,0.1414213562373095,0.30000000000000004
Malocclusion,2,0.10606601717798211,0.175
Malignant pleural effusion,2,0.0,0.0769230769230769
Malignant neoplasm of eye,2,0.0,0.25
Malignant melanoma stage III,2,0.07071067811865477,0.15000000000000002
Oesophageal injury,2,0.0,0.1666666666666666
Oesophageal motility disorder,2,0.0,0.25
Oesophageal operation,2,0.2357022603955159,0.3333333333333333
Implantable defibrillator insertion,2,0.0,0.1333333333333333
Pneumonia respiratory syncytial viral,2,0.07856742013183861,0.16666666666666666
Pneumonia legionella,2,0.07252377242938951,0.0769230769230769
Pneumonia influenzal,2,0.058925565098879015,0.20833333333333331
Pneumonia haemophilus,2,0.03535533905932737,0.125
Pneumonia fungal,2,0.0,0.1142857142857142
Pneumocystis jirovecii pneumonia,2,0.019641855032959666,0.09722222222222221
Pleurothotonus,2,0.03649583386769275,0.1225806451612903
Pituitary tumour benign,2,0.011404948083653983,0.04032258064516125
Pilonidal cyst,2,0.0,0.25
Physical deconditioning,2,0.0,0.2857142857142857
Phobia,2,0.0,0.1428571428571428
Phlebitis,2,0.08999540851465145,0.15454545454545449
Pharyngeal mass,2,0.11785113019775795,0.24999999999999994
Pharyngeal erythema,2,0.11785113019775796,0.24999999999999994
Peyronie's disease,2,0.0,0.0625
Petechiae,2,0.010398629135096295,0.0808823529411764
Pertussis,2,0.21757131728816848,0.23076923076923073
Peroneal nerve palsy,2,0.03367175148507369,0.1666666666666666
Peritonitis bacterial,2,0.02357022603955156,0.04999999999999995
Perirectal abscess,2,0.0,0.1818181818181818
Peripheral sensory neuropathy,2,0.07071067811865475,0.075
Peripheral artery thrombosis,2,0.1767766952966369,0.20833333333333331
Peripheral artery occlusion,2,0.039283710065919346,0.0833333333333333
Periorbital swelling,2,0.02280989616730804,0.08064516129032254
Periorbital oedema,2,0.0,0.109375
Periodic limb movement disorder,2,0.04419417382415922,0.15625
Perineal pain,2,0.1414213562373095,0.30000000000000004
Perineal abscess,2,0.08838834764831845,0.125
Pericardial haemorrhage,2,0.07071067811865477,0.15000000000000002
Pneumoperitoneum,2,0.0,0.1538461538461538
Polyarthritis,2,0.05050762722761051,0.0833333333333333
Oesophageal ulcer,2,0.016070608663330602,0.03409090909090905
Polydactyly,2,0.11785113019775793,0.20833333333333334
Product container issue,2,0.04876598490941713,0.1379310344827586
Product commingling,2,0.15152288168283162,0.24999999999999994
Product coating issue,2,0.0,0.2
Product after taste,2,0.047140452079103196,0.16666666666666666
Procedural haemorrhage,2,0.0,0.1333333333333333
Procedural anxiety,2,0.0,0.25
Preterm premature rupture of membranes,2,0.15713484026367722,0.2222222222222222
Prerenal failure,2,0.15713484026367722,0.2222222222222222
Prenatal screening test abnormal,2,0.0,0.3333333333333333
Premenstrual syndrome,2,0.0,0.0625
Premature rupture of membranes,2,0.047140452079103196,0.09999999999999995
Premature ejaculation,2,0.2925959094565025,0.24137931034482757
Pregnancy of partner,2,0.3142696805273545,0.33333333333333337
Pre-existing disease,2,0.3263569759322527,0.30769230769230765
Pouchitis,2,0.10101525445522111,0.21428571428571425
Postural tremor,2,0.1767766952966369,0.14583333333333331
Postpartum haemorrhage,2,0.0543928293220421,0.11538461538461535
Postoperative wound complication,2,0.10101525445522103,0.1428571428571428
Postoperative thrombosis,2,0.0,0.25
Postmortem blood drug level abnormal,2,0.1767766952966369,0.3194444444444444
Postictal state,2,0.24956709924231088,0.23529411764705882
Post-injection delirium sedation syndrome,2,0.11785113019775795,0.16666666666666666
Post viral fatigue syndrome,2,0.0,0.1428571428571428
Post inflammatory pigmentation change,2,0.12856486930664499,0.1818181818181818
Portal vein thrombosis,2,0.05237828008789234,0.14814814814814808
Porphyria acute,2,0.2693740118805895,0.23809523809523805
Poor quality device used,2,0.0,0.1363636363636363
Poor personal hygiene,2,0.0,0.5
Polypectomy,2,0.1767766952966369,0.375
Performance fear,2,0.0,0.5
Penile pain,2,0.0543928293220421,0.11538461538461535
Penile haematoma,2,0.23570226039551584,0.5
Penile contusion,2,0.1767766952966369,0.25
Otitis media,2,0.039283710065919346,0.0833333333333333
Otitis externa,2,0.032141217326661205,0.11363636363636359
Osteotomy,2,0.0,0.2
Osteochondrosis,2,0.12856486930664499,0.2727272727272727
Osmotic demyelination syndrome,2,0.11164843913471806,0.18421052631578944
Oscillopsia,2,0.3928371006591931,0.5
Orthostatic hypertension,2,0.0,0.1818181818181818
Orthodontic appliance user,2,0.23570226039551584,0.5
Oropharyngeal candidiasis,2,0.1087856586440842,0.1538461538461538
Oropharyngeal blistering,2,0.23570226039551592,0.3333333333333333
Oromandibular dystonia,2,0.011404948083653983,0.04032258064516125
Orgasm abnormal,2,0.06428243465332249,0.09090909090909086
Oral viral infection,2,0.2357022603955158,0.5
Oral mucosal exfoliation,2,0.23570226039551587,0.25
Oral mucosal erythema,2,0.20797258270192573,0.20588235294117646
Oral fungal infection,2,0.05050762722761051,0.1071428571428571
Oral administration complication,2,0.05050762722761051,0.1071428571428571
Opiates positive,2,0.18717532443173313,0.24999999999999994
Ophthalmic herpes zoster,2,0.09223131928520183,0.108695652173913
Open angle glaucoma,2,0.029462782549439494,0.18749999999999994
Onychophagia,2,0.0,0.5
Onychomycosis,2,0.16444343748524368,0.1395348837209302
Onychomadesis,2,0.10101525445522111,0.21428571428571425
Omphalitis,2,0.21213203435596428,0.25
Oliguria,2,0.0,0.0344827586206896
Oligomenorrhoea,2,0.1262690680690263,0.12499999999999994
Oligohydramnios,2,0.0,0.2
Oestradiol increased,2,0.0,0.2
Oesophageal varices haemorrhage,2,0.06842968850192396,0.08064516129032255
Otitis media acute,2,0.0,0.2
Ovarian adhesion,2,0.0543928293220421,0.11538461538461535
Ovarian cancer metastatic,2,0.15713484026367722,0.2222222222222222
Paranasal sinus discomfort,2,0.057332982258368734,0.14864864864864866
Pelvic prolapse,2,0.0,0.1666666666666666
Pelvic congestion,2,0.1414213562373095,0.30000000000000004
Patient dissatisfaction with treatment,2,0.5346417126044628,0.4268292682926829
Patent ductus arteriosus,2,0.16637806616154058,0.1764705882352941
Patella fracture,2,0.4790078195134677,0.3709677419354839
Partial seizures with secondary generalisation,2,0.23570226039551584,0.5
Paronychia,2,0.0,0.1176470588235294
Parkinsonian gait,2,0.029462782549439497,0.10416666666666666
Paresis,2,0.047140452079103196,0.09999999999999995
Parathyroid tumour benign,2,0.0,0.25
Parathyroid disorder,2,0.1087856586440842,0.1538461538461538
Paraplegia,2,0.08838834764831843,0.1458333333333333
Paranasal sinus hypersecretion,2,0.0,0.25
Parainfluenzae virus infection,2,0.03367175148507367,0.119047619047619
Ovarian cancer recurrent,2,0.11785113019775796,0.24999999999999994
Pancreatitis chronic,2,0.03449301371641692,0.048780487804878
Pancreatic neoplasm,2,0.08838834764831845,0.1875
Pancreatic failure,2,0.5464006945532414,0.4318181818181818
Pancreatic cyst,2,0.15152288168283162,0.17857142857142855
Painful erection,2,0.06734350297014735,0.0952380952380952
Painful ejaculation,2,0.5303300858899106,0.5
